# GER
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
229	Icelandic	full	32	fʏt͡lʏr	f ʏ t͡l ʏ r	61
230	Dutch	full	32	vɔl	v ɔ l	60
231	Norwegian	full	32	fʉl	f ʉ l	60
# 
232	German	give (V)	33	ɡeːbən	ɡ eː b ə n	64
233	English	give (V)	33	ɡɪv	ɡ ɪ v	63
234	Danish	give (V)	33	giˀ	g iˀ	63
235	Swedish	give (V)	33	jiːva	j iː v a	62
236	Icelandic	give (V)	33	cɛːva	c ɛː v a	63
237	Dutch	give (V)	33	xeːvə	x eː v ə	63
238	Norwegian	give (V)	33	jiː	j iː	62
# 
239	German	good	34	ɡuːt	ɡ uː t	65
240	English	good	34	ɡʊd	ɡ ʊ d	65
241	Danish	good	34	goˀ	g oˀ	65
242	Swedish	good	34	guːd	g uː d	65
243	Icelandic	good	34	kouːðʏr	k ouː ð ʏ r	66
244	Dutch	good	34	xuːt	x uː t	65
245	Norwegian	good	34	guː	g uː	65
# 
246	German	green	35	ɡryːn	ɡ r yː n	67
247	English	green	35	ɡriːn	ɡ r iː n	67
248	Danish	green	35	gʁɶnˀ	g ʁ ɶ nˀ	67
249	Swedish	green	35	grøːn	g r øː n	67
250	Icelandic	green	35	krait͡n	k r ai t͡n	67
251	Dutch	green	35	xruːn	x r uː n	67
252	Norwegian	green	35	gɾœn	g ɾ œ n	67
# 
253	German	hair	36	haːr	h aː r	68
254	English	hair	36	hɛər	h ɛə r	68
255	Danish	hair	36	hɒˀ	h ɒˀ	68
256	Swedish	hair	36	hoːr	h oː r	68
257	Icelandic	hair	36	hauːr	h auː r	68
258	Dutch	hair	36	haːr	h aː r	68
259	Norwegian	hair	36	hoːɾ	h oː ɾ	68
# 
260	German	hand	37	hant	h a n t	69
261	English	hand	37	hænd	h æ n d	69
262	Danish	hand	37	hʌnˀ	h ʌ nˀ	69
263	Swedish	hand	37	hanːd	h a nː d	69
264	Icelandic	hand	37	hœnt	h œ n t	69
265	Dutch	hand	37	hɑnt	h ɑ n t	69
266	Norwegian	hand	37	hɔn	h ɔ n	69
# 
267	German	head	38	kɔp͡f	k ɔ p͡f	71
268	English	head	38	hɛd	h ɛ d	70
269	Danish	head	38	hoːəð	h oːə ð	70
270	Swedish	head	38	huːvud	h uː v u d	70
271	Icelandic	head	38	hœvʏð	h œ v ʏ ð	70
272	Dutch	head	38	hoːft	h oː f t	70
273	Norwegian	head	38	huːdə	h uː d ə	70
# 
274	German	hear (V)	39	høːrən	h øː r ə n	72
275	English	hear (V)	39	hɪər	h ɪə r	72
276	Danish	hear (V)	39	høːʌ	h øːʌ	72
277	Swedish	hear (V)	39	høːra	h øː r a	72
278	Icelandic	hear (V)	39	heiːra	h eiː r a	72
279	Dutch	hear (V)	39	hoːrə	h oː r ə	72
280	Norwegian	hear (V)	39	høːɾə	h øː ɾ ə	72
# 
281	German	heart	40	hɛrt͡s	h ɛ r t͡s	74
282	English	heart	40	hɑːrt	h ɑː r t	74
283	Danish	heart	40	jæʁdə	j æ ʁ d ə	73
284	Swedish	heart	40	jɛrta	j ɛ r t a	73
285	Icelandic	heart	40	çar̥ta	ç a r̥ t a	74
286	Dutch	heart	40	hɑrt	h ɑ r t	74
287	Norwegian	heart	40	jæʈə	j æ ʈ ə	73
# 
288	German	horn	41	hɔrn	h ɔ r n	75
289	English	horn	41	hɔːrn	h ɔː r n	75
290	Danish	horn	41	hoʁˀn	h o ʁˀ n	75
291	Swedish	horn	41	hoːrn	h oː r n	75
292	Icelandic	horn	41	hɔrt͡n	h ɔ r t͡n	75
293	Dutch	horn	41	hoːrn	h oː r n	75
294	Norwegian	horn	41	huːɳ	h uː ɳ	75
# 
295	German	I	42	ɪx	ɪ x	76
296	English	I	42	aɪ	aɪ	78
297	Danish	I	42	jɑj	j ɑ j	77
298	Swedish	I	42	jaːg	j aː g	76
299	Icelandic	I	42	jɛɣ	j ɛ ɣ	76
300	Dutch	I	42	ɪk	ɪ k	76
301	Norwegian	I	42	jæj	j æ j	77
# 
302	German	kill (V)	43	tøːtən	t øː t ə n	79
303	English	kill (V)	43	kɪl	k ɪ l	81
304	Danish	kill (V)	43	dʁɛːbə	d ʁ ɛː b ə	80
305	Swedish	kill (V)	43	døːda	d øː d a	79
306	Icelandic	kill (V)	43	trɛːpa	t r ɛː p a	80
307	Dutch	kill (V)	43	doːdə	d oː d ə	79
308	Norwegian	kill (V)	43	dɾeːpə	d ɾ eː p ə	80
309	Swedish	kill (V)	43	drɛpa	d r ɛ p a	80
# 
310	German	knee	44	kniː	k n iː	82
311	English	knee	44	niː	n iː	82
312	Danish	knee	44	knɛˀ	k n ɛˀ	82
313	Swedish	knee	44	knɛː	k n ɛː	82
314	Icelandic	knee	44	kʰniɛː	kʰ n iɛː	82
315	Dutch	knee	44	kniː	k n iː	82
316	Norwegian	knee	44	kneː	k n eː	82
# 
317	German	know (V)	45	vɪsən	v ɪ s ə n	83
318	English	know (V)	45	nəʊ	n əʊ	83
319	Danish	know (V)	45	viːðə	v iː ð ə	84
320	Swedish	know (V)	45	ɕɛnna	ɕ ɛ nː a	83
321	Icelandic	know (V)	45	vɪːta	v ɪː t a	84
322	Dutch	know (V)	45	ʋeːtə	ʋ eː t ə	84
323	Norwegian	know (V)	45	ʋiːtə	ʋ iː t ə	84
324	German	know (V)	45	kɛnən	k ɛ n ə n	83
325	Danish	know (V)	45	kɛnə	k ɛ n ə	83
326	Swedish	know (V)	45	veta	v e t a	84
327	Dutch	know (V)	45	kɛnə	k ɛ n ə	83
328	Norwegian	know (V)	45	çenə	ç e n ə	83
# 
329	German	leaf	46	blat	b l a t	85
330	English	leaf	46	liːf	l iː f	86
331	Danish	leaf	46	blað	b l a ð	85
332	Swedish	leaf	46	blad	b l a d	85
333	Icelandic	leaf	46	plaːð	p l aː ð	85
334	Dutch	leaf	46	blɑt	b l ɑ t	85
335	Norwegian	leaf	46	blɑː	b l ɑː	85
336	Swedish	leaf	46	blad	b l a d	85
337	Icelandic	leaf	46	løyːv	l øyː v	86
338	Norwegian	leaf	46	løːʋ	l øː ʋ	86
# 
339	German	lie (V)	47	liːɡən	l iː ɡ ə n	87
340	English	lie (V)	47	laɪ	l aɪ	87
341	Danish	lie (V)	47	legə	l e g ə	87
342	Swedish	lie (V)	47	ligːa	l i gː a	87
343	Icelandic	lie (V)	47	lɪcːa	l ɪ cː a	87
344	Dutch	lie (V)	47	lɪɣə	l ɪ ɣ ə	87
345	Norwegian	lie (V)	47	ligə	l i g ə	87
# 
346	German	liver	48	leːbər	l eː b ə r	88
347	English	liver	48	lɪvər	l ɪ v ə r	88
348	Danish	liver	48	lewˀʌ	l e wˀ ʌ	88
349	Swedish	liver	48	leːver	l eː v e r	88
350	Icelandic	liver	48	lɪːvʏr	l ɪː v ʏ r	88
351	Dutch	liver	48	leːvər	l eː v ə r	88
352	Norwegian	liver	48	leʋəɾ	l e ʋ ə ɾ	88
# 
353	German	long	49	laŋ	l a ŋ	89
354	English	long	49	lɔŋ	l ɔ ŋ	89
355	Danish	long	49	lɑŋˀ	l ɑ ŋˀ	89
356	Swedish	long	49	loŋː	l o ŋː	89
357	Icelandic	long	49	laŋkʏr	l a ŋ k ʏ r	89
358	Dutch	long	49	lɑŋ	l ɑ ŋ	89
359	Norwegian	long	49	lɑŋ	l ɑ ŋ	89
# 
360	German	louse	50	laus	l au s	90
361	English	louse	50	laʊs	l aʊ s	90
362	Danish	louse	50	luˀs	l uˀ s	90
363	Swedish	louse	50	luːs	l uː s	90
364	Icelandic	louse	50	luːs	l uː s	90
365	Dutch	louse	50	lœys	l œy s	90
366	Norwegian	louse	50	lʉːs	l ʉː s	90
# 
367	German	man	51	man	m a n	91
368	English	man	51	mæn	m æ n	91
369	Danish	man	51	manˀ	m a nˀ	91
370	Swedish	man	51	manː	m a nː	91
371	Icelandic	man	51	maːðʏr	m aː ð ʏ r	92
372	Dutch	man	51	mɑn	m ɑ n	91
373	Norwegian	man	51	mɑn	m ɑ n	91
# 
374	German	many	52	fiːl	f iː l	95
375	English	many	52	mɛnɪ	m ɛ n ɪ	94
376	Danish	many	52	mɑŋən	m ɑ ŋ ə n	94
377	Swedish	many	52	mʏkɛt	m ʏ k ɛ t	93
378	Icelandic	many	52	mɪːcɪð	m ɪː c ɪ ð	93
379	Dutch	many	52	veːl	v eː l	95
380	Norwegian	many	52	mɑŋə	m ɑ ŋ ə	94
381	English	many	52	mʌʧ	m ʌ ʧ	93
382	Swedish	many	52	moŋːa	m o ŋː a	94
383	Norwegian	many	52	meːgət	m eː g ə t	93
# 
384	German	meat	53	flaiʃ	f l ai ʃ	98
385	English	meat	53	miːt	m iː t	99
386	Danish	meat	53	køð	k ø ð	97
387	Swedish	meat	53	ɕøtː	ɕ ø tː	96
388	Icelandic	meat	53	kʰjœːt	kʰ j œː t	97
389	Dutch	meat	53	vleːs	v l eː s	98
390	Norwegian	meat	53	çœt	ç œ t	96
# 
391	German	moon	54	moːnt	m oː n t	100
392	English	moon	54	muːn	m uː n	100
393	Danish	moon	54	mɔːnə	m ɔː n ə	100
394	Swedish	moon	54	moːne	m oː n e	100
395	Icelandic	moon	54	tʰuŋl	tʰ u ŋ l	101
396	Dutch	moon	54	maːn	m aː n	100
397	Norwegian	moon	54	mɑːnə	m ɑː n ə	100
398	Icelandic	moon	54	mauːnɪ	m auː n ɪ	100
# 
399	German	mountain	55	bɛrk	b ɛ r k	102
400	English	mountain	55	maʊntɪn	m aʊ n t ɪ n	105
401	Danish	mountain	55	bjæʁˀw	b j æ ʁˀ w	103
402	Swedish	mountain	55	bɛrːj	b ɛ rː j	102
403	Icelandic	mountain	55	fjat͡l	f j a t͡l	104
404	Dutch	mountain	55	bɛrx	b ɛ r x	102
405	Norwegian	mountain	55	fjel	f j e l	104
406	Danish	mountain	55	fjɛlˀ	f j ɛ lˀ	104
# 
407	German	mouth	56	mʊnt	m ʊ n t	106
408	English	mouth	56	maʊð	m aʊ ð	107
409	Danish	mouth	56	mɔnˀ	m ɔ nˀ	106
410	Swedish	mouth	56	munː	m u nː	106
411	Icelandic	mouth	56	mʏnːʏr	m ʏ nː ʏ r	106
412	Dutch	mouth	56	mɔnt	m ɔ n t	106
413	Norwegian	mouth	56	mʉn	m ʉ n	106
# 
414	German	name	57	naːmə	n aː m ə	108
415	English	name	57	neɪm	n eɪ m	108
416	Danish	name	57	nɑwˀn	n ɑ wˀ n	109
417	Swedish	name	57	namːn	n a mː n	108
418	Icelandic	name	57	napn	n a p n	109
419	Dutch	name	57	naːm	n aː m	108
420	Norwegian	name	57	nɑʋn	n ɑ ʋ n	109
# 
421	German	neck	58	hals	h a l s	110
422	English	neck	58	nɛk	n ɛ k	111
423	Danish	neck	58	halˀs	h a lˀ s	110
424	Swedish	neck	58	halːs	h a lː s	110
425	Icelandic	neck	58	hauls	h au l s	110
426	Dutch	neck	58	hɑls	h ɑ l s	110
427	Norwegian	neck	58	hɑls	h ɑ l s	110
428	Dutch	neck	58	nɛk	n ɛ k	111
# 
429	German	new	59	nɔy	n ɔy	112
430	English	new	59	njuː	n j uː	112
431	Danish	new	59	nyˀ	n yˀ	112
432	Swedish	new	59	nyː	n yː	112
433	Icelandic	new	59	niːr	n iː r	112
434	Dutch	new	59	niːʋ	n iː ʋ	112
435	Norwegian	new	59	nyː	n yː	112
# 
436	German	night	60	naxt	n a x t	113
437	English	night	60	naɪt	n aɪ t	113
438	Danish	night	60	nad	n a d	113
439	Swedish	night	60	natː	n a tː	113
440	Icelandic	night	60	nouʰt	n ouʰ t	113
441	Dutch	night	60	nɑxt	n ɑ x t	113
442	Norwegian	night	60	nɑt	n ɑ t	113
# 
443	German	nose	61	naːzə	n aː z ə	114
444	English	nose	61	nəʊz	n əʊ z	114
445	Danish	nose	61	nɛːsə	n ɛː s ə	114
446	Swedish	nose	61	nɛːsa	n ɛː s a	114
447	Icelandic	nose	61	nɛːv	n ɛː v	115
448	Dutch	nose	61	nœːs	n œː s	114
449	Norwegian	nose	61	neːsə	n eː s ə	114
# 
450	German	not	62	nɪxt	n ɪ x t	117
451	English	not	62	nɔt	n ɔ t	117
452	Danish	not	62	egə	e g ə	116
453	Swedish	not	62	ikːe	i kː e	116
454	Icelandic	not	62	ɛʰcɪ	ɛʰ c ɪ	116
455	Dutch	not	62	niːt	n iː t	117
456	Norwegian	not	62	ikə	i k ə	116
# 
457	German	one	63	ain	ai n	118
458	English	one	63	ʋʌn	ʋ ʌ n	118
459	Danish	one	63	eˀn	eˀ n	118
460	Swedish	one	63	en	e n	118
461	Icelandic	one	63	eit͡n	ei t͡n	119
462	Dutch	one	63	eːn	eː n	118
463	Norwegian	one	63	eːn	eː n	118
# 
464	German	person	64	mɛnʃ	m ɛ n ʃ	120
465	English	person	64	mæn	m æ n	120
466	Danish	person	64	mɛnəsgə	m ɛ n ə s g ə	120
467	Swedish	person	64	mɛniʃa	m ɛ n i ʃ a	120
468	Icelandic	person	64	maːðʏr	m aː ð ʏ r	121
469	Dutch	person	64	mɛns	m ɛ n s	120
470	Norwegian	person	64	menəskə	m e n ə s k ə	120
# 
471	German	rain (V)	65	reːɡən	r eː ɡ ə n	122
472	English	rain (V)	65	reɪn	r eɪ n	122
473	Danish	rain (V)	65	ʁɑjˀn	ʁ ɑ jˀ n	122
474	Swedish	rain (V)	65	reŋːn	r e ŋː n	122
475	Icelandic	rain (V)	65	rɛkn	r ɛ k n	122
476	Dutch	rain (V)	65	reːɣə	r eː ɣ ə	122
477	Norwegian	rain (V)	65	ɾæjnə	ɾ æ j n ə	122
# 
478	German	red	66	roːt	r oː t	123
479	English	red	66	rɛd	r ɛ d	123
480	Danish	red	66	ʁœðˀ	ʁ œ ðˀ	123
481	Swedish	red	66	røːd	r øː d	123
482	Icelandic	red	66	røyːðʏr	r øyː ð ʏ r	123
483	Dutch	red	66	roːt	r oː t	123
# 
484	German	road	67	veːk	v eː k	124
485	English	road	67	rəʊd	r əʊ d	126
486	Danish	road	67	vɑjˀ	v ɑ jˀ	125
487	Swedish	road	67	vɛːg	v ɛː g	124
488	Icelandic	road	67	vekʏr	v e k ʏ r	124
489	Dutch	road	67	ʋɛx	ʋ ɛ x	127
490	English	road	67	ʋeɪ	ʋ eɪ	127
# 
491	German	root	68	vʊrt͡səl	v ʊ r t͡s ə l	129
492	English	root	68	ruːt	r uː t	128
493	Danish	root	68	ʁoˀð	ʁ oˀ ð	128
494	Swedish	root	68	roːt	r oː t	128
495	Icelandic	root	68	rouːt	r ouː t	128
496	Dutch	root	68	ʋɔrtəl	ʋ ɔ r t ə l	129
# 
497	German	round	69	rʊnt	r ʊ n t	130
498	English	round	69	raʊnd	r aʊ n d	130
499	Danish	round	69	ʁɔnˀ	ʁ ɔ nˀ	130
500	Swedish	round	69	runːd	r u nː d	130
501	Icelandic	round	69	kʰriŋlouʰtʏr	kʰ r i ŋ l ouʰ t ʏ r	131
502	Dutch	round	69	rɔnt	r ɔ n t	130
# 
503	German	sand	70	zant	z a n t	132
504	English	sand	70	sænd	s æ n d	132
