# IDS
ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
102	French	the lagoon	109	1.341	lagune	laɡyn	230
103	Dutch	the lagoon	109	1.341	lagune	laːɣyːnə	230
104	English	the lagoon	109	1.341	lagoon	ləɡuːn	230
# 
105	German	the reef	113	1.342	Riff	rɪf	239
106	French	the reef	113	1.342	récif	ʀesif	239
107	Dutch	the reef	113	1.342	rif	rɪf	239
108	English	the reef	113	1.342	reef	riːf	239
# 
109	German	the cape	110	1.343	Landzunge	lant#ʦʊŋə	231
110	French	the cape	110	1.343	promontoire	pʀɔmɔ̃twaʀ	233
111	French	the cape	110	1.343	pointe	pwɛ̃t	234
112	Dutch	the cape	110	1.343	kaap	kaːp	232
113	English	the cape	110	1.343	cape	keɪp	232
# 
114	German	the wave	345	1.35	Welle	vɛlə	665
115	German	the wave	345	1.35	Woge	voːɡə	667
116	French	the wave	345	1.35	vague	vaɡ	667
117	Dutch	the wave	345	1.35	golf	xɔlf	668
118	English	the wave	345	1.35	wave	weɪv	666
# 
119	German	the river or stream	346	1.36	Fluss	flʊs	669
120	German	the river or stream	346	1.36	Strom	ʃtroːm	671
121	German	the river or stream	346	1.36	Bach	bax	672
122	French	the river or stream	346	1.36	fleuve	flœv	669
123	French	the river or stream	346	1.36	rivière	ʀivjɛʀ	670
124	French	the river or stream	346	1.36	ruisseau	ʀɥiso	673
125	Dutch	the river or stream	346	1.36	rivier	riːviːr	670
126	Dutch	the river or stream	346	1.36	stroom	stroːm	671
127	English	the river or stream	346	1.36	river	rɪvər	670
128	English	the river or stream	346	1.36	stream	striːm	671
# 
129	German	the whirlpool	512	1.362	Strudel	ʃtruːdəl	991
130	German	the whirlpool	512	1.362	Wirbel	vɪrbəl	992
131	French	the whirlpool	512	1.362	tourbillon	tuʀbijɔ̃	993
132	Dutch	the whirlpool	512	1.362	draaikolk	draːjkɔlk	994
133	English	the whirlpool	512	1.362	whirlpool	wɜːlpuːl	992
# 
134	German	the spring or well	347	1.37	Quelle	kvɛlə	674
135	German	the spring or well	347	1.37	Brunnen	brʊnən	675
136	French	the spring or well	347	1.37	source	suʀs	676
137	French	the spring or well	347	1.37	puits	pɥi	677
138	Dutch	the spring or well	347	1.37	bron	brɔn	675
139	English	the spring or well	347	1.37	spring	sprɪŋ	675
140	English	the spring or well	347	1.37	well	wɛl	674
# 
141	German	the swamp	339	1.38	Sumpf	zʊmp͡f	649
142	German	the swamp	339	1.38	Morast	moːrast	650
143	French	the swamp	339	1.38	marais	maʀɛ	650
144	French	the swamp	339	1.38	marécage	maʀekaʒ	650
145	Dutch	the swamp	339	1.38	moeras	muːrɑs	650
146	English	the swamp	339	1.38	swamp	swɔmp	649
# 
147	German	the woods or forest	139	1.41	Wald	valt	285
148	French	the woods or forest	139	1.41	bois	bwa	287
149	French	the woods or forest	139	1.41	forêt	fɔʀɛ	286
150	Dutch	the woods or forest	139	1.41	bos	bɔs	288
151	Dutch	the woods or forest	139	1.41	woud	wɑut	285
152	English	the woods or forest	139	1.41	forest	fɔrɪst	286
# 
153	German	the wood	141	1.43	Holz	hɔlʦ	292
154	French	the wood	141	1.43	bois	bwa	294
155	Dutch	the wood	141	1.43	hout	hɑut	292
156	English	the wood	141	1.43	wood	wʊd	293
# 
157	German	the stone or rock	138	1.44	Stein	ʃtain	281
158	German	the stone or rock	138	1.44	Fels	fɛls	284
159	French	the stone or rock	138	1.44	pierre	pjɛʀ	282
160	French	the stone or rock	138	1.44	roc	ʀɔk	283
161	French	the stone or rock	138	1.44	rocher	ʀɔʃe	283
162	Dutch	the stone or rock	138	1.44	rots	rɔʦ	283
163	Dutch	the stone or rock	138	1.44	steen	steːn	281
164	English	the stone or rock	138	1.44	stone	stəʊn	281
165	English	the stone or rock	138	1.44	rock	rɔk	283
# 
166	German	the earthquake	137	1.45	Erdbeben	eːrt#beːbən	278
167	French	the earthquake	137	1.45	séisme	seism	280
168	Dutch	the earthquake	137	1.45	aardbeving	aːrd#beːvɪŋ	278
169	English	the earthquake	137	1.45	earthquake	ɜːθ#kweɪk	279
# 
170	German	the sky	679	1.51	Himmel	hɪməl	1338
171	French	the sky	679	1.51	ciel	sjɛl	1340
172	Dutch	the sky	679	1.51	hemel	heːməl	1338
173	English	the sky	679	1.51	sky	skaɪ	1339
# 
174	German	the sun	677	1.52	Sonne	zɔnə	1334
175	French	the sun	677	1.52	soleil	sɔlɛj	1335
176	Dutch	the sun	677	1.52	zon	zɔn	1334
177	English	the sun	677	1.52	sun	sʌn	1334
# 
178	German	the moon	678	1.53	Mond	moːnt	1336
179	French	the moon	678	1.53	lune	lyn	1337
180	Dutch	the moon	678	1.53	maan	maːn	1336
181	English	the moon	678	1.53	moon	muːn	1336
# 
182	German	the lightning	681	1.55	Blitz	blɪʦ	1342
183	French	the lightning	681	1.55	éclair	eklɛʀ	1344
184	Dutch	the lightning	681	1.55	bliksem	blɪksəm	1342
185	English	the lightning	681	1.55	lightning	laɪt#nɪŋ	1343
# 
186	German	the thunder	680	1.56	Donner	dɔnər	1341
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	1341
188	Dutch	the thunder	680	1.56	donder	dɔndər	1341
189	English	the thunder	680	1.56	thunder	θʌndər	1341
# 
190	German	the storm	683	1.58	Sturm	ʃtʊrm	1349
191	French	the storm	683	1.58	orage	ɔʀaʒ	1350
192	French	the storm	683	1.58	tempête	tɑ̃pɛt	1351
193	Dutch	the storm	683	1.58	storm	stɔrm	1349
194	English	the storm	683	1.58	storm	stɔːm	1349
# 
195	German	the rainbow	684	1.59	Regenbogen	reːɡən#boːɡən	1352
196	French	the rainbow	684	1.59	arc-en-ciel	aʀkɑ̃sjɛl	1353
197	Dutch	the rainbow	684	1.59	regenboog	reːɣəm#boːx	1352
198	English	the rainbow	684	1.59	rainbow	reɪn#bəʊ	1352
# 
199	German	the light	461	1.61	licht	lɪxt	894
200	German	the light	461	1.61	Beleuchtung	bə#lɔyx#tʊŋ	896
201	French	the light	461	1.61	lumière	lymjɛʀ	895
202	Dutch	the light	461	1.61	licht	lɪxt	894
203	English	the light	461	1.61	light	laɪt	894
# 
204	German	the darkness	460	1.62	Finsternis	fɪnstər#nɪs	890
205	German	the darkness	460	1.62	Dunkelheit	dʊŋkəl#hait	892
206	French	the darkness	460	1.62	obscurité	ɔpskyʀite	891
207	French	the darkness	460	1.62	ténèbres	tenɛbʀ	893
208	Dutch	the darkness	460	1.62	duisternis	dœystər#nɪs	890
209	English	the darkness	460	1.62	darkness	dɑːk#nɪs	890
# 
210	German	the shade or shadow	459	1.63	schatten	ʃatən	888
211	French	the shade or shadow	459	1.63	ombre	ɔ̃bʀ	889
212	Dutch	the shade or shadow	459	1.63	schaduw	sxaːdyːw	888
213	English	the shade or shadow	459	1.63	shadow	ʃædəʊ	888
214	English	the shade or shadow	459	1.63	shade	ʃeɪd	888
# 
215	German	the dew	458	1.64	Tau	tau	885
216	French	the dew	458	1.64	rosée	ʀoze	887
217	Dutch	the dew	458	1.64	dauw	dɑuw	885
218	English	the dew	458	1.64	dew	djuː	886
# 
219	German	the air	252	1.71	Luft	lʊft	484
220	French	the air	252	1.71	air	ɛʀ	485
221	Dutch	the air	252	1.71	lucht	lʉxt	484
222	English	the air	252	1.71	air	ɛər	485
# 
223	German	the wind	253	1.72	Wind	vɪnt	486
224	French	the wind	253	1.72	vent	vɑ̃	487
225	Dutch	the wind	253	1.72	wind	wɪnt	486
226	English	the wind	253	1.72	wind	wɪnd	486
# 
227	German	the cloud	254	1.73	Wolke	vɔlkə	488
228	French	the cloud	254	1.73	nuage	nyaʒ	490
229	Dutch	the cloud	254	1.73	wolk	wɔlk	488
230	English	the cloud	254	1.73	cloud	klaʊd	489
# 
231	German	the fog	249	1.74	Nebel	neːbəl	475
232	French	the fog	249	1.74	brume	bʀym	477
233	French	the fog	249	1.74	brouillard	bʀujaʀ	479
234	Dutch	the fog	249	1.74	mist	mɪst	478
235	English	the fog	249	1.74	fog	fɔɡ	476
# 
236	German	the rain	250	1.75	regen	reːɡən	480
237	French	the rain	250	1.75	pluie	plɥi	481
238	Dutch	the rain	250	1.75	regen	reːɣə	480
239	English	the rain	250	1.75	rain	reɪn	480
# 
240	German	the snow	251	1.76	Schnee	ʃneː	482
241	French	the snow	251	1.76	neige	nɛʒ	483
242	Dutch	the snow	251	1.76	sneeuw	sneːw	482
243	English	the snow	251	1.76	snow	snəʊ	482
# 
244	German	the weather	256	1.78	Wetter	vɛtər	491
245	French	the weather	256	1.78	temps	tɑ̃	492
246	Dutch	the weather	256	1.78	weer	weːr	491
247	English	the weather	256	1.78	weather	wɛðər	491
# 
248	German	the fire	402	1.81	Feuer	fɔyər	772
249	French	the fire	402	1.81	feu	fø	772
250	Dutch	the fire	402	1.81	vuur	vyːr	772
251	English	the fire	402	1.81	fire	faɪər	772
# 
252	German	the smoke	403	1.83	Rauch	raux	773
253	French	the smoke	403	1.83	fumée	fyme	775
254	Dutch	the smoke	403	1.83	rook	roːk	773
255	English	the smoke	403	1.83	smoke	sməʊk	774
# 
256	German	to light	405	1.86	anzünden	an#ʦʏndən	779
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	779
258	French	to light	405	1.86	allumer	a#lyme	781
259	French	to light	405	1.86	enflammer	ɑ̃#flame	781
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	779
261	English	to light	405	1.86	light	laɪt	780
# 
262	German	to extinguish	182	1.861	auslöschen	aus#lɶːʃən	340
263	French	to extinguish	182	1.861	éteindre	etɛ̃dʀ	342
264	Dutch	to extinguish	182	1.861	doven	doːvə	343
265	English	to extinguish	182	1.861	extinguish	ɪks#tɪŋɡwɪʃ	341
# 
266	German	the match	404	1.87	Streichholz	ʃtraix#hɔlʦ	776
267	German	the match	404	1.87	Zündholz	ʦʏnt#hɔlʦ	776
268	French	the match	404	1.87	allumette	alymɛt	777
269	Dutch	the match	404	1.87	lucifer	lyːsiːfɛr	778
270	English	the match	404	1.87	match	mæʧ	777
# 
271	German	the firewood	401	1.88	Brennholz	brɛn#hɔlʦ	769
272	French	the firewood	401	1.88	bûches	byʃe	771
273	Dutch	the firewood	401	1.88	brandhout	brɑnt#hɑut	769
274	English	the firewood	401	1.88	firewood	faɪə#wʊd	770
# 
275	German	the man	35	2.21	Mann	man	60
276	French	the man	35	2.21	homme	ɔm	61
277	Dutch	the man	35	2.21	man	mɑn	60
278	English	the man	35	2.21	man	mæn	60
# 
279	German	the woman	33	2.22	Frau	frau	55
280	German	the woman	33	2.22	Weib	vaip	57
281	French	the woman	33	2.22	femme	fam	56
282	Dutch	the woman	33	2.22	vrouw	vrɑuw	55
283	English	the woman	33	2.22	woman	wʊmən	56
# 
284	German	male(1)	34	2.23	männlich	mɛn#lɪx	58
285	French	male(1)	34	2.23	mâle	mɑl	59
286	Dutch	male(1)	34	2.23	mannelijk	mɑnə#lək	58
287	English	male(1)	34	2.23	male	meɪl	59
# 
288	German	female(1)	38	2.24	weiblich	vaip#lɪx	69
289	French	female(1)	38	2.24	femelle	fəmɛl	70
290	Dutch	female(1)	38	2.24	vrouwelijk	vrɑuwə#lək	69
291	English	female(1)	38	2.24	female	fiːmeɪl	70
# 
292	German	the boy	39	2.25	Junge	jʊŋə	71
293	German	the boy	39	2.25	Knabe	knaːbə	74
294	French	the boy	39	2.25	garçon	ɡaʀsɔ̃	73
295	Dutch	the boy	39	2.25	jongen	jɔŋə	71
296	English	the boy	39	2.25	boy	bɔɪ	72
# 
297	German	the girl	36	2.26	Mädchen	mɛːtxən	62
298	French	the girl	36	2.26	fille	fij	64
299	Dutch	the girl	36	2.26	meisje	mɛɪsjə	65
300	English	the girl	36	2.26	girl	ɡɜːl	63
# 
301	German	the child(1)	37	2.27	Kind	kɪnt	66
302	French	the child(1)	37	2.27	enfant	ɑ̃fɑ̃	68
303	Dutch	the child(1)	37	2.27	kind	kɪnt	66
304	English	the child(1)	37	2.27	child	ʧaɪld	67
# 
305	German	the baby	32	2.28	Säugling	zɔyk#lɪŋ	52
306	German	the baby	32	2.28	Baby	beːbiː	53
307	French	the baby	32	2.28	enfant	ɑ̃fɑ̃	54
308	French	the baby	32	2.28	bébé	bebe	53
309	Dutch	the baby	32	2.28	baby	beːbiː	53
310	English	the baby	32	2.28	baby	beɪbɪ	53
# 
311	German	the husband	243	2.31	Mann	man	454
312	French	the husband	243	2.31	mari	maʀi	456
313	French	the husband	243	2.31	époux	epu	458
314	Dutch	the husband	243	2.31	echtgenoot	ɛxt#xənoːt	457
315	Dutch	the husband	243	2.31	man	mɑn	454
316	English	the husband	243	2.31	husband	hʌzbənd	455
# 
317	German	the wife	245	2.32	Frau	frau	463
318	German	the wife	245	2.32	Gattin	ɡatɪn	467
319	German	the wife	245	2.32	Gemahlin	ɡə#maːlɪn	469
320	French	the wife	245	2.32	femme	fam	465
321	French	the wife	245	2.32	épouse	epuz	468
322	Dutch	the wife	245	2.32	echtgenote	ɛxt#xənoːtə	466
323	Dutch	the wife	245	2.32	vrouw	vrɑuw	463
324	English	the wife	245	2.32	wife	waɪf	464
# 
325	German	to marry	244	2.33	heiraten	hairaːtən	459
326	French	to marry	244	2.33	épouser	epuze	461
327	Dutch	to marry	244	2.33	trouwen	trɑuwə	462
328	English	to marry	244	2.33	marry	mærɪ	460
# 
329	German	the wedding	241	2.34	Ehe	eː.ə	448
330	German	the wedding	241	2.34	Hochzeit	hɔx#ʦait	452
331	French	the wedding	241	2.34	mariage	maʀjaʒ	450
332	Dutch	the wedding	241	2.34	bruiloft	brœylɔft	451
333	English	the wedding	241	2.34	wedding	wɛdɪŋ	449
# 
334	German	the divorce	296	2.341	Ehescheidung	eː.ə#ʃaidʊŋ	582
335	German	the divorce	296	2.341	Scheidung	ʃaidʊŋ	582
336	French	the divorce	296	2.341	divorce	divɔʀs	583
337	Dutch	the divorce	296	2.341	scheiding	sxɛɪdɪŋ	582
338	English	the divorce	296	2.341	divorce	dɪvɔːs	583
# 
339	German	the father	240	2.35	Vater	faːtər	446
340	French	the father	240	2.35	père	pɛʀ	447
341	Dutch	the father	240	2.35	vader	vaːdər	446
342	English	the father	240	2.35	father	fɑːðər	446
# 
343	German	the mother	242	2.36	Mutter	mʊtər	453
344	French	the mother	242	2.36	mère	mɛʀ	453
345	Dutch	the mother	242	2.36	moeder	muːdər	453
346	English	the mother	242	2.36	mother	mʌðər	453
# 
347	German	the son	449	2.41	Sohn	zoːn	872
348	French	the son	449	2.41	fils	fis	873
349	Dutch	the son	449	2.41	zoon	zoːn	872
350	English	the son	449	2.41	son	sʌn	872
# 
351	German	the child(2)	450	2.43	Kind	kɪnt	874
352	French	the child(2)	450	2.43	enfant	ɑ̃fɑ̃	876
353	Dutch	the child(2)	450	2.43	kind	kɪnt	874
354	English	the child(2)	450	2.43	child	ʧaɪld	875
# 
355	German	the grandfather	452	2.46	Großvater	ɡroːs#faːtər	877
356	French	the grandfather	452	2.46	grand-père	ɡʀɑ̃#pɛʀ	877
357	Dutch	the grandfather	452	2.46	grootvader	xroːt#faːdər	877
358	English	the grandfather	452	2.46	grandfather	ɡrænd#fɑːðər	877
# 
359	German	the old man	289	2.461	Greis	ɡrais	565
360	French	the old man	289	2.461	vieillard	vjɛjaʀ	567
361	Dutch	the old man	289	2.461	man	mɑn	568
362	English	the old man	289	2.461	old man	əʊld#mæn	566
# 
363	German	the grandmother	453	2.47	Großmutter	ɡroːs#mʊtər	878
364	French	the grandmother	453	2.47	grand-mère	ɡʀɑ̃#mɛʀ	878
365	Dutch	the grandmother	453	2.47	grootmoeder	xroːt#muːdər	878
366	English	the grandmother	453	2.47	grandmother	ɡræn#mʌðər	878
# 
367	German	the grandson	454	2.48	Enkel	ɛŋkəl	879
368	French	the grandson	454	2.48	petit-fils	pəti#fis	881
369	Dutch	the grandson	454	2.48	kleinzoon	klɛɪn#zoːn	880
370	English	the grandson	454	2.48	grandson	ɡræn#sʌn	880
# 
371	German	the granddaughter	455	2.49	Enkelin	ɛŋkəlɪn	882
372	French	the granddaughter	455	2.49	petite-fille	pətit#fij	884
373	Dutch	the granddaughter	455	2.49	kleindochter	klɛɪn#dɔxtər	883
374	English	the granddaughter	455	2.49	granddaughter	ɡræn#dɔːtər	883
# 
375	German	the uncle	670	2.51	Onkel	ɔŋkəl	1326
376	French	the uncle	670	2.51	oncle	ɔ̃kl	1326
377	Dutch	the uncle	670	2.51	oom	oːm	1327
378	English	the uncle	670	2.51	uncle	ʌŋkḷ	1326
# 
379	German	the aunt	669	2.52	Tante	tantə	1325
380	French	the aunt	669	2.52	tante	tɑ̃t	1325
381	Dutch	the aunt	669	2.52	tante	tɑntə	1325
382	English	the aunt	669	2.52	aunt	ɑːnt	1325
# 
383	German	the nephew	668	2.53	Neffe	nɛfə	1324
384	French	the nephew	668	2.53	neveu	nəvø	1324
385	Dutch	the nephew	668	2.53	neef	neːf	1324
386	English	the nephew	668	2.53	nephew	nɛvjuː	1324
# 
387	German	the niece	673	2.54	Nichte	nɪxtə	1333
388	French	the niece	673	2.54	nièce	njɛs	1333
389	Dutch	the niece	673	2.54	nicht	nɪxt	1333
390	English	the niece	673	2.54	niece	niːs	1333
# 
391	German	the cousin	672	2.55	Vetter	fɛtər	1329
392	German	the cousin	672	2.55	Kusine	kuːziːnə	1330
393	French	the cousin	672	2.55	cousin	kuzɛ̃	1330
394	Dutch	the cousin	672	2.55	neef	neːf	1331
395	Dutch	the cousin	672	2.55	nicht	nɪxt	1332
396	English	the cousin	672	2.55	cousin	kʌzṇ	1330
# 
397	German	the father-in-law (of a man)	135	2.61	Schwiegervater	ʃviːɡər#faːtər	275
398	French	the father-in-law (of a man)	135	2.61	beau-père	bo#pɛʀ	277
399	Dutch	the father-in-law (of a man)	135	2.61	schoonvader	sxoːn#vaːdər	275
400	English	the father-in-law (of a man)	135	2.61	father-in-law	fɑːðər#ɪn#lɔː	276
# 
401	German	the mother-in-law (of a man)	133	2.62	Schwiegermutter	ʃviːɡər#mʊtər	269
402	French	the mother-in-law (of a man)	133	2.62	belle-mère	bɛl#mɛʀ	271
403	Dutch	the mother-in-law (of a man)	133	2.62	schoonmoeder	sxoːn#muːdər	269
404	English	the mother-in-law (of a man)	133	2.62	mother-in-law	mʌðər#ɪn#lɔː	270
# 
405	German	the son-in-law (of a man)	134	2.63	Schwiegersohn	ʃviːɡər#zoːn	272
406	French	the son-in-law (of a man)	134	2.63	gendre	ʒɑ̃dʀ	274
407	Dutch	the son-in-law (of a man)	134	2.63	schoonzoon	sxoːn#zoːn	272
408	English	the son-in-law (of a man)	134	2.63	son-in-law	sʌn#ɪn#lɔː	273
# 
409	German	the daughter-in-law (of a man)	132	2.64	Schwiegertochter	ʃviːɡər#tɔxtər	265
410	French	the daughter-in-law (of a man)	132	2.64	bru	bʀy	267
411	French	the daughter-in-law (of a man)	132	2.64	belle-fille	bɛl#fij	268
412	Dutch	the daughter-in-law (of a man)	132	2.64	schoondochter	sxoːn#dɔxtər	265
413	English	the daughter-in-law (of a man)	132	2.64	daughter-in-law	dɔːtər#ɪn#lɔː	266
# 
414	German	the stepfather	333	2.71	Stiefvater	ʃtiːf#faːtər	640
415	French	the stepfather	333	2.71	beau-père	bo#pɛʀ	641
416	Dutch	the stepfather	333	2.71	stiefvader	stiː#faːdər	640
417	English	the stepfather	333	2.71	stepfather	stɛp#fɑːðər	640
# 
418	German	the stepmother	335	2.72	Stiefmutter	ʃtiːf#mʊtər	642
419	French	the stepmother	335	2.72	belle-mère	bɛl#mɛʀ	643
420	Dutch	the stepmother	335	2.72	stiefmoeder	stiːf#muːdər	642
421	English	the stepmother	335	2.72	stepmother	stɛp#mʌðər	642
# 
422	German	the stepdaughter	336	2.74	Stieftochter	ʃtiːf#tɔxtər	644
423	French	the stepdaughter	336	2.74	belle-fille	bɛl#fij	645
424	Dutch	the stepdaughter	336	2.74	stiefdochter	stiːv#dɔxtər	644
425	English	the stepdaughter	336	2.74	stepdaughter	stɛp#dɔːtər	644
# 
426	German	the widower	337	2.77	Witwer	vɪtvər	646
427	French	the widower	337	2.77	veuf	vœf	647
428	Dutch	the widower	337	2.77	weduwnaar	weːdyːwn#aːr	648
429	English	the widower	337	2.77	widower	wɪdəʊər	646
# 
430	German	the family	144	2.82	Familie	famiːliː.ə	295
431	French	the family	144	2.82	famille	famij	295
432	Dutch	the family	144	2.82	gezin	xəzɪn	296
433	English	the family	144	2.82	family	fæməlɪ	295
# 
434	German	I	354	2.91	ich	ɪx	694
435	French	I	354	2.91	je	ʒə	696
436	French	I	354	2.91	moi	mwɑ	697
437	Dutch	I	354	2.91	ik	ɪk	694
438	English	I	354	2.91	I	aɪ	695
# 
439	German	you (singular)	353	2.92	du	duː	690
440	German	you (singular)	353	2.92	Sie	ziː	692
441	French	you (singular)	353	2.92	tu	ty	690
442	French	you (singular)	353	2.92	vous	vu	693
443	Dutch	you (singular)	353	2.92	jij	jɛɪ	691
444	English	you (singular)	353	2.92	you	juː	691
# 
445	German	we	351	2.94	wir	viːr	685
446	French	we	351	2.94	nous	nu	687
447	Dutch	we	351	2.94	wij	wɛɪ	686
448	English	we	351	2.94	we	wiː	686
# 
449	German	you (plural)	350	2.95	ihr	iːr	681
450	German	you (plural)	350	2.95	Sie	ziː	684
451	French	you (plural)	350	2.95	vous	vu	683
452	Dutch	you (plural)	350	2.95	jullie	jʉliː	682
453	English	you (plural)	350	2.95	you	juː	682
# 
454	German	they	349	2.96	sie	ziː	679
455	French	they	349	2.96	eux	ø	680
456	Dutch	they	349	2.96	zij	zɛɪ	679
457	English	they	349	2.96	they	ðeɪ	679
# 
458	German	the animal	41	3.11	Tier	tiːr	77
459	French	the animal	41	3.11	animal	animal	78
460	French	the animal	41	3.11	bête	bɛːt	79
461	Dutch	the animal	41	3.11	dier	diːr	77
462	Dutch	the animal	41	3.11	beest	beːst	79
463	English	the animal	41	3.11	animal	ænɪmḷ	78
# 
464	German	the livestock	43	3.15	Vieh	viː	82
