# IDS
ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
60	Dutch	the shore	359	1.27	oever	uːvər	746
61	English	the shore	359	1.27	shore	ʃɔːr	747
# 
62	German	the water	341	1.31	Wasser	vasər	697
63	French	the water	341	1.31	eau	o	698
64	Dutch	the water	341	1.31	water	waːtər	697
65	English	the water	341	1.31	water	wɔːtər	697
# 
66	German	the sea	342	1.32	See	zeː	699
67	French	the sea	342	1.32	mer	mɛʁ	700
68	Dutch	the sea	342	1.32	zee	zeː	699
69	English	the sea	342	1.32	sea	siː	699
# 
70	German	calm	608	1.322	Meeresstille	meːrəs#ʃtɪlə	1281
71	French	calm	608	1.322	étale	etale	1283
72	Dutch	calm	608	1.322	kalm	kɑlm	1282
73	Dutch	calm	608	1.322	rustig	rʉstəx	1284
74	English	calm	608	1.322	calm	kɑːm	1282
# 
75	German	rough(2)	607	1.323	rauh	rau	1277
76	French	rough(2)	607	1.323	trouble	tʀubl	1278
77	French	rough(2)	607	1.323	agité	aʒite	1280
78	Dutch	rough(2)	607	1.323	ruw	ryːw	1279
79	English	rough(2)	607	1.323	rough	rʌf	1277
# 
80	German	the foam	606	1.324	Schaum	ʃaum	1273
81	French	the foam	606	1.324	écume	ekym	1275
82	French	the foam	606	1.324	mousse	mus	1276
83	Dutch	the foam	606	1.324	schuim	sxœym	1275
84	English	the foam	606	1.324	foam	fəʊm	1274
# 
85	German	the ocean	602	1.329	Weltmeer	vɛlt#meːr	1258
86	German	the ocean	602	1.329	Ozean	oːʦeːaːn	1261
87	French	the ocean	602	1.329	océan	ɔseɑ̃	1260
88	Dutch	the ocean	602	1.329	oceaan	oːseːjaːn	1261
89	English	the ocean	602	1.329	ocean	əʊʃṇ	1259
# 
90	German	the lake	343	1.33	See	zeː	701
91	French	the lake	343	1.33	lac	lak	702
92	Dutch	the lake	343	1.33	meer	meːr	701
93	English	the lake	343	1.33	lake	leɪk	702
# 
94	German	the bay	344	1.34	Meerbusen	meːr#buːzən	703
95	German	the bay	344	1.34	Golf	ɡɔlf	705
96	German	the bay	344	1.34	Bucht	bʊxt	707
97	French	the bay	344	1.34	golfe	ɡɔlf	705
98	French	the bay	344	1.34	baie	bɛ	704
99	Dutch	the bay	344	1.34	baai	baːj	706
100	English	the bay	344	1.34	bay	beɪ	704
# 
101	German	the lagoon	109	1.341	Lagune	laɡuːnə	244
102	French	the lagoon	109	1.341	lagune	laɡyn	244
103	Dutch	the lagoon	109	1.341	lagune	laːɣyːnə	244
104	English	the lagoon	109	1.341	lagoon	ləɡuːn	244
# 
105	German	the reef	113	1.342	Riff	rɪf	251
106	French	the reef	113	1.342	récif	ʀesif	252
107	Dutch	the reef	113	1.342	rif	rɪf	251
108	English	the reef	113	1.342	reef	riːf	251
# 
109	German	the cape	110	1.343	Landzunge	lant#ʦʊŋə	245
110	French	the cape	110	1.343	promontoire	pʀɔmɔ̃twaʀ	247
111	French	the cape	110	1.343	pointe	pwɛ̃t	247
112	Dutch	the cape	110	1.343	kaap	kaːp	246
113	English	the cape	110	1.343	cape	keɪp	246
# 
114	German	the wave	345	1.35	Welle	vɛlə	708
115	German	the wave	345	1.35	Woge	voːɡə	708
116	French	the wave	345	1.35	vague	vaɡ	708
117	Dutch	the wave	345	1.35	golf	xɔlf	710
118	English	the wave	345	1.35	wave	weɪv	709
# 
119	German	the river or stream	346	1.36	Fluss	flʊs	711
120	German	the river or stream	346	1.36	Strom	ʃtroːm	713
121	German	the river or stream	346	1.36	Bach	bax	715
122	French	the river or stream	346	1.36	fleuve	flœv	711
123	French	the river or stream	346	1.36	rivière	ʀivjɛʀ	714
124	French	the river or stream	346	1.36	ruisseau	ʀɥiso	716
125	Dutch	the river or stream	346	1.36	rivier	riːviːr	712
126	Dutch	the river or stream	346	1.36	stroom	stroːm	713
127	English	the river or stream	346	1.36	river	rɪvər	712
128	English	the river or stream	346	1.36	stream	striːm	713
# 
129	German	the whirlpool	512	1.362	Strudel	ʃtruːdəl	1064
130	German	the whirlpool	512	1.362	Wirbel	vɪrbəl	1064
131	French	the whirlpool	512	1.362	tourbillon	tuʀbijɔ̃	1066
132	Dutch	the whirlpool	512	1.362	draaikolk	draːjkɔlk	1067
133	English	the whirlpool	512	1.362	whirlpool	wɜːlpuːl	1065
# 
134	German	the spring or well	347	1.37	Quelle	kvɛlə	717
135	German	the spring or well	347	1.37	Brunnen	brʊnən	720
136	French	the spring or well	347	1.37	source	suʀs	719
137	French	the spring or well	347	1.37	puits	pɥi	721
138	Dutch	the spring or well	347	1.37	bron	brɔn	720
139	English	the spring or well	347	1.37	spring	sprɪŋ	718
140	English	the spring or well	347	1.37	well	wɛl	717
# 
141	German	the swamp	339	1.38	Sumpf	zʊmp͡f	690
142	German	the swamp	339	1.38	Morast	moːrast	693
143	French	the swamp	339	1.38	marais	maʀɛ	692
144	French	the swamp	339	1.38	marécage	maʀekaʒ	692
145	Dutch	the swamp	339	1.38	moeras	muːrɑs	693
146	English	the swamp	339	1.38	swamp	swɔmp	691
# 
147	German	the woods or forest	139	1.41	Wald	valt	300
148	French	the woods or forest	139	1.41	bois	bwa	302
149	French	the woods or forest	139	1.41	forêt	fɔʀɛ	301
150	Dutch	the woods or forest	139	1.41	bos	bɔs	301
151	Dutch	the woods or forest	139	1.41	woud	wɑut	303
152	English	the woods or forest	139	1.41	forest	fɔrɪst	301
# 
153	German	the wood	141	1.43	Holz	hɔlʦ	307
154	French	the wood	141	1.43	bois	bwa	309
155	Dutch	the wood	141	1.43	hout	hɑut	310
156	English	the wood	141	1.43	wood	wʊd	308
# 
157	German	the stone or rock	138	1.44	Stein	ʃtain	296
158	German	the stone or rock	138	1.44	Fels	fɛls	299
159	French	the stone or rock	138	1.44	pierre	pjɛʀ	297
160	French	the stone or rock	138	1.44	roc	ʀɔk	298
161	French	the stone or rock	138	1.44	rocher	ʀɔʃe	298
162	Dutch	the stone or rock	138	1.44	rots	rɔʦ	298
163	Dutch	the stone or rock	138	1.44	steen	steːn	296
164	English	the stone or rock	138	1.44	stone	stəʊn	296
165	English	the stone or rock	138	1.44	rock	rɔk	298
# 
166	German	the earthquake	137	1.45	Erdbeben	eːrt#beːbən	293
167	French	the earthquake	137	1.45	séisme	seism	295
168	Dutch	the earthquake	137	1.45	aardbeving	aːrd#beːvɪŋ	293
169	English	the earthquake	137	1.45	earthquake	ɜːθ#kweɪk	294
# 
170	German	the sky	679	1.51	Himmel	hɪməl	1450
171	French	the sky	679	1.51	ciel	sjɛl	1452
172	Dutch	the sky	679	1.51	hemel	heːməl	1450
173	English	the sky	679	1.51	sky	skaɪ	1451
# 
174	German	the sun	677	1.52	Sonne	zɔnə	1446
175	French	the sun	677	1.52	soleil	sɔlɛj	1447
176	Dutch	the sun	677	1.52	zon	zɔn	1446
177	English	the sun	677	1.52	sun	sʌn	1446
# 
178	German	the moon	678	1.53	Mond	moːnt	1448
179	French	the moon	678	1.53	lune	lyn	1449
180	Dutch	the moon	678	1.53	maan	maːn	1448
181	English	the moon	678	1.53	moon	muːn	1448
# 
182	German	the lightning	681	1.55	Blitz	blɪʦ	1454
183	French	the lightning	681	1.55	éclair	eklɛʀ	1456
184	Dutch	the lightning	681	1.55	bliksem	blɪksəm	1454
185	English	the lightning	681	1.55	lightning	laɪt#nɪŋ	1455
# 
186	German	the thunder	680	1.56	Donner	dɔnər	1453
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	1453
188	Dutch	the thunder	680	1.56	donder	dɔndər	1453
189	English	the thunder	680	1.56	thunder	θʌndər	1453
# 
190	German	the storm	683	1.58	Sturm	ʃtʊrm	1461
191	French	the storm	683	1.58	orage	ɔʀaʒ	1462
192	French	the storm	683	1.58	tempête	tɑ̃pɛt	1463
193	Dutch	the storm	683	1.58	storm	stɔrm	1461
194	English	the storm	683	1.58	storm	stɔːm	1461
# 
195	German	the rainbow	684	1.59	Regenbogen	reːɡən#boːɡən	1464
196	French	the rainbow	684	1.59	arc-en-ciel	aʀkɑ̃sjɛl	1465
197	Dutch	the rainbow	684	1.59	regenboog	reːɣəm#boːx	1464
198	English	the rainbow	684	1.59	rainbow	reɪn#bəʊ	1464
# 
199	German	the light	461	1.61	licht	lɪxt	954
200	German	the light	461	1.61	Beleuchtung	bə#lɔyx#tʊŋ	956
201	French	the light	461	1.61	lumière	lymjɛʀ	955
202	Dutch	the light	461	1.61	licht	lɪxt	954
203	English	the light	461	1.61	light	laɪt	954
# 
204	German	the darkness	460	1.62	Finsternis	fɪnstər#nɪs	950
205	German	the darkness	460	1.62	Dunkelheit	dʊŋkəl#hait	952
206	French	the darkness	460	1.62	obscurité	ɔpskyʀite	951
207	French	the darkness	460	1.62	ténèbres	tenɛbʀ	953
208	Dutch	the darkness	460	1.62	duisternis	dœystər#nɪs	950
209	English	the darkness	460	1.62	darkness	dɑːk#nɪs	950
# 
210	German	the shade or shadow	459	1.63	schatten	ʃatən	946
211	French	the shade or shadow	459	1.63	ombre	ɔ̃bʀ	947
212	Dutch	the shade or shadow	459	1.63	schaduw	sxaːdyːw	948
213	English	the shade or shadow	459	1.63	shadow	ʃædəʊ	946
214	English	the shade or shadow	459	1.63	shade	ʃeɪd	949
# 
215	German	the dew	458	1.64	Tau	tau	943
216	French	the dew	458	1.64	rosée	ʀoze	945
217	Dutch	the dew	458	1.64	dauw	dɑuw	944
218	English	the dew	458	1.64	dew	djuː	944
# 
219	German	the air	252	1.71	Luft	lʊft	508
220	French	the air	252	1.71	air	ɛʀ	509
221	Dutch	the air	252	1.71	lucht	lʉxt	508
222	English	the air	252	1.71	air	ɛər	509
# 
223	German	the wind	253	1.72	Wind	vɪnt	510
224	French	the wind	253	1.72	vent	vɑ̃	511
225	Dutch	the wind	253	1.72	wind	wɪnt	510
226	English	the wind	253	1.72	wind	wɪnd	510
# 
227	German	the cloud	254	1.73	Wolke	vɔlkə	512
228	French	the cloud	254	1.73	nuage	nyaʒ	514
229	Dutch	the cloud	254	1.73	wolk	wɔlk	512
230	English	the cloud	254	1.73	cloud	klaʊd	513
# 
231	German	the fog	249	1.74	Nebel	neːbəl	500
232	French	the fog	249	1.74	brume	bʀym	502
233	French	the fog	249	1.74	brouillard	bʀujaʀ	502
234	Dutch	the fog	249	1.74	mist	mɪst	503
235	English	the fog	249	1.74	fog	fɔɡ	501
# 
236	German	the rain	250	1.75	regen	reːɡən	504
237	French	the rain	250	1.75	pluie	plɥi	505
238	Dutch	the rain	250	1.75	regen	reːɣə	504
239	English	the rain	250	1.75	rain	reɪn	504
# 
240	German	the snow	251	1.76	Schnee	ʃneː	506
241	French	the snow	251	1.76	neige	nɛʒ	507
242	Dutch	the snow	251	1.76	sneeuw	sneːw	506
243	English	the snow	251	1.76	snow	snəʊ	506
# 
244	German	the weather	256	1.78	Wetter	vɛtər	515
245	French	the weather	256	1.78	temps	tɑ̃	516
246	Dutch	the weather	256	1.78	weer	weːr	515
247	English	the weather	256	1.78	weather	wɛðər	515
# 
248	German	the fire	402	1.81	Feuer	fɔyər	819
249	French	the fire	402	1.81	feu	fø	820
250	Dutch	the fire	402	1.81	vuur	vyːr	819
251	English	the fire	402	1.81	fire	faɪər	819
# 
252	German	the smoke	403	1.83	Rauch	raux	821
253	French	the smoke	403	1.83	fumée	fyme	823
254	Dutch	the smoke	403	1.83	rook	roːk	824
255	English	the smoke	403	1.83	smoke	sməʊk	822
# 
256	German	to light	405	1.86	anzünden	an#ʦʏndən	829
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	829
258	French	to light	405	1.86	allumer	a#lyme	831
259	French	to light	405	1.86	enflammer	ɑ̃#flame	831
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	829
261	English	to light	405	1.86	light	laɪt	830
# 
262	German	to extinguish	182	1.861	auslöschen	aus#lɶːʃən	363
263	French	to extinguish	182	1.861	éteindre	etɛ̃dʀ	365
264	Dutch	to extinguish	182	1.861	doven	doːvə	366
265	English	to extinguish	182	1.861	extinguish	ɪks#tɪŋɡwɪʃ	364
# 
266	German	the match	404	1.87	Streichholz	ʃtraix#hɔlʦ	825
267	German	the match	404	1.87	Zündholz	ʦʏnt#hɔlʦ	825
268	French	the match	404	1.87	allumette	alymɛt	827
269	Dutch	the match	404	1.87	lucifer	lyːsiːfɛr	828
270	English	the match	404	1.87	match	mæʧ	826
# 
271	German	the firewood	401	1.88	Brennholz	brɛn#hɔlʦ	816
272	French	the firewood	401	1.88	bûches	byʃe	818
273	Dutch	the firewood	401	1.88	brandhout	brɑnt#hɑut	816
274	English	the firewood	401	1.88	firewood	faɪə#wʊd	817
# 
275	German	the man	35	2.21	Mann	man	64
276	French	the man	35	2.21	homme	ɔm	65
277	Dutch	the man	35	2.21	man	mɑn	64
278	English	the man	35	2.21	man	mæn	64
# 
279	German	the woman	33	2.22	Frau	frau	59
280	German	the woman	33	2.22	Weib	vaip	62
281	French	the woman	33	2.22	femme	fam	59
282	Dutch	the woman	33	2.22	vrouw	vrɑuw	61
283	English	the woman	33	2.22	woman	wʊmən	60
# 
284	German	male(1)	34	2.23	männlich	mɛn#lɪx	63
285	French	male(1)	34	2.23	mâle	mɑl	63
286	Dutch	male(1)	34	2.23	mannelijk	mɑnə#lək	63
287	English	male(1)	34	2.23	male	meɪl	63
# 
288	German	female(1)	38	2.24	weiblich	vaip#lɪx	72
289	French	female(1)	38	2.24	femelle	fəmɛl	73
290	Dutch	female(1)	38	2.24	vrouwelijk	vrɑuwə#lək	72
291	English	female(1)	38	2.24	female	fiːmeɪl	73
# 
292	German	the boy	39	2.25	Junge	jʊŋə	74
293	German	the boy	39	2.25	Knabe	knaːbə	77
294	French	the boy	39	2.25	garçon	ɡaʀsɔ̃	76
295	Dutch	the boy	39	2.25	jongen	jɔŋə	74
296	English	the boy	39	2.25	boy	bɔɪ	75
# 
297	German	the girl	36	2.26	Mädchen	mɛːtxən	66
298	French	the girl	36	2.26	fille	fij	68
299	Dutch	the girl	36	2.26	meisje	mɛɪsjə	66
300	English	the girl	36	2.26	girl	ɡɜːl	67
# 
301	German	the child(1)	37	2.27	Kind	kɪnt	69
302	French	the child(1)	37	2.27	enfant	ɑ̃fɑ̃	71
303	Dutch	the child(1)	37	2.27	kind	kɪnt	69
304	English	the child(1)	37	2.27	child	ʧaɪld	70
# 
305	German	the baby	32	2.28	Säugling	zɔyk#lɪŋ	56
306	German	the baby	32	2.28	Baby	beːbiː	57
307	French	the baby	32	2.28	enfant	ɑ̃fɑ̃	58
308	French	the baby	32	2.28	bébé	bebe	57
309	Dutch	the baby	32	2.28	baby	beːbiː	57
310	English	the baby	32	2.28	baby	beɪbɪ	57
# 
311	German	the husband	243	2.31	Mann	man	482
312	French	the husband	243	2.31	mari	maʀi	482
313	French	the husband	243	2.31	époux	epu	485
314	Dutch	the husband	243	2.31	echtgenoot	ɛxt#xənoːt	484
315	Dutch	the husband	243	2.31	man	mɑn	482
316	English	the husband	243	2.31	husband	hʌzbənd	483
# 
317	German	the wife	245	2.32	Frau	frau	490
318	German	the wife	245	2.32	Gattin	ɡatɪn	491
319	German	the wife	245	2.32	Gemahlin	ɡə#maːlɪn	491
320	French	the wife	245	2.32	femme	fam	490
321	French	the wife	245	2.32	épouse	epuz	493
322	Dutch	the wife	245	2.32	echtgenote	ɛxt#xənoːtə	492
323	Dutch	the wife	245	2.32	vrouw	vrɑuw	494
324	English	the wife	245	2.32	wife	waɪf	491
# 
325	German	to marry	244	2.33	heiraten	hairaːtən	486
326	French	to marry	244	2.33	épouser	epuze	488
327	Dutch	to marry	244	2.33	trouwen	trɑuwə	489
328	English	to marry	244	2.33	marry	mærɪ	487
# 
329	German	the wedding	241	2.34	Ehe	eː.ə	475
330	German	the wedding	241	2.34	Hochzeit	hɔx#ʦait	479
331	French	the wedding	241	2.34	mariage	maʀjaʒ	477
332	Dutch	the wedding	241	2.34	bruiloft	brœylɔft	478
333	English	the wedding	241	2.34	wedding	wɛdɪŋ	476
# 
334	German	the divorce	296	2.341	Ehescheidung	eː.ə#ʃaidʊŋ	617
335	German	the divorce	296	2.341	Scheidung	ʃaidʊŋ	617
336	French	the divorce	296	2.341	divorce	divɔʀs	618
337	Dutch	the divorce	296	2.341	scheiding	sxɛɪdɪŋ	619
338	English	the divorce	296	2.341	divorce	dɪvɔːs	618
# 
339	German	the father	240	2.35	Vater	faːtər	473
340	French	the father	240	2.35	père	pɛʀ	474
341	Dutch	the father	240	2.35	vader	vaːdər	473
342	English	the father	240	2.35	father	fɑːðər	473
# 
343	German	the mother	242	2.36	Mutter	mʊtər	480
344	French	the mother	242	2.36	mère	mɛʀ	481
345	Dutch	the mother	242	2.36	moeder	muːdər	480
346	English	the mother	242	2.36	mother	mʌðər	480
# 
347	German	the son	449	2.41	Sohn	zoːn	927
348	French	the son	449	2.41	fils	fis	929
349	Dutch	the son	449	2.41	zoon	zoːn	927
350	English	the son	449	2.41	son	sʌn	928
# 
351	German	the child(2)	450	2.43	Kind	kɪnt	930
352	French	the child(2)	450	2.43	enfant	ɑ̃fɑ̃	932
353	Dutch	the child(2)	450	2.43	kind	kɪnt	930
354	English	the child(2)	450	2.43	child	ʧaɪld	931
# 
355	German	the grandfather	452	2.46	Großvater	ɡroːs#faːtər	933
356	French	the grandfather	452	2.46	grand-père	ɡʀɑ̃#pɛʀ	934
357	Dutch	the grandfather	452	2.46	grootvader	xroːt#faːdər	933
358	English	the grandfather	452	2.46	grandfather	ɡrænd#fɑːðər	933
# 
359	German	the old man	289	2.461	Greis	ɡrais	599
360	French	the old man	289	2.461	vieillard	vjɛjaʀ	601
361	Dutch	the old man	289	2.461	man	mɑn	602
362	English	the old man	289	2.461	old man	əʊld#mæn	600
# 
363	German	the grandmother	453	2.47	Großmutter	ɡroːs#mʊtər	935
364	French	the grandmother	453	2.47	grand-mère	ɡʀɑ̃#mɛʀ	936
365	Dutch	the grandmother	453	2.47	grootmoeder	xroːt#muːdər	935
366	English	the grandmother	453	2.47	grandmother	ɡræn#mʌðər	935
# 
367	German	the grandson	454	2.48	Enkel	ɛŋkəl	937
368	French	the grandson	454	2.48	petit-fils	pəti#fis	939
369	Dutch	the grandson	454	2.48	kleinzoon	klɛɪn#zoːn	938
370	English	the grandson	454	2.48	grandson	ɡræn#sʌn	938
# 
371	German	the granddaughter	455	2.49	Enkelin	ɛŋkəlɪn	940
372	French	the granddaughter	455	2.49	petite-fille	pətit#fij	942
373	Dutch	the granddaughter	455	2.49	kleindochter	klɛɪn#dɔxtər	941
374	English	the granddaughter	455	2.49	granddaughter	ɡræn#dɔːtər	941
# 
375	German	the uncle	670	2.51	Onkel	ɔŋkəl	1437
376	French	the uncle	670	2.51	oncle	ɔ̃kl	1437
377	Dutch	the uncle	670	2.51	oom	oːm	1438
378	English	the uncle	670	2.51	uncle	ʌŋkḷ	1437
# 
379	German	the aunt	669	2.52	Tante	tantə	1436
380	French	the aunt	669	2.52	tante	tɑ̃t	1436
381	Dutch	the aunt	669	2.52	tante	tɑntə	1436
382	English	the aunt	669	2.52	aunt	ɑːnt	1436
# 
383	German	the nephew	668	2.53	Neffe	nɛfə	1434
384	French	the nephew	668	2.53	neveu	nəvø	1434
385	Dutch	the nephew	668	2.53	neef	neːf	1435
386	English	the nephew	668	2.53	nephew	nɛvjuː	1434
# 
387	German	the niece	673	2.54	Nichte	nɪxtə	1444
388	French	the niece	673	2.54	nièce	njɛs	1445
389	Dutch	the niece	673	2.54	nicht	nɪxt	1444
390	English	the niece	673	2.54	niece	niːs	1445
# 
391	German	the cousin	672	2.55	Vetter	fɛtər	1440
392	German	the cousin	672	2.55	Kusine	kuːziːnə	1441
393	French	the cousin	672	2.55	cousin	kuzɛ̃	1441
394	Dutch	the cousin	672	2.55	neef	neːf	1442
395	Dutch	the cousin	672	2.55	nicht	nɪxt	1443
396	English	the cousin	672	2.55	cousin	kʌzṇ	1441
# 
397	German	the father-in-law (of a man)	135	2.61	Schwiegervater	ʃviːɡər#faːtər	290
398	French	the father-in-law (of a man)	135	2.61	beau-père	bo#pɛʀ	292
399	Dutch	the father-in-law (of a man)	135	2.61	schoonvader	sxoːn#vaːdər	290
400	English	the father-in-law (of a man)	135	2.61	father-in-law	fɑːðər#ɪn#lɔː	291
# 
401	German	the mother-in-law (of a man)	133	2.62	Schwiegermutter	ʃviːɡər#mʊtər	284
402	French	the mother-in-law (of a man)	133	2.62	belle-mère	bɛl#mɛʀ	286
403	Dutch	the mother-in-law (of a man)	133	2.62	schoonmoeder	sxoːn#muːdər	284
404	English	the mother-in-law (of a man)	133	2.62	mother-in-law	mʌðər#ɪn#lɔː	285
# 
405	German	the son-in-law (of a man)	134	2.63	Schwiegersohn	ʃviːɡər#zoːn	287
406	French	the son-in-law (of a man)	134	2.63	gendre	ʒɑ̃dʀ	289
407	Dutch	the son-in-law (of a man)	134	2.63	schoonzoon	sxoːn#zoːn	287
408	English	the son-in-law (of a man)	134	2.63	son-in-law	sʌn#ɪn#lɔː	288
# 
409	German	the daughter-in-law (of a man)	132	2.64	Schwiegertochter	ʃviːɡər#tɔxtər	280
410	French	the daughter-in-law (of a man)	132	2.64	bru	bʀy	282
411	French	the daughter-in-law (of a man)	132	2.64	belle-fille	bɛl#fij	283
412	Dutch	the daughter-in-law (of a man)	132	2.64	schoondochter	sxoːn#dɔxtər	280
413	English	the daughter-in-law (of a man)	132	2.64	daughter-in-law	dɔːtər#ɪn#lɔː	281
# 
414	German	the stepfather	333	2.71	Stiefvater	ʃtiːf#faːtər	681
415	French	the stepfather	333	2.71	beau-père	bo#pɛʀ	682
416	Dutch	the stepfather	333	2.71	stiefvader	stiː#faːdər	681
417	English	the stepfather	333	2.71	stepfather	stɛp#fɑːðər	681
# 
418	German	the stepmother	335	2.72	Stiefmutter	ʃtiːf#mʊtər	683
419	French	the stepmother	335	2.72	belle-mère	bɛl#mɛʀ	684
420	Dutch	the stepmother	335	2.72	stiefmoeder	stiːf#muːdər	683
421	English	the stepmother	335	2.72	stepmother	stɛp#mʌðər	683
# 
422	German	the stepdaughter	336	2.74	Stieftochter	ʃtiːf#tɔxtər	685
423	French	the stepdaughter	336	2.74	belle-fille	bɛl#fij	686
424	Dutch	the stepdaughter	336	2.74	stiefdochter	stiːv#dɔxtər	685
425	English	the stepdaughter	336	2.74	stepdaughter	stɛp#dɔːtər	685
# 
426	German	the widower	337	2.77	Witwer	vɪtvər	687
427	French	the widower	337	2.77	veuf	vœf	688
428	Dutch	the widower	337	2.77	weduwnaar	weːdyːwn#aːr	689
429	English	the widower	337	2.77	widower	wɪdəʊər	687
# 
430	German	the family	144	2.82	Familie	famiːliː.ə	311
431	French	the family	144	2.82	famille	famij	311
432	Dutch	the family	144	2.82	gezin	xəzɪn	312
433	English	the family	144	2.82	family	fæməlɪ	311
# 
434	German	I	354	2.91	ich	ɪx	740
435	French	I	354	2.91	je	ʒə	742
436	French	I	354	2.91	moi	mwɑ	743
437	Dutch	I	354	2.91	ik	ɪk	740
438	English	I	354	2.91	I	aɪ	741
# 
439	German	you (singular)	353	2.92	du	duː	736
440	German	you (singular)	353	2.92	Sie	ziː	736
441	French	you (singular)	353	2.92	tu	ty	737
442	French	you (singular)	353	2.92	vous	vu	739
443	Dutch	you (singular)	353	2.92	jij	jɛɪ	738
444	English	you (singular)	353	2.92	you	juː	736
# 
445	German	we	351	2.94	wir	viːr	731
446	French	we	351	2.94	nous	nu	732
447	Dutch	we	351	2.94	wij	wɛɪ	733
448	English	we	351	2.94	we	wiː	731
# 
449	German	you (plural)	350	2.95	ihr	iːr	728
450	German	you (plural)	350	2.95	Sie	ziː	729
451	French	you (plural)	350	2.95	vous	vu	730
452	Dutch	you (plural)	350	2.95	jullie	jʉliː	729
453	English	you (plural)	350	2.95	you	juː	729
# 
454	German	they	349	2.96	sie	ziː	725
455	French	they	349	2.96	eux	ø	727
456	Dutch	they	349	2.96	zij	zɛɪ	725
457	English	they	349	2.96	they	ðeɪ	726
# 
458	German	the animal	41	3.11	Tier	tiːr	80
459	French	the animal	41	3.11	animal	animal	81
460	French	the animal	41	3.11	bête	bɛːt	82
461	Dutch	the animal	41	3.11	dier	diːr	80
462	Dutch	the animal	41	3.11	beest	beːst	82
463	English	the animal	41	3.11	animal	ænɪmḷ	81
# 
464	German	the livestock	43	3.15	Vieh	viː	86
