# JAP
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
63	Amami	what	7	nuː	n uː	20
64	Kyōto	what	7	nani	n a n i	20
65	Hachijō	what	7	ani	a n i	20
66	Shuri	what	7	nuː	n uː	20
67	Kōchi	what	7	nani	n a n i	20
68	Sado	what	7	nani	n a n i	20
69	Oki	what	7	nani	n a n i	20
70	Kagoshima	what	7	naiː	n aiː	20
# 
71	Miyako	not	8	araŋ	a r a ŋ	21
72	Tōkyō	not	8	nai	n ai	22
73	Amami	not	8	ʔaraɴ	ʔ a r a ɴ	21
74	Kyōto	not	8	nai	n ai	22
75	Hachijō	not	8	nakːja	n a kː j a	22
76	Shuri	not	8	neːɴ	n eː ɴ	22
77	Kōchi	not	8	nai	n ai	22
78	Sado	not	8	nai	n ai	22
79	Oki	not	8	neː	n eː	22
80	Kagoshima	not	8	naka	n a k a	22
# 
81	Miyako	all	9	mːna	mː n a	24
82	Tōkyō	all	9	miɴna	m i ɴ n a	24
83	Amami	all	9	ʔaɴxaːri	ʔ a ɴ x aː r i	23
84	Kyōto	all	9	miɴna	m i ɴ n a	24
85	Hachijō	all	9	miɴna	m i ɴ n a	24
86	Shuri	all	9	ɴna	ɴ n a	24
87	Kōchi	all	9	miɴna	m i ɴ n a	24
88	Sado	all	9	miɴna	m i ɴ n a	24
89	Oki	all	9	ɴːna	ɴː n a	24
90	Kagoshima	all	9	sukːai	s u kː ai	25
# 
91	Miyako	many	10	ukaːʃa	u k aː ʃ a	26
92	Tōkyō	many	10	takusaɴ	t a k u s a ɴ	28
93	Amami	many	10	ɕogoɕaɴ	ɕ o g o ɕ a ɴ	26
94	Kyōto	many	10	joːke	j oː k e	29
95	Hachijō	many	10	sikːari	s i kː a r i	27
96	Shuri	many	10	ʔuhoːku	ʔ u h oː k u	31
97	Kōchi	many	10	joke	j o k e	29
98	Sado	many	10	ikai	i k ai	27
99	Oki	many	10	etːo	e tː o	30
100	Kagoshima	many	10	dosːai	d o sː ai	28
# 
101	Miyako	one	11	pɨtiːsɨ	p ɨ t iː s ɨ	34
102	Tōkyō	one	11	hitoʦu	h i t o ʦ u	33
103	Amami	one	11	tɨːʦɨ	t ɨː ʦ ɨ	32
104	Kyōto	one	11	hitoʦu	h i t o ʦ u	33
105	Hachijō	one	11	teːʦu	t eː ʦ u	32
106	Shuri	one	11	tiːɕi	t iː ɕ i	32
107	Kōchi	one	11	hitotu	h i t o t u	33
108	Sado	one	11	hitoʦu	h i t o ʦ u	33
109	Oki	one	11	ɸutoʦu	ɸ u t o ʦ u	33
110	Kagoshima	one	11	hitoi	h i t oi	33
# 
111	Miyako	two	12	futaːʦɨ	f u t aː ʦ ɨ	35
112	Tōkyō	two	12	hutaʦːu	h u t a ʦː u	35
113	Amami	two	12	taːʦɨ	t aː ʦ ɨ	35
114	Kyōto	two	12	hutaʦu	h u t a ʦ u	35
115	Hachijō	two	12	hutaʦu	h u t a ʦ u	35
116	Shuri	two	12	taːɕi	t aː ɕ i	35
117	Kōchi	two	12	hutaːtu	h u t aː t u	35
118	Sado	two	12	hutaʦu	h u t a ʦ u	35
119	Oki	two	12	ɸutaːʦu	ɸ u t aː ʦ u	35
120	Kagoshima	two	12	hutai	h u t ai	35
# 
121	Miyako	big	13	uku	u k u	37
122	Tōkyō	big	13	oːkiː	oː k iː	37
123	Amami	big	13	hwɨsːari	h w ɨ sː a r i	36
124	Kyōto	big	13	oːkiː	oː k iː	37
125	Hachijō	big	13	boːkʲa	b oː kʲ a	37
126	Shuri	big	13	magisaɴ	m a g i s a ɴ	39
127	Kōchi	big	13	hutoi	h u t oi	38
128	Sado	big	13	oːkiː	oː k iː	37
129	Oki	big	13	ɸuteː	ɸ u t eː	38
130	Kagoshima	big	13	hute	h u t e	38
# 
131	Miyako	small	14	imi	i m i	43
132	Tōkyō	small	14	ʨiʨːai	ʨ i ʨː ai	42
133	Amami	small	14	ʔʲenasari	ʔʲ e n a s a r i	40
134	Kyōto	small	14	ʨiːsai	ʨ iː s ai	42
135	Hachijō	small	14	nekːokʲa	n e kː o kʲ a	41
136	Shuri	small	14	gumasaɴ	g u m a s a ɴ	43
137	Kōchi	small	14	hosoi	h o s oi	40
138	Sado	small	14	ʨiːsai	ʨ iː s ai	42
139	Oki	small	14	komeː	k o m eː	43
140	Kagoshima	small	14	ʨiɴke	ʨ i ɴ k e	42
# 
141	Miyako	long	15	naga	n a g a	44
142	Tōkyō	long	15	naŋai	n a ŋ ai	44
143	Amami	long	15	nagasari	n a g a s a r i	44
144	Kyōto	long	15	naŋai	n a ŋ ai	44
145	Hachijō	long	15	nagakʲa	n a g a kʲ a	44
146	Shuri	long	15	nagasaɴ	n a g a s a ɴ	44
147	Kōchi	long	15	nagai	n a g ai	44
148	Sado	long	15	nagai	n a g ai	44
149	Oki	long	15	naŋeː	n a ŋ eː	44
150	Kagoshima	long	15	nage	n a g e	44
# 
151	Miyako	woman	16	midum	m i d u m	46
152	Tōkyō	woman	16	oɴna	o ɴ n a	45
153	Amami	woman	16	onagu	o n a g u	45
154	Kyōto	woman	16	onaŋo	o n a ŋ o	45
155	Hachijō	woman	16	oɴnago	o ɴ n a g o	45
156	Shuri	woman	16	winagu	w i n a g u	45
157	Kōchi	woman	16	onago	o n a g o	45
158	Sado	woman	16	oɴna	o ɴ n a	45
159	Oki	woman	16	nʲoːba	nʲ oː b a	47
160	Kagoshima	woman	16	onago	o n a g o	45
# 
161	Miyako	man	17	bɨkidum	b ɨ k i d u m	51
162	Tōkyō	man	17	otoko	o t o k o	50
163	Amami	man	17	jeɴga	j e ɴ g a	48
164	Kyōto	man	17	otoko	o t o k o	50
165	Hachijō	man	17	onokogo	o n o k o g o	49
166	Shuri	man	17	wikiga	w i k i g a	52
167	Kōchi	man	17	otoko	o t o k o	50
168	Sado	man	17	otoko	o t o k o	50
169	Oki	man	17	otoko	o t o k o	50
170	Kagoshima	man	17	otoko	o t o k o	50
# 
171	Miyako	person	18	pɨtu	p ɨ t u	54
172	Tōkyō	person	18	hito	h i t o	54
173	Amami	person	18	ʨu	ʨ u	53
174	Kyōto	person	18	hito	h i t o	54
175	Hachijō	person	18	hito	h i t o	54
176	Shuri	person	18	ʦːu	ʦː u	53
177	Kōchi	person	18	hito	h i t o	54
178	Sado	person	18	niɴgeɴ	n i ɴ g e ɴ	55
179	Oki	person	18	ɸuto	ɸ u t o	54
180	Kagoshima	person	18	hiːto	h iː t o	54
# 
181	Miyako	fish	19	izo	i z o	60
182	Tōkyō	fish	19	sakana	s a k a n a	57
183	Amami	fish	19	ʔʲu	ʔʲ u	56
184	Kyōto	fish	19	sakana	s a k a n a	57
185	Hachijō	fish	19	sakana	s a k a n a	57
186	Shuri	fish	19	ʔiju	ʔ i j u	61
187	Kōchi	fish	19	uo	uo	59
188	Sado	fish	19	uo	uo	59
189	Oki	fish	19	eo	eo	58
190	Kagoshima	fish	19	iːo	iːo	58
# 
191	Miyako	bird	20	tui	t ui	62
192	Tōkyō	bird	20	tori	t o r i	62
193	Amami	bird	20	θuri	θ u r i	62
194	Kyōto	bird	20	tori	t o r i	62
195	Hachijō	bird	20	torime	t o r i m e	62
196	Shuri	bird	20	tui	t ui	62
197	Kōchi	bird	20	tori	t o r i	62
198	Sado	bird	20	tori	t o r i	62
199	Oki	bird	20	tori	t o r i	62
200	Kagoshima	bird	20	toiː	t oiː	62
# 
201	Miyako	dog	21	in	i n	63
202	Tōkyō	dog	21	inu	i n u	63
203	Amami	dog	21	ʔiɴ	ʔ i ɴ	63
204	Kyōto	dog	21	inu	i n u	63
205	Hachijō	dog	21	ʨiɴme	ʨ i ɴ m e	64
206	Shuri	dog	21	ʔiɴ	ʔ i ɴ	63
207	Kōchi	dog	21	inu	i n u	63
208	Sado	dog	21	inu	i n u	63
209	Oki	dog	21	eno	e n o	63
210	Kagoshima	dog	21	iɴ	i ɴ	63
# 
211	Miyako	louse	22	sːam	sː a m	65
212	Tōkyō	louse	22	sirami	s i r a m i	65
213	Amami	louse	22	siraɴ	s i r a ɴ	65
214	Kyōto	louse	22	sirami	s i r a m i	65
215	Hachijō	louse	22	ɕaɴme	ɕ a ɴ m e	65
216	Shuri	louse	22	siraɴ	s i r a ɴ	65
217	Kōchi	louse	22	sirami	s i r a m i	65
218	Sado	louse	22	sirami	s i r a m i	65
219	Oki	louse	22	sirame	s i r a m e	65
220	Kagoshima	louse	22	sitame	s i t a m e	65
# 
221	Miyako	tree	23	kiː	k iː	66
222	Tōkyō	tree	23	ki	k i	66
223	Amami	tree	23	xɨ	x ɨ	66
224	Kyōto	tree	23	kiː	k iː	66
225	Hachijō	tree	23	ki	k i	66
226	Shuri	tree	23	kiː	k iː	66
227	Kōchi	tree	23	ki	k i	66
228	Sado	tree	23	ki	k i	66
229	Oki	tree	23	ki	k i	66
230	Kagoshima	tree	23	ki	k i	66
# 
231	Miyako	bark (of tree)	24	kaː	k aː	68
232	Tōkyō	bark (of tree)	24	kawa	k a w a	68
233	Amami	bark (of tree)	24	xɨɴxo	x ɨ ɴ x o	67
234	Kyōto	bark (of tree)	24	kawa	k a w a	68
235	Hachijō	bark (of tree)	24	kua	k ua	68
236	Shuri	bark (of tree)	24	kaː	k aː	68
237	Kōchi	bark (of tree)	24	kawa	k a w a	68
238	Sado	bark (of tree)	24	kawa	k a w a	68
239	Oki	bark (of tree)	24	kawa	k a w a	68
240	Kagoshima	bark (of tree)	24	kawa	k a w a	68
# 
241	Miyako	leaf	25	paː	p aː	69
242	Tōkyō	leaf	25	hapːa	h a pː a	69
243	Amami	leaf	25	hwa	h w a	69
244	Kyōto	leaf	25	haː	h aː	69
245	Hachijō	leaf	25	ha	h a	69
246	Shuri	leaf	25	hwaː	h w aː	69
247	Kōchi	leaf	25	ha	h a	69
248	Sado	leaf	25	ha	h a	69
249	Oki	leaf	25	ɸa	ɸ a	69
250	Kagoshima	leaf	25	hai	h ai	69
# 
251	Miyako	root	26	niː	n iː	70
252	Tōkyō	root	26	nekːo	n e kː o	70
253	Amami	root	26	nɨguri	n ɨ g u r i	70
254	Kyōto	root	26	neː	n eː	70
255	Hachijō	root	26	ne	n e	70
256	Shuri	root	26	niː	n iː	70
257	Kōchi	root	26	ne	n e	70
258	Sado	root	26	ne	n e	70
259	Oki	root	26	ne	n e	70
260	Kagoshima	root	26	ne	n e	70
# 
261	Miyako	seed	27	tani	t a n i	71
262	Tōkyō	seed	27	tane	t a n e	71
263	Amami	seed	27	θanɨ	θ a n ɨ	71
264	Kyōto	seed	27	tane	t a n e	71
265	Hachijō	seed	27	tane	t a n e	71
266	Shuri	seed	27	sani	s a n i	71
267	Kōchi	seed	27	tane	t a n e	71
268	Sado	seed	27	tane	t a n e	71
269	Oki	seed	27	tane	t a n e	71
270	Kagoshima	seed	27	tane	t a n e	71
# 
271	Miyako	blood	28	akaʦɨ	a k a ʦ ɨ	73
272	Tōkyō	blood	28	ʨi	ʨ i	72
273	Amami	blood	28	ʨi	ʨ i	72
274	Kyōto	blood	28	ʨiː	ʨ iː	72
275	Hachijō	blood	28	ʨi	ʨ i	72
276	Shuri	blood	28	ʨiː	ʨ iː	72
277	Kōchi	blood	28	ti	t i	72
278	Sado	blood	28	ʨi	ʨ i	72
279	Oki	blood	28	ʨi	ʨ i	72
280	Kagoshima	blood	28	ʨiː	ʨ iː	72
# 
281	Miyako	meat	29	sɨːsɨ	s ɨː s ɨ	74
282	Tōkyō	meat	29	niku	n i k u	75
283	Amami	meat	29	sisi	s i s i	74
284	Kyōto	meat	29	niku	n i k u	75
285	Hachijō	meat	29	niku	n i k u	75
286	Shuri	meat	29	sisi	s i s i	74
287	Kōchi	meat	29	niku	n i k u	75
288	Sado	meat	29	niku	n i k u	75
289	Oki	meat	29	niku	n i k u	75
290	Kagoshima	meat	29	ni	n i	75
# 
291	Miyako	skin	30	kaː	k aː	78
292	Tōkyō	skin	30	kawa	k a w a	78
293	Amami	skin	30	duɴxo	d u ɴ x o	76
294	Kyōto	skin	30	kawa	k a w a	78
295	Hachijō	skin	30	kuabe	k ua b e	77
296	Shuri	skin	30	kaː	k aː	78
297	Kōchi	skin	30	kawa	k a w a	78
298	Sado	skin	30	kawa	k a w a	78
299	Oki	skin	30	kawa	k a w a	78
300	Kagoshima	skin	30	kawa	k a w a	78
# 
301	Miyako	bone	31	puni	p u n i	79
302	Tōkyō	bone	31	hone	h o n e	79
303	Amami	bone	31	hunɨ	h u n ɨ	79
304	Kyōto	bone	31	hone	h o n e	79
305	Hachijō	bone	31	hone	h o n e	79
306	Shuri	bone	31	huni	h u n i	79
307	Kōchi	bone	31	hone	h o n e	79
308	Sado	bone	31	hone	h o n e	79
309	Oki	bone	31	ɸone	ɸ o n e	79
310	Kagoshima	bone	31	hone	h o n e	79
# 
311	Miyako	grease (fat)	32	avːa	a vː a	82
312	Tōkyō	grease (fat)	32	aburami	a b u r a m i	81
313	Amami	grease (fat)	32	sirumi	s i r u m i	80
314	Kyōto	grease (fat)	32	abura	a b u r a	81
315	Hachijō	grease (fat)	32	aburaniku	a b u r a n i k u	81
316	Shuri	grease (fat)	32	ʔaɴdaʥisi	ʔ a ɴ d a ʥ i s i	83
317	Kōchi	grease (fat)	32	abura	a b u r a	81
318	Sado	grease (fat)	32	aburaniku	a b u r a n i k u	81
319	Oki	grease (fat)	32	abura	a b u r a	81
320	Kagoshima	grease (fat)	32	aburami	a b u r a m i	81
# 
321	Miyako	egg	33	tunuka	t u n u k a	86
322	Tōkyō	egg	33	tamaŋo	t a m a ŋ o	85
323	Amami	egg	33	xoga	x o g a	84
324	Kyōto	egg	33	tamaŋo	t a m a ŋ o	85
325	Hachijō	egg	33	tamago	t a m a g o	85
326	Shuri	egg	33	kuːga	k uː g a	84
327	Kōchi	egg	33	tamago	t a m a g o	85
328	Sado	egg	33	tamago	t a m a g o	85
329	Oki	egg	33	tamaŋo	t a m a ŋ o	85
330	Kagoshima	egg	33	tamago	t a m a g o	85
# 
331	Miyako	horn	34	ʦɨnu	ʦ ɨ n u	87
332	Tōkyō	horn	34	ʦuno	ʦ u n o	87
333	Amami	horn	34	ʦɨno	ʦ ɨ n o	87
334	Kyōto	horn	34	ʦuno	ʦ u n o	87
335	Hachijō	horn	34	ʦuno	ʦ u n o	87
336	Shuri	horn	34	ɕinu	ɕ i n u	87
337	Kōchi	horn	34	tuno	t u n o	87
338	Sado	horn	34	ʦuno	ʦ u n o	87
339	Oki	horn	34	ʦuno	ʦ u n o	87
340	Kagoshima	horn	34	ʦuno	ʦ u n o	87
# 
341	Miyako	tail	35	ʣuː	ʣ uː	90
342	Tōkyō	tail	35	sipːo	s i pː o	88
343	Amami	tail	35	zubu	z u b u	88
344	Kyōto	tail	35	oː	oː	89
345	Hachijō	tail	35	oba	o b a	88
346	Shuri	tail	35	zuː	z uː	90
347	Kōchi	tail	35	o	o	89
348	Sado	tail	35	o	o	89
349	Oki	tail	35	o	o	89
350	Kagoshima	tail	35	siːbo	s iː b o	88
# 
351	Miyako	feather	36	pani	p a n i	91
352	Tōkyō	feather	36	hane	h a n e	91
353	Amami	feather	36	haɴge	h a ɴ g e	91
354	Kyōto	feather	36	hane	h a n e	91
355	Hachijō	feather	36	hane	h a n e	91
356	Shuri	feather	36	hanigiː	h a n i g iː	91
357	Kōchi	feather	36	hane	h a n e	91
358	Sado	feather	36	hane	h a n e	91
359	Oki	feather	36	hane	h a n e	91
360	Kagoshima	feather	36	haine	h ai n e	91
# 
361	Miyako	hair	37	p͡sɨgi	p͡s ɨ g i	92
362	Tōkyō	hair	37	ke	k e	93
363	Amami	hair	37	higi	h i g i	92
364	Kyōto	hair	37	keː	k eː	93
365	Hachijō	hair	37	kiː	k iː	93
366	Shuri	hair	37	kiː	k iː	93
367	Kōchi	hair	37	ke	k e	93
368	Sado	hair	37	ke	k e	93
369	Oki	hair	37	ke	k e	93
370	Kagoshima	hair	37	kei	k ei	93
371	Hachijō	hair	37	kebuɕo	k e b u ɕ o	94
# 
372	Miyako	head	38	kanamaɭ	k a n a m a ɭ	95
373	Tōkyō	head	38	atama	a t a m a	98
374	Amami	head	38	xamaʨi	x a m a ʨ i	95
375	Kyōto	head	38	atama	a t a m a	98
376	Hachijō	head	38	ʦuburi	ʦ u b u r i	96
377	Shuri	head	38	ɕiburu	ɕ i b u r u	96
378	Kōchi	head	38	atama	a t a m a	98
379	Sado	head	38	atama	a t a m a	98
380	Oki	head	38	atama	a t a m a	98
381	Kagoshima	head	38	biɴta	b i ɴ t a	97
# 
382	Miyako	ear	39	mim	m i m	99
383	Tōkyō	ear	39	mimi	m i m i	99
384	Amami	ear	39	miɴ	m i ɴ	99
385	Kyōto	ear	39	mimi	m i m i	99
386	Hachijō	ear	39	mimi	m i m i	99
387	Shuri	ear	39	mimi	m i m i	99
388	Kōchi	ear	39	mimi	m i m i	99
389	Sado	ear	39	mimi	m i m i	99
390	Oki	ear	39	mimi	m i m i	99
391	Kagoshima	ear	39	miɴ	m i ɴ	99
# 
392	Miyako	eye	40	miː	m iː	100
393	Tōkyō	eye	40	me	m e	100
394	Amami	eye	40	mɨː	m ɨː	100
395	Kyōto	eye	40	meː	m eː	100
396	Hachijō	eye	40	manako	m a n a k o	101
397	Shuri	eye	40	miː	m iː	100
398	Kōchi	eye	40	me	m e	100
399	Sado	eye	40	me	m e	100
400	Oki	eye	40	me	m e	100
401	Kagoshima	eye	40	me	m e	100
# 
402	Miyako	nose	41	pana	p a n a	102
403	Tōkyō	nose	41	hana	h a n a	102
404	Amami	nose	41	hana	h a n a	102
405	Kyōto	nose	41	hana	h a n a	102
406	Hachijō	nose	41	hana	h a n a	102
407	Shuri	nose	41	hana	h a n a	102
408	Kōchi	nose	41	hana	h a n a	102
409	Sado	nose	41	hana	h a n a	102
410	Oki	nose	41	hana	h a n a	102
411	Kagoshima	nose	41	haina	h ai n a	102
# 
412	Miyako	mouth	42	fuʦɨ	f u ʦ ɨ	103
413	Tōkyō	mouth	42	kuʨi	k u ʨ i	103
414	Amami	mouth	42	kuʨi	k u ʨ i	103
415	Kyōto	mouth	42	kuʨi	k u ʨ i	103
416	Hachijō	mouth	42	kuʨi	k u ʨ i	103
417	Shuri	mouth	42	kuʨi	k u ʨ i	103
418	Kōchi	mouth	42	kuti	k u t i	103
419	Sado	mouth	42	kuʨi	k u ʨ i	103
420	Oki	mouth	42	kuʨi	k u ʨ i	103
421	Kagoshima	mouth	42	kui	k ui	103
# 
422	Miyako	tooth	43	paː	p aː	104
423	Tōkyō	tooth	43	ha	h a	104
424	Amami	tooth	43	hwa	h w a	104
425	Kyōto	tooth	43	haː	h aː	104
426	Hachijō	tooth	43	nukaba	n u k a b a	105
427	Shuri	tooth	43	haː	h aː	104
428	Kōchi	tooth	43	ha	h a	104
429	Sado	tooth	43	ha	h a	104
430	Oki	tooth	43	ɸa	ɸ a	104
431	Kagoshima	tooth	43	ha	h a	104
# 
432	Miyako	tongue	44	sɨta	s ɨ t a	106
433	Tōkyō	tongue	44	sita	s i t a	106
434	Amami	tongue	44	sɨba	s ɨ b a	106
435	Kyōto	tongue	44	sita	s i t a	106
436	Hachijō	tongue	44	sita	s i t a	106
437	Shuri	tongue	44	ʃiba	ʃ i b a	106
438	Kōchi	tongue	44	sita	s i t a	106
439	Sado	tongue	44	sitabera	s i t a b e r a	106
440	Oki	tongue	44	bero	b e r o	107
441	Kagoshima	tongue	44	sita	s i t a	106
# 
442	Miyako	claw	45	ʦɨmi	ʦ ɨ m i	108
443	Tōkyō	claw	45	ʦume	ʦ u m e	108
444	Amami	claw	45	ʦɨmɨ	ʦ ɨ m ɨ	108
445	Kyōto	claw	45	ʦume	ʦ u m e	108
446	Hachijō	claw	45	ʦume	ʦ u m e	108
447	Shuri	claw	45	ɕimi	ɕ i m i	108
448	Kōchi	claw	45	tume	t u m e	108
449	Sado	claw	45	ʦume	ʦ u m e	108
450	Oki	claw	45	ʦume	ʦ u m e	108
451	Kagoshima	claw	45	ʦuime	ʦ ui m e	108
# 
452	Miyako	foot	46	pɨsa	p ɨ s a	111
453	Tōkyō	foot	46	asi	a s i	110
454	Amami	foot	46	hagi	h a g i	109
455	Kyōto	foot	46	asi	a s i	110
456	Hachijō	foot	46	asi	a s i	110
457	Shuri	foot	46	hwiɕa	h w i ɕ a	111
458	Kōchi	foot	46	asi	a s i	110
459	Sado	foot	46	asi	a s i	110
460	Oki	foot	46	asi	a s i	110
461	Kagoshima	foot	46	aɕ	a ɕ	110
# 
462	Miyako	knee	47	ʦɨgusɨ	ʦ ɨ g u s ɨ	112
463	Tōkyō	knee	47	hiza	h i z a	114
464	Amami	knee	47	ʦɨbusi	ʦ ɨ b u s i	112
465	Kyōto	knee	47	hiza	h i z a	114
466	Hachijō	knee	47	hiʥakabura	h i ʥ a k a b u r a	113
467	Shuri	knee	47	ʨiɴsi	ʨ i ɴ s i	112
468	Kōchi	knee	47	sune	s u n e	115
469	Sado	knee	47	hiza	h i z a	114
470	Oki	knee	47	ɸuza	ɸ u z a	114
471	Kagoshima	knee	47	hiːza	h iː z a	114
# 
472	Miyako	hand	48	tiː	t iː	116
473	Tōkyō	hand	48	te	t e	116
474	Amami	hand	48	θɨ	θ ɨ	116
475	Kyōto	hand	48	teː	t eː	116
476	Hachijō	hand	48	te	t e	116
477	Shuri	hand	48	tiː	t iː	116
478	Kōchi	hand	48	te	t e	116
479	Sado	hand	48	te	t e	116
480	Oki	hand	48	te	t e	116
481	Kagoshima	hand	48	te	t e	116
# 
482	Miyako	belly	49	bata	b a t a	117
483	Tōkyō	belly	49	onaka	o n a k a	119
484	Amami	belly	49	waθa	w a θ a	117
485	Kyōto	belly	49	hara	h a r a	118
486	Hachijō	belly	49	hara	h a r a	118
487	Shuri	belly	49	wata	w a t a	117
488	Kōchi	belly	49	hara	h a r a	118
489	Sado	belly	49	hara	h a r a	118
490	Oki	belly	49	ɸara	ɸ a r a	118
491	Kagoshima	belly	49	hara	h a r a	118
# 
492	Miyako	neck	50	nudufuʣɨ	n u d u f u ʣ ɨ	121
493	Tōkyō	neck	50	kubi	k u b i	120
494	Amami	neck	50	kubi	k u b i	120
495	Kyōto	neck	50	kubi	k u b i	120
496	Hachijō	neck	50	kubi	k u b i	120
497	Shuri	neck	50	kubi	k u b i	120
498	Kōchi	neck	50	kubi	k u b i	120
499	Sado	neck	50	kubi	k u b i	120
500	Oki	neck	50	kubi	k u b i	120
501	Kagoshima	neck	50	kui	k ui	120
# 
502	Miyako	breast	51	mːifuʦɨ	mː i f u ʦ ɨ	123
503	Tōkyō	breast	51	mune	m u n e	122
504	Amami	breast	51	munɨ	m u n ɨ	122
505	Kyōto	breast	51	mune	m u n e	122
506	Hachijō	breast	51	mune	m u n e	122
507	Shuri	breast	51	ɴni	ɴ n i	122
508	Kōchi	breast	51	mune	m u n e	122
509	Sado	breast	51	mune	m u n e	122
510	Oki	breast	51	ɴne	ɴ n e	122
511	Kagoshima	breast	51	muine	m ui n e	122
# 
512	Tōkyō	heart	52	siɴzoː	s i ɴ z oː	124
513	Amami	heart	52	siɴdo	s i ɴ d o	124
514	Kyōto	heart	52	siɴzoː	s i ɴ z oː	124
515	Hachijō	heart	52	siɴzoː	s i ɴ z oː	124
516	Shuri	heart	52	ʨimu	ʨ i m u	125
517	Kōchi	heart	52	kimo	k i m o	125
518	Sado	heart	52	siɴzoː	s i ɴ z oː	124
519	Oki	heart	52	siɴzoː	s i ɴ z oː	124
520	Kagoshima	heart	52	siɴizoː	s i ɴ i z oː	124
# 
521	Miyako	liver	53	ʦɨmu	ʦ ɨ m u	126
522	Tōkyō	liver	53	kimo	k i m o	126
523	Amami	liver	53	kimo	k i m o	126
524	Kyōto	liver	53	kimo	k i m o	126
525	Hachijō	liver	53	kimo	k i m o	126
526	Shuri	liver	53	ʨimu	ʨ i m u	126
527	Kōchi	liver	53	kimo	k i m o	126
528	Sado	liver	53	kimo	k i m o	126
529	Kagoshima	liver	53	kimo	k i m o	126
# 
530	Miyako	drink	54	num	n u m	127
531	Tōkyō	drink	54	nomu	n o m u	127
532	Amami	drink	54	numuri	n u m u r i	127
533	Kyōto	drink	54	nomu	n o m u	127
534	Hachijō	drink	54	nomu	n o m u	127
535	Shuri	drink	54	nunuɴ	n u n u ɴ	127
536	Kōchi	drink	54	nomu	n o m u	127
537	Sado	drink	54	nomu	n o m u	127
538	Oki	drink	54	nomu	n o m u	127
539	Kagoshima	drink	54	noɴ	n o ɴ	127
# 
540	Miyako	eat	55	fau	f au	132
541	Tōkyō	eat	55	taberu	t a b e r u	131
542	Amami	eat	55	xamuri	x a m u r i	128
543	Kyōto	eat	55	taberu	t a b e r u	131
544	Hachijō	eat	55	miaru	m ia r u	129
545	Shuri	eat	55	kanuɴ	k a n u ɴ	128
546	Kōchi	eat	55	taberu	t a b e r u	131
