# KSL
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
260	German	drink	33	triŋk	t r i ŋ k	188
261	Hawaiian	drink	33	inu	i n u	187
263	Navajo	drink	33	ʔadˡã́	ʔ a dˡ ã́	191
264	Turkish	drink	33	iʧ	i ʧ	187
# 
265	Albanian	dry	34	θat	θ a t	195
266	English	dry	34	drai	d r ai	197
267	French	dry	34	sɛʃ	s ɛ ʃ	196
268	German	dry	34	trokən	t r o k ə n	194
269	Hawaiian	dry	34	maloʔo	m a l o ʔ o	192
271	Navajo	dry	34	jiɬʦeiː	j i ɬ ʦ eiː	198
272	Turkish	dry	34	kuru	k u r u	193
# 
273	Albanian	dull	35	mpreht	m p r e h t	202
274	English	dull	35	dəl	d ə l	204
275	French	dull	35	emuse	e m u s e	203
276	German	dull	35	ʃtump͡f	ʃ t u m p͡f	201
277	Hawaiian	dull	35	kuːmuːmuː	k uː m uː m uː	199
279	Navajo	dull	35	deːni	d eː n i	205
280	Turkish	dull	35	kør	k ø r	200
# 
281	Albanian	dust	36	pluhur	p l u h u r	206
282	English	dust	36	dəst	d ə s t	210
283	French	dust	36	pusjɛr	p u s j ɛ r	209
284	German	dust	36	ʃtaub	ʃ t au b	208
285	Hawaiian	dust	36	ʔehu	ʔ e h u	206
287	Navajo	dust	36	ɬeːʒ	ɬ eː ʒ	211
288	Turkish	dust	36	toz	t o z	207
# 
289	Albanian	ear	37	veʃ	v e ʃ	215
290	English	ear	37	ɪr	ɪ r	214
291	French	ear	37	ɔrɛj	ɔ r ɛ j	216
292	German	ear	37	oːr	oː r	214
293	Hawaiian	ear	37	pepeiao	p e p eiao	212
295	Navajo	ear	37	ʤaːʔ	ʤ aː ʔ	217
296	Turkish	ear	37	kulak	k u l a k	213
# 
297	Albanian	earth	38	ðer	ð e r	221
298	English	earth	38	ərθ	ə r θ	222
299	French	earth	38	tɛr	t ɛ r	219
300	German	earth	38	eːrdə	eː r d ə	220
301	Hawaiian	earth	38	lepo	l e p o	218
303	Navajo	earth	38	ɬeːʒ	ɬ eː ʒ	223
304	Turkish	earth	38	toprak	t o p r a k	219
# 
305	Albanian	eat	39	ha	h a	224
306	English	eat	39	it	i t	228
307	French	eat	39	mɑ̃ʒe	m ɑ̃ ʒ e	227
308	German	eat	39	es	e s	226
309	Hawaiian	eat	39	ʔai	ʔ ai	224
311	Navajo	eat	39	ʔajã́	ʔ a j ã́	229
312	Turkish	eat	39	je	j e	225
# 
313	Albanian	egg	40	vez	v e z	233
314	English	egg	40	ɛg	ɛ g	235
315	French	egg	40	œf	œ f	234
316	German	egg	40	ai	ai	232
317	Hawaiian	egg	40	hua	h ua	230
319	Navajo	egg	40	jẽːʒiː	j ẽː ʒ iː	236
320	Turkish	egg	40	jumurta	j u m u r t a	231
# 
321	Albanian	eye	41	syr	s y r	240
322	English	eye	41	ai	ai	242
323	French	eye	41	œj	œ j	241
324	German	eye	41	augə	au g ə	239
325	Hawaiian	eye	41	maka	m a k a	237
327	Navajo	eye	41	naːʔ	n aː ʔ	243
328	Turkish	eye	41	gøz	g ø z	238
# 
329	Albanian	fall	42	bie	b ie	247
330	English	fall	42	fɔl	f ɔ l	246
331	French	fall	42	tɔ̃be	t ɔ̃ b e	248
332	German	fall	42	fal	f a l	246
333	Hawaiian	fall	42	hina	h i n a	244
335	Navajo	fall	42	naːtˡiːʃ	n aː tˡ iː ʃ	249
336	Turkish	fall	42	dyʃ	d y ʃ	245
# 
337	Albanian	far	43	larg	l a r g	253
338	English	far	43	fɑr	f ɑ r	252
339	French	far	43	lwɛ̃	l w ɛ̃	254
340	German	far	43	fern	f e r n	252
341	Hawaiian	far	43	mamao	m a m ao	250
343	Navajo	far	43	nizah	n i z a h	251
344	Turkish	far	43	uzak	u z a k	251
# 
345	Albanian	father	44	babə	b a b ə	256
346	English	father	44	fɑðər	f ɑ ð ə r	257
347	French	father	44	pɛr	p ɛ r	258
348	German	father	44	faːtər	f aː t ə r	257
349	Hawaiian	father	44	makuakaːne	m a k ua k aː n e	255
351	Navajo	father	44	taːʔ	t aː ʔ	259
352	Turkish	father	44	baba	b a b a	256
# 
353	Albanian	feather	45	pend	p e n d	263
354	English	feather	45	fɛðər	f ɛ ð ə r	262
355	French	feather	45	plym	p l y m	264
356	German	feather	45	feːdər	f eː d ə r	262
357	Hawaiian	feather	45	hulu	h u l u	260
359	Navajo	feather	45	tˀaʔ	tˀ a ʔ	265
360	Turkish	feather	45	tyj	t y j	261
# 
361	Albanian	few	46	pak	p a k	267
362	English	few	46	fju	f j u	270
363	French	few	46	pø	p ø	269
364	German	few	46	veːnig	v eː n i g	268
365	Hawaiian	few	46	kakaʔikahi	k a k a ʔ i k a h i	266
367	Navajo	few	46	dikwiː	d i k w iː	271
368	Turkish	few	46	az	a z	267
# 
369	Albanian	fight	47	lufto	l u f t o	275
370	English	fight	47	fait	f ai t	276
371	French	fight	47	bat	b a t	276
372	German	fight	47	kamp͡f	k a m p͡f	274
373	Hawaiian	fight	47	hakakaː	h a k a k aː	272
375	Navajo	fight	47	ʔahigã́	ʔ a h i g ã́	277
376	Turkish	fight	47	døvyʃ	d ø v y ʃ	273
# 
377	Albanian	fire	48	zjarː	z j a rː	281
378	English	fire	48	faiər	f aiə r	280
379	French	fire	48	fø	f ø	282
380	German	fire	48	foiər	f oiə r	280
381	Hawaiian	fire	48	ahi	a h i	278
383	Navajo	fire	48	kõʔ	k õ ʔ	283
384	Turkish	fire	48	ateʃ	a t e ʃ	279
# 
385	Albanian	fish	49	peʃk	p e ʃ k	287
386	English	fish	49	fɪʃ	f ɪ ʃ	286
387	French	fish	49	pwasɔ̃	p w a s ɔ̃	288
388	German	fish	49	fiʃ	f i ʃ	286
389	Hawaiian	fish	49	iʔa	i ʔ a	284
391	Navajo	fish	49	ɬoːʔ	ɬ oː ʔ	289
392	Turkish	fish	49	balɯk	b a l ɯ k	285
# 
393	Albanian	five	50	pesə	p e s ə	293
394	English	five	50	faiv	f ai v	295
395	French	five	50	sɛ̃k	s ɛ̃ k	294
396	German	five	50	fynf	f y n f	292
397	Hawaiian	five	50	lima	l i m a	290
399	Navajo	five	50	ʔaʃdˡaʔ	ʔ a ʃ dˡ a ʔ	296
400	Turkish	five	50	beʃ	b e ʃ	291
# 
401	Albanian	flow	51	rːeð	rː e ð	300
402	English	flow	51	flo	f l o	299
403	French	flow	51	kule	k u l e	297
404	German	flow	51	fliːs	f l iː s	299
405	Hawaiian	flow	51	kahe	k a h e	297
407	Navajo	flow	51	jigeːh	j i g eː h	301
408	Turkish	flow	51	ak	a k	298
# 
409	Albanian	flower	52	lul	l u l	304
410	English	flower	52	flauər	f l auə r	305
411	French	flower	52	flœr	f l œ r	305
412	German	flower	52	bluːm	b l uː m	304
413	Hawaiian	flower	52	pua	p ua	302
415	Navajo	flower	52	ʧˀilaytah	ʧˀ i l ay t a h	306
416	Turkish	flower	52	ʧiʧek	ʧ i ʧ e k	303
# 
417	Albanian	fly	53	fluturo	f l u t u r o	310
418	English	fly	53	flai	f l ai	309
419	French	fly	53	vɔle	v ɔ l e	307
420	German	fly	53	fliːg	f l iː g	309
421	Hawaiian	fly	53	lele	l e l e	307
423	Navajo	fly	53	jitˀah	j i tˀ a h	311
424	Turkish	fly	53	uʧ	u ʧ	308
# 
425	Albanian	fog	54	mjeguł	m j e g u ł	315
426	English	fog	54	fɑg	f ɑ g	317
427	French	fog	54	brujar	b r u j a r	316
428	German	fog	54	neːbəl	n eː b ə l	314
429	Hawaiian	fog	54	ʔohu	ʔ o h u	312
431	Navajo	fog	54	ayhi	ay h i	318
432	Turkish	fog	54	sis	s i s	313
# 
433	Albanian	foot	55	kəmb	k ə m b	321
434	English	foot	55	fʊt	f ʊ t	323
435	French	foot	55	pje	p j e	322
436	German	foot	55	fuːs	f uː s	320
437	Hawaiian	foot	55	waːwae	w aː w ae	319
439	Navajo	foot	55	keːʔ	k eː ʔ	324
440	Turkish	foot	55	ajak	a j a k	319
# 
441	Albanian	four	56	katər	k a t ə r	328
442	English	four	56	fɔr	f ɔ r	327
443	French	four	56	katr	k a t r	328
444	German	four	56	fiːr	f iː r	327
445	Hawaiian	four	56	haː	h aː	325
447	Navajo	four	56	dĩːʔ	d ĩː ʔ	329
448	Turkish	four	56	dørt	d ø r t	326
# 
449	Albanian	freeze	57	ngri	n g r i	333
450	English	freeze	57	friz	f r i z	332
451	French	freeze	57	ʒɛle	ʒ ɛ l e	334
452	German	freeze	57	friːr	f r iː r	332
453	Hawaiian	freeze	57	hoʔopaʔa	h o ʔ o p a ʔ a	330
455	Navajo	freeze	57	jiʃtin	j i ʃ t i n	335
456	Turkish	freeze	57	don	d o n	331
# 
457	Albanian	fruit	58	pem	p e m	339
458	English	fruit	58	frut	f r u t	338
459	French	fruit	58	frɥi	f r ɥ i	338
460	German	fruit	58	fruxt	f r u x t	338
461	Hawaiian	fruit	58	hua	h ua	336
463	Navajo	fruit	58	bineːstˀãʔ	b i n eː s tˀ ã ʔ	340
464	Turkish	fruit	58	mejva	m e j v a	337
# 
465	Albanian	full	59	plot	p l o t	343
466	English	full	59	fʊl	f ʊ l	342
467	French	full	59	plɛn	p l ɛ n	343
468	German	full	59	fol	f o l	342
469	Hawaiian	full	59	piha	p i h a	341
471	Navajo	full	59	hadibin	h a d i b i n	344
472	Turkish	full	59	dolu	d o l u	342
# 
473	Albanian	give	60	jep	j e p	346
474	English	give	60	gɪv	g ɪ v	349
475	French	give	60	dɔne	d ɔ n e	348
476	German	give	60	geːb	g eː b	347
477	Hawaiian	give	60	haːʔawi	h aː ʔ a w i	345
479	Navajo	give	60	niʔaːh	n i ʔ aː h	350
480	Turkish	give	60	ver	v e r	346
# 
481	Albanian	go	61	ʃko	ʃ k o	354
482	English	go	61	go	g o	353
483	French	go	61	v	v	355
484	German	go	61	geː	g eː	353
485	Hawaiian	go	61	hele	h e l e	351
487	Navajo	go	61	jiɣaːh	j i ɣ aː h	356
488	Turkish	go	61	jyry	j y r y	352
# 
489	Albanian	good	62	mir	m i r	360
490	English	good	62	gʊd	g ʊ d	362
491	French	good	62	bɔn	b ɔ n	361
492	German	good	62	guːt	g uː t	359
493	Hawaiian	good	62	maikaʔi	m ai k a ʔ i	357
495	Navajo	good	62	jayʔaytˀeːh	j ay ʔ ay tˀ eː h	363
496	Turkish	good	62	iji	i j i	358
# 
497	Albanian	grass	63	bar	b a r	367
498	English	grass	63	gras	g r a s	366
499	French	grass	63	ɛrb	ɛ r b	368
500	German	grass	63	graːz	g r aː z	366
501	Hawaiian	grass	63	mauʔu	m au ʔ u	364
503	Navajo	grass	63	tˡˀoh	tˡˀ o h	369
504	Turkish	grass	63	ot	o t	365
# 
505	Albanian	grease	64	ðjam	ð j a m	371
506	English	grease	64	gris	g r i s	373
507	French	grease	64	grɛs	g r ɛ s	373
508	German	grease	64	fet	f e t	372
509	Hawaiian	grease	64	ʔaila	ʔ ai l a	370
511	Navajo	grease	64	kˀah	kˀ a h	374
512	Turkish	grease	64	jaɣ	j a ɣ	371
# 
513	Albanian	green	65	ɟelbər	ɟ e l b ə r	378
514	English	green	65	grin	g r i n	377
515	French	green	65	vɛrt	v ɛ r t	379
516	German	green	65	gryːn	g r yː n	377
517	Hawaiian	green	65	ʔoːmaʔomaʔo	ʔ oː m a ʔ o m a ʔ o	375
519	Navajo	green	65	doːtˡˀiʒ	d oː tˡˀ i ʒ	380
520	Turkish	green	65	jeʃil	j e ʃ i l	376
# 
521	Albanian	guts	66	zorː	z o rː	383
522	English	guts	66	gət	g ə t	385
523	French	guts	66	ɛ̃tɛstɛ̃	ɛ̃ t ɛ s t ɛ̃	384
524	German	guts	66	darm	d a r m	382
525	Hawaiian	guts	66	naʔau	n a ʔ au	381
527	Navajo	guts	66	ʧˀiːʔ	ʧˀ iː ʔ	386
528	Turkish	guts	66	barsak	b a r s a k	381
# 
529	Albanian	hair	67	flok	f l o k	390
530	English	hair	67	hɛr	h ɛ r	389
531	French	hair	67	ʃəvø	ʃ ə v ø	391
532	German	hair	67	haːr	h aː r	389
533	Hawaiian	hair	67	lauoho	l auo h o	387
535	Navajo	hair	67	ʦiːɣaʔ	ʦ iː ɣ a ʔ	392
536	Turkish	hair	67	saʧ	s a ʧ	388
# 
537	Albanian	hand	68	dor	d o r	396
538	English	hand	68	hand	h a n d	395
539	French	hand	68	mɛ̃	m ɛ̃	397
540	German	hand	68	hand	h a n d	395
541	Hawaiian	hand	68	lima	l i m a	393
543	Navajo	hand	68	laʔ	l a ʔ	398
544	Turkish	hand	68	el	e l	394
# 
545	Albanian	he	69	ai	ai	402
546	English	he	69	hi	h i	402
547	French	he	69	il	i l	399
548	German	he	69	eːr	eː r	401
549	Hawaiian	he	69	ia	ia	399
551	Navajo	he	69	bi	b i	402
552	Turkish	he	69	on	o n	400
# 
553	Albanian	head	70	kok	k o k	405
554	English	head	70	hɛd	h ɛ d	406
555	French	head	70	tɛt	t ɛ t	406
556	German	head	70	kop͡f	k o p͡f	405
557	Hawaiian	head	70	poʔo	p o ʔ o	403
559	Navajo	head	70	ʦiːʔ	ʦ iː ʔ	407
560	Turkish	head	70	baʃ	b a ʃ	404
# 
561	Albanian	hear	71	dəɟo	d ə ɟ o	411
562	English	hear	71	hɪr	h ɪ r	410
563	French	hear	71	ɑ̃tɑ̃d	ɑ̃ t ɑ̃ d	412
564	German	hear	71	høːr	h øː r	410
565	Hawaiian	hear	71	lohe	l o h e	408
567	Navajo	hear	71	diːʦˀaʔ	d iː ʦˀ a ʔ	413
568	Turkish	hear	71	iʃit	i ʃ i t	409
# 
569	Albanian	heart	72	zemər	z e m ə r	416
570	English	heart	72	hɑrt	h ɑ r t	418
571	French	heart	72	kœr	k œ r	417
572	German	heart	72	herʦən	h e r ʦ ə n	416
573	Hawaiian	heart	72	puʔuwai	p u ʔ u w ai	414
575	Navajo	heart	72	ʤeidiʃʤoːl	ʤ ei d i ʃ ʤ oː l	419
576	Turkish	heart	72	jyrek	j y r e k	415
# 
577	Albanian	heavy	73	rənd	r ə n d	423
578	English	heavy	73	hɛvi	h ɛ v i	425
579	French	heavy	73	lurd	l u r d	424
580	German	heavy	73	ʃveːr	ʃ v eː r	422
581	Hawaiian	heavy	73	kaumaha	k au m a h a	420
583	Navajo	heavy	73	ndaːz	n d aː z	426
584	Turkish	heavy	73	aɣɯr	a ɣ ɯ r	421
# 
585	Albanian	here	74	kətu	k ə t u	430
586	English	here	74	hɪr	h ɪ r	429
587	French	here	74	isi	i s i	427
588	German	here	74	hiːr	h iː r	429
589	Hawaiian	here	74	nei	n ei	427
591	Navajo	here	74	kweʔe	k w e ʔ e	431
592	Turkish	here	74	bura	b u r a	428
# 
593	Albanian	hit	75	cəło	c ə ł o	435
594	English	hit	75	hɪt	h ɪ t	437
595	French	hit	75	frape	f r a p e	436
596	German	hit	75	ʃlaːg	ʃ l aː g	434
597	Hawaiian	hit	75	kuʔi	k u ʔ i	432
599	Navajo	hit	75	ńdiːɬʦˀin	ń d iː ɬ ʦˀ i n	438
600	Turkish	hit	75	vur	v u r	433
# 
601	Albanian	hold	76	mba	m b a	442
602	English	hold	76	hold	h o l d	441
603	French	hold	76	tən	t ə n	440
604	German	hold	76	halt	h a l t	441
605	Hawaiian	hold	76	paʔa	p a ʔ a	439
607	Navajo	hold	76	jotãʔ	j o t ã ʔ	443
608	Turkish	hold	76	tut	t u t	440
# 
609	Albanian	horn	77	brir	b r i r	447
610	English	horn	77	hɔrn	h ɔ r n	446
611	French	horn	77	kɔrn	k ɔ r n	446
612	German	horn	77	horn	h o r n	446
613	Hawaiian	horn	77	kiwi	k i w i	444
615	Navajo	horn	77	deːʔ	d eː ʔ	448
616	Turkish	horn	77	bojnuz	b o j n u z	445
# 
617	Albanian	hot	78	nʣeht	n ʣ e h t	452
618	English	hot	78	hɑt	h ɑ t	454
619	French	hot	78	ʃod	ʃ o d	453
620	German	hot	78	hais	h ai s	451
621	Hawaiian	hot	78	wela	w e l a	449
623	Navajo	hot	78	sido	s i d o	455
624	Turkish	hot	78	sɯjak	s ɯ j a k	450
# 
625	Albanian	human	79	ɲeri	ɲ e r i	458
626	English	human	79	hjumən	h j u m ə n	457
627	French	human	79	ymɛn	y m ɛ n	459
628	German	human	79	menʃən	m e n ʃ ə n	457
629	Hawaiian	human	79	kanaka	k a n a k a	456
631	Navajo	human	79	dine	d i n e	460
