# OUG
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
41	Vakh Khanty	bark	3	kæːr	k æː r	11
42	Verkhne-Kalymsk Khanty	bark	3	kæːr	k æː r	11
43	Vasjugan Khanty	bark	3	kæːr	k æː r	11
44	Likrisovskoje Khanty	bark	3	kæːr	k æː r	11
45	Malyj Jugan Khanty	bark	3	kæːr	k æː r	11
46	Tremjugan Khanty	bark	3	kæːr	k æː r	11
47	Jugan Khanty	bark	3	kæːr	k æː r	11
48	Upper Demjanka Khanty	bark	3	kæːr	k æː r	11
49	Konda Khanty	bark	3	kæːr	k æː r	11
50	Nizjam Khanty	bark	3	kaːr	k aː r	11
51	Kazym Khanty	bark	3	kaːr	k aː r	11
52	Obdorsk Khanty	bark	3	kæːr	k æː r	11
# 
53	North Mansi	big	5	jænɨɣ	j æ n ɨ ɣ	17
54	Middle Lozva Mansi	big	5	jæni	j æ n i	17
55	Lower Lozva Mansi	big	5	jæni	j æ n i	17
56	Pelymka Mansi	big	5	jæni	j æ n i	17
57	Konda Mansi	big	5	jæni	j æ n i	17
58	Tavda Mansi	big	5	jænu	j æ n u	17
59	Vakh Khanty	big	5	eɭɭə	e ɭː ə	18
60	Verkhne-Kalymsk Khanty	big	5	eɭə	e ɭ ə	18
61	Vasjugan Khanty	big	5	eɭɭə	e ɭː ə	18
62	Vartovskoje Khanty	big	5	eɭə	e ɭ ə	18
63	Likrisovskoje Khanty	big	5	eɭə	e ɭ ə	18
64	Malyj Jugan Khanty	big	5	enɬ	e n ɬ	17
65	Tremjugan Khanty	big	5	enɬ	e n ɬ	17
66	Jugan Khanty	big	5	entɬ	e n t ɬ	17
67	Upper Demjanka Khanty	big	5	eːnə	eː n ə	17
68	Konda Khanty	big	5	eːnə	eː n ə	17
69	Nizjam Khanty	big	5	uːnə	uː n ə	17
70	Sherkaly Khanty	big	5	uːnə	uː n ə	17
71	Kazym Khanty	big	5	wɵːn	w ɵː n	16
72	Synja Khanty	big	5	uːn	uː n	16
# 
73	North Mansi	belly	4	sorɨɣ	s o r ɨ ɣ	14
74	Middle Lozva Mansi	belly	4	sɔr	s ɔ r	14
75	Pelymka Mansi	belly	4	sori	s o r i	14
76	Vakh Khanty	belly	4	koɳ	k o ɳ	13
77	Verkhne-Kalymsk Khanty	belly	4	koɳ	k o ɳ	13
78	Vasjugan Khanty	belly	4	koɳ	k o ɳ	13
79	Vartovskoje Khanty	belly	4	koɳ	k o ɳ	13
80	Likrisovskoje Khanty	belly	4	koɳ	k o ɳ	13
81	Malyj Jugan Khanty	belly	4	kon	k o n	13
82	Tremjugan Khanty	belly	4	koɳ	k o ɳ	13
83	Jugan Khanty	belly	4	kon	k o n	13
84	Upper Demjanka Khanty	belly	4	poːrəχ	p oː r ə χ	15
85	Konda Khanty	belly	4	χon	χ o n	13
86	Nizjam Khanty	belly	4	χon	χ o n	13
87	Sherkaly Khanty	belly	4	χon	χ o n	13
88	Kazym Khanty	belly	4	χoɳ	χ o ɳ	13
89	Synja Khanty	belly	4	χoɳ	χ o ɳ	13
90	Obdorsk Khanty	belly	4	χon	χ o n	13
# 
91	North Mansi	bird	6	tɔwləŋuj	t ɔ w l ə ŋ u j	22
92	Middle Lozva Mansi	bird	6	tɔuləŋuj	t ɔu l ə ŋ u j	22
93	Lower Lozva Mansi	bird	6	uj	u j	21
94	Pelymka Mansi	bird	6	wuj	w u j	20
95	Konda Mansi	bird	6	wuj	w u j	20
96	Tavda Mansi	bird	6	sosqol	s o s q o l	23
97	Vakh Khanty	bird	6	waːjəɣ	w aː j ə ɣ	20
98	Vasjugan Khanty	bird	6	waːjəɣ	w aː j ə ɣ	20
99	Tremjugan Khanty	bird	6	toɣɬəŋwɔːjəɣ	t o ɣ ɬ ə ŋ w ɔː j ə ɣ	19
100	Upper Demjanka Khanty	bird	6	toχtəŋwoːjə	t o χ t ə ŋ w oː j ə	19
101	Sherkaly Khanty	bird	6	wɔːj	w ɔː j	20
102	Kazym Khanty	bird	6	toχɬəŋwɔːj	t o χ ɬ ə ŋ w ɔː j	19
# 
103	North Mansi	bite (V)	7	puri	p u r i	24
104	Middle Lozva Mansi	bite (V)	7	puri	p u r i	24
105	Lower Lozva Mansi	bite (V)	7	puri	p u r i	24
106	Pelymka Mansi	bite (V)	7	puri	p u r i	24
107	Konda Mansi	bite (V)	7	pori	p o r i	24
108	Tavda Mansi	bite (V)	7	pur	p u r	24
109	Vakh Khanty	bite (V)	7	por	p o r	24
110	Verkhne-Kalymsk Khanty	bite (V)	7	por	p o r	24
111	Vasjugan Khanty	bite (V)	7	por	p o r	24
112	Likrisovskoje Khanty	bite (V)	7	por	p o r	24
113	Malyj Jugan Khanty	bite (V)	7	por	p o r	24
114	Tremjugan Khanty	bite (V)	7	por	p o r	24
115	Jugan Khanty	bite (V)	7	por	p o r	24
116	Upper Demjanka Khanty	bite (V)	7	par	p a r	24
117	Konda Khanty	bite (V)	7	par	p a r	24
118	Nizjam Khanty	bite (V)	7	por	p o r	24
119	Sherkaly Khanty	bite (V)	7	por	p o r	24
120	Kazym Khanty	bite (V)	7	por	p o r	24
121	Synja Khanty	bite (V)	7	por	p o r	24
122	Obdorsk Khanty	bite (V)	7	par	p a r	24
# 
123	North Mansi	black	8	seːməl	s eː m ə l	26
124	Middle Lozva Mansi	black	8	ʃeːməl	ʃ eː m ə l	26
125	Lower Lozva Mansi	black	8	ʃeːməl	ʃ eː m ə l	26
126	Pelymka Mansi	black	8	ʃeːməl	ʃ eː m ə l	26
127	Konda Mansi	black	8	seːməl	s eː m ə l	26
128	Tavda Mansi	black	8	pæŋ	p æ ŋ	27
129	Vakh Khanty	black	8	peɣtə	p e ɣ t ə	25
130	Verkhne-Kalymsk Khanty	black	8	peɣtə	p e ɣ t ə	25
131	Vasjugan Khanty	black	8	peɣtə	p e ɣ t ə	25
132	Likrisovskoje Khanty	black	8	peɣtə	p e ɣ t ə	25
133	Malyj Jugan Khanty	black	8	peɣtə	p e ɣ t ə	25
134	Tremjugan Khanty	black	8	peɣtə	p e ɣ t ə	25
135	Jugan Khanty	black	8	peɣtə	p e ɣ t ə	25
136	Upper Demjanka Khanty	black	8	peɣtə	p e ɣ t ə	25
137	Konda Khanty	black	8	peɣtə	p e ɣ t ə	25
138	Nizjam Khanty	black	8	piɣtə	p i ɣ t ə	25
139	Sherkaly Khanty	black	8	piɣtə	p i ɣ t ə	25
140	Kazym Khanty	black	8	pitiː	p i t iː	25
141	Synja Khanty	black	8	pitiː	p i t iː	25
142	Obdorsk Khanty	black	8	puːtiː	p uː t iː	25
# 
143	North Mansi	blood	9	keːlp	k eː l p	29
144	Middle Lozva Mansi	blood	9	wyir	w yi r	28
145	Lower Lozva Mansi	blood	9	œːr	œː r	28
146	Pelymka Mansi	blood	9	wyɨr	w yɨ r	28
147	Konda Mansi	blood	9	wɨr	w ɨ r	28
148	Tavda Mansi	blood	9	uːr	uː r	28
149	Vakh Khanty	blood	9	wer	w e r	28
150	Vasjugan Khanty	blood	9	wer	w e r	28
151	Tremjugan Khanty	blood	9	wer	w e r	28
152	Jugan Khanty	blood	9	wer	w e r	28
153	Upper Demjanka Khanty	blood	9	wer	w e r	28
154	Konda Khanty	blood	9	wer	w e r	28
155	Nizjam Khanty	blood	9	katə	k a t ə	29
156	Sherkaly Khanty	blood	9	katə	k a t ə	29
157	Kazym Khanty	blood	9	kaɬiː	k a ɬ iː	29
158	Synja Khanty	blood	9	wur	w u r	28
159	Obdorsk Khanty	blood	9	wuːr	w uː r	28
# 
160	North Mansi	bone	10	lu	l u	31
161	Middle Lozva Mansi	bone	10	lu	l u	31
162	Lower Lozva Mansi	bone	10	luʃm	l u ʃ m	32
163	Pelymka Mansi	bone	10	lu	l u	31
164	Konda Mansi	bone	10	lo	l o	31
165	Tavda Mansi	bone	10	loʃəm	l o ʃ ə m	32
166	Vakh Khanty	bone	10	loɣ	l o ɣ	30
167	Verkhne-Kalymsk Khanty	bone	10	loɣ	l o ɣ	30
168	Vasjugan Khanty	bone	10	loɣ	l o ɣ	30
169	Vartovskoje Khanty	bone	10	ɬoɣ	ɬ o ɣ	30
170	Likrisovskoje Khanty	bone	10	θoɣ	θ o ɣ	30
171	Malyj Jugan Khanty	bone	10	ɬoɣʷ	ɬ o ɣʷ	30
172	Tremjugan Khanty	bone	10	ɬoɣʷ	ɬ o ɣʷ	30
173	Jugan Khanty	bone	10	ɬow	ɬ o w	30
174	Upper Demjanka Khanty	bone	10	tew	t e w	30
175	Konda Khanty	bone	10	tow	t o w	30
176	Nizjam Khanty	bone	10	tuw	t u w	30
177	Sherkaly Khanty	bone	10	tuw	t u w	30
178	Kazym Khanty	bone	10	ɬuw	ɬ u w	30
179	Synja Khanty	bone	10	low	l o w	30
180	Obdorsk Khanty	bone	10	law	l a w	30
# 
181	North Mansi	breast	11	maɣɨl	m a ɣ ɨ l	33
182	Middle Lozva Mansi	breast	11	maɨl	m aɨ l	33
183	Lower Lozva Mansi	breast	11	maɨl	m aɨ l	33
184	Pelymka Mansi	breast	11	maɣɨl	m a ɣ ɨ l	33
185	Konda Mansi	breast	11	mɔul	m ɔu l	33
186	Tavda Mansi	breast	11	məul	m əu l	33
187	Vakh Khanty	breast	11	mœːɣəl	m œː ɣ ə l	33
188	Verkhne-Kalymsk Khanty	breast	11	mœːɣəl	m œː ɣ ə l	33
189	Vasjugan Khanty	breast	11	mœːɣəl	m œː ɣ ə l	33
190	Vartovskoje Khanty	breast	11	mœɣəɬ	m œ ɣ ə ɬ	33
191	Likrisovskoje Khanty	breast	11	mæɣʷəθ	m æ ɣʷ ə θ	33
192	Malyj Jugan Khanty	breast	11	mæɣʷəɬ	m æ ɣʷ ə ɬ	33
193	Tremjugan Khanty	breast	11	mæɣʷəɬ	m æ ɣʷ ə ɬ	33
194	Jugan Khanty	breast	11	mæwəɬ	m æ w ə ɬ	33
195	Upper Demjanka Khanty	breast	11	meːɣət	m eː ɣ ə t	33
196	Konda Khanty	breast	11	meːɣət	m eː ɣ ə t	33
197	Nizjam Khanty	breast	11	meːwət	m eː w ə t	33
198	Sherkaly Khanty	breast	11	meːɣət	m eː ɣ ə t	33
199	Kazym Khanty	breast	11	meːwəɬ	m eː w ə ɬ	33
200	Synja Khanty	breast	11	meːwəl	m eː w ə l	33
201	Obdorsk Khanty	breast	11	meːwəl	m eː w ə l	33
# 
202	North Mansi	burn (V)	12	titti	t i tː i	35
203	Middle Lozva Mansi	burn (V)	12	tiχti	t i χ t i	35
204	Lower Lozva Mansi	burn (V)	12	tiχti	t i χ t i	35
205	Pelymka Mansi	burn (V)	12	tiχti	t i χ t i	35
206	Konda Mansi	burn (V)	12	təχti	t ə χ t i	35
207	Tavda Mansi	burn (V)	12	tæitæl	t æi t æ l	35
208	Jugan Khanty	burn (V)	12	ɬæːpət	ɬ æː p ə t	34
209	Upper Demjanka Khanty	burn (V)	12	tæːpət	t æː p ə t	34
210	Konda Khanty	burn (V)	12	tæːpət	t æː p ə t	34
211	Kazym Khanty	burn (V)	12	ɬaːpət	ɬ aː p ə t	34
212	Synja Khanty	burn (V)	12	laːpət	l aː p ə t	34
# 
213	North Mansi	claw	13	kʷons	kʷ o n s	36
214	Middle Lozva Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	36
215	Lower Lozva Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	36
216	Pelymka Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	36
217	Konda Mansi	claw	13	kʷæns	kʷ æ n s	36
218	Tavda Mansi	claw	13	kunʃ	k u n ʃ	36
219	Vakh Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
220	Verkhne-Kalymsk Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
221	Vasjugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
222	Vartovskoje Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
223	Likrisovskoje Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
224	Malyj Jugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
225	Tremjugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	36
226	Jugan Khanty	claw	13	kœnʧ	k œ n ʧ	36
227	Upper Demjanka Khanty	claw	13	konʧ	k o n ʧ	36
228	Konda Khanty	claw	13	konʧ	k o n ʧ	36
229	Nizjam Khanty	claw	13	kuʃ	k u ʃ	36
230	Sherkaly Khanty	claw	13	kuʃ	k u ʃ	36
231	Kazym Khanty	claw	13	kuʃ	k u ʃ	36
232	Synja Khanty	claw	13	kuʃ	k u ʃ	36
233	Obdorsk Khanty	claw	13	kuːs	k uː s	36
# 
234	North Mansi	cloud	14	tul	t u l	38
235	Middle Lozva Mansi	cloud	14	tul	t u l	38
236	Lower Lozva Mansi	cloud	14	tul	t u l	38
237	Pelymka Mansi	cloud	14	tul	t u l	38
238	Konda Mansi	cloud	14	tol	t o l	38
239	Tavda Mansi	cloud	14	tul	t u l	38
240	Vakh Khanty	cloud	14	peləŋ	p e l ə ŋ	37
241	Verkhne-Kalymsk Khanty	cloud	14	peləŋ	p e l ə ŋ	37
242	Vasjugan Khanty	cloud	14	peləŋ	p e l ə ŋ	37
243	Vartovskoje Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	37
244	Likrisovskoje Khanty	cloud	14	peθəŋ	p e θ ə ŋ	37
245	Malyj Jugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	37
246	Tremjugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	37
247	Jugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	37
248	Upper Demjanka Khanty	cloud	14	petəŋ	p e t ə ŋ	37
249	Nizjam Khanty	cloud	14	patəŋ	p a t ə ŋ	37
250	Sherkaly Khanty	cloud	14	patəŋ	p a t ə ŋ	37
251	Kazym Khanty	cloud	14	paɬəŋ	p a ɬ ə ŋ	37
252	Synja Khanty	cloud	14	paləŋ	p a l ə ŋ	37
253	Obdorsk Khanty	cloud	14	pæləŋ	p æ l ə ŋ	37
# 
254	North Mansi	cold	15	asʲerəm	a sʲ e r ə m	42
255	Middle Lozva Mansi	cold	15	æsʲerəm	æ sʲ e r ə m	42
256	Lower Lozva Mansi	cold	15	æsʲerəm	æ sʲ e r ə m	42
257	Pelymka Mansi	cold	15	æsʲərəm	æ sʲ ə r ə m	42
258	Konda Mansi	cold	15	asʲərəm	a sʲ ə r ə m	42
259	Tavda Mansi	cold	15	iʧirəm	i ʧ i r ə m	42
260	Vakh Khanty	cold	15	etjəɣ	e t j ə ɣ	41
261	Verkhne-Kalymsk Khanty	cold	15	etjəɣ	e t j ə ɣ	41
262	Vasjugan Khanty	cold	15	etjəɣ	e t j ə ɣ	41
263	Malyj Jugan Khanty	cold	15	ɬiːɬ	ɬ iː ɬ	43
264	Tremjugan Khanty	cold	15	jæɣɬiː	j æ ɣ ɬ iː	39
265	Jugan Khanty	cold	15	jæɣɬiː	j æ ɣ ɬ iː	39
266	Upper Demjanka Khanty	cold	15	etjək	e t j ə k	41
267	Konda Khanty	cold	15	etjək	e t j ə k	41
268	Nizjam Khanty	cold	15	isjkə	i s j k ə	40
269	Sherkaly Khanty	cold	15	isjkə	i s j k ə	40
270	Kazym Khanty	cold	15	isjkiː	i s j k iː	40
271	Synja Khanty	cold	15	isjkiː	i s j k iː	40
272	Obdorsk Khanty	cold	15	isjkiː	i s j k iː	40
# 
273	North Mansi	come (V)	16	jiw	j i w	45
274	Middle Lozva Mansi	come (V)	16	jiw	j i w	45
275	Lower Lozva Mansi	come (V)	16	iːw	iː w	46
276	Pelymka Mansi	come (V)	16	jiw	j i w	45
277	Konda Mansi	come (V)	16	jiw	j i w	45
278	Tavda Mansi	come (V)	16	jæːnt	j æː n t	45
279	Vakh Khanty	come (V)	16	jœ	j œ	44
280	Vasjugan Khanty	come (V)	16	jœ	j œ	47
281	Likrisovskoje Khanty	come (V)	16	jœ	j œ	44
282	Malyj Jugan Khanty	come (V)	16	jœ	j œ	44
283	Tremjugan Khanty	come (V)	16	jœ	j œ	44
284	Jugan Khanty	come (V)	16	jœ	j œ	44
285	Upper Demjanka Khanty	come (V)	16	je	j e	44
286	Konda Khanty	come (V)	16	je	j e	44
287	Sherkaly Khanty	come (V)	16	ji	j i	44
288	Kazym Khanty	come (V)	16	ji	j i	44
289	Synja Khanty	come (V)	16	ji	j i	44
290	Obdorsk Khanty	come (V)	16	jiː	j iː	44
# 
291	North Mansi	die (V)	17	χɔːli	χ ɔː l i	51
292	Middle Lozva Mansi	die (V)	17	qɔli	q ɔ l i	51
293	Lower Lozva Mansi	die (V)	17	qɔːli	q ɔː l i	51
294	Pelymka Mansi	die (V)	17	qoːli	q oː l i	51
295	Konda Mansi	die (V)	17	qoːli	q oː l i	51
296	Tavda Mansi	die (V)	17	qɔlɔnt	q ɔ l ɔ n t	51
297	Vakh Khanty	die (V)	17	suːr	s uː r	48
298	Verkhne-Kalymsk Khanty	die (V)	17	suːr	s uː r	48
299	Vasjugan Khanty	die (V)	17	teːwərsæːɣjentæː	t eː w ə r s æː ɣ j e n t æː	52
300	Vartovskoje Khanty	die (V)	17	suːr	s uː r	48
301	Likrisovskoje Khanty	die (V)	17	suːr	s uː r	48
302	Malyj Jugan Khanty	die (V)	17	suːræːɬ	s uː r æː ɬ	48
303	Tremjugan Khanty	die (V)	17	suːræːɬ	s uː r æː ɬ	48
304	Jugan Khanty	die (V)	17	suːraːɬ	s uː r aː ɬ	48
305	Upper Demjanka Khanty	die (V)	17	suːraːt	s uː r aː t	48
306	Konda Khanty	die (V)	17	joːχaːt	j oː χ aː t	50
307	Nizjam Khanty	die (V)	17	toχaːt	t o χ aː t	50
308	Kazym Khanty	die (V)	17	pɔːsaːɬə	p ɔː s aː ɬ ə	49
309	Synja Khanty	die (V)	17	posaːlə	p o s aː l ə	49
310	Obdorsk Khanty	die (V)	17	paːsæːlə	p aː s æː l ə	49
# 
311	North Mansi	dog	18	aːmp	aː m p	54
312	Middle Lozva Mansi	dog	18	oɔmp	oɔ m p	54
313	Lower Lozva Mansi	dog	18	ɔːmp	ɔː m p	54
314	Pelymka Mansi	dog	18	oɔmp	oɔ m p	54
315	Konda Mansi	dog	18	oɔmp	oɔ m p	54
316	Tavda Mansi	dog	18	æːmp	æː m p	54
317	Vakh Khanty	dog	18	æːmp	æː m p	53
318	Vasjugan Khanty	dog	18	æːmp	æː m p	53
319	Likrisovskoje Khanty	dog	18	æːmp	æː m p	53
320	Malyj Jugan Khanty	dog	18	æːmp	æː m p	53
321	Tremjugan Khanty	dog	18	æːmp	æː m p	53
322	Jugan Khanty	dog	18	æːmp	æː m p	53
323	Upper Demjanka Khanty	dog	18	æːmp	æː m p	53
324	Konda Khanty	dog	18	æːmp	æː m p	53
325	Nizjam Khanty	dog	18	aːmp	aː m p	53
326	Kazym Khanty	dog	18	aːmp	aː m p	53
327	Synja Khanty	dog	18	aːp	aː p	53
328	Obdorsk Khanty	dog	18	æːmp	æː m p	53
# 
329	North Mansi	drink (V)	19	aji	a j i	56
330	Middle Lozva Mansi	drink (V)	19	æji	æ j i	56
331	Lower Lozva Mansi	drink (V)	19	æji	æ j i	56
332	Pelymka Mansi	drink (V)	19	æji	æ j i	56
333	Konda Mansi	drink (V)	19	æji	æ j i	56
334	Tavda Mansi	drink (V)	19	æjænt	æ j æ n t	56
335	Vakh Khanty	drink (V)	19	liː	l iː	57
336	Verkhne-Kalymsk Khanty	drink (V)	19	jiː	j iː	57
337	Vasjugan Khanty	drink (V)	19	iː	iː	58
338	Vartovskoje Khanty	drink (V)	19	ɬiː	ɬ iː	57
339	Likrisovskoje Khanty	drink (V)	19	θiː	θ iː	57
340	Malyj Jugan Khanty	drink (V)	19	ɬiː	ɬ iː	57
341	Tremjugan Khanty	drink (V)	19	jeːɲtj	j eː ɲ t j	55
342	Upper Demjanka Khanty	drink (V)	19	jæːɲtj	j æː ɲ t j	55
343	Konda Khanty	drink (V)	19	jæːɲtj	j æː ɲ t j	55
344	Nizjam Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	55
345	Sherkaly Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	55
346	Kazym Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	55
347	Synja Khanty	drink (V)	19	jiɲsj	j i ɲ s j	55
348	Obdorsk Khanty	drink (V)	19	jeːɲsj	j eː ɲ s j	55
# 
349	North Mansi	dry	20	tɔːsəm	t ɔː s ə m	59
350	Middle Lozva Mansi	dry	20	toːʃəm	t oː ʃ ə m	59
351	Lower Lozva Mansi	dry	20	toːʃəm	t oː ʃ ə m	59
352	Pelymka Mansi	dry	20	toːʃəm	t oː ʃ ə m	59
353	Konda Mansi	dry	20	toːsəm	t oː s ə m	59
354	Tavda Mansi	dry	20	tɔʃɔm	t ɔ ʃ ɔ m	59
355	Vakh Khanty	dry	20	pæːntəm	p æː n t ə m	60
356	Vasjugan Khanty	dry	20	pæːntəm	p æː n t ə m	60
357	Tremjugan Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
358	Jugan Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
359	Upper Demjanka Khanty	dry	20	soːrəm	s oː r ə m	59
360	Konda Khanty	dry	20	soːrəm	s oː r ə m	59
361	Nizjam Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
362	Sherkaly Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
363	Kazym Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
364	Synja Khanty	dry	20	sɔːrəm	s ɔː r ə m	59
365	Obdorsk Khanty	dry	20	saːrəm	s aː r ə m	59
# 
366	North Mansi	ear	21	paʎ	p a ʎ	61
367	Middle Lozva Mansi	ear	21	pæʎ	p æ ʎ	61
368	Lower Lozva Mansi	ear	21	pæʎ	p æ ʎ	61
369	Pelymka Mansi	ear	21	pæʎ	p æ ʎ	61
370	Konda Mansi	ear	21	pæʎ	p æ ʎ	61
371	Tavda Mansi	ear	21	piʎ	p i ʎ	61
372	Vakh Khanty	ear	21	pel	p e l	61
373	Verkhne-Kalymsk Khanty	ear	21	pel	p e l	61
374	Vasjugan Khanty	ear	21	pel	p e l	61
375	Vartovskoje Khanty	ear	21	peɬ	p e ɬ	61
376	Likrisovskoje Khanty	ear	21	peθ	p e θ	61
377	Malyj Jugan Khanty	ear	21	peɬ	p e ɬ	61
378	Tremjugan Khanty	ear	21	peɬ	p e ɬ	61
379	Jugan Khanty	ear	21	peɬ	p e ɬ	61
380	Upper Demjanka Khanty	ear	21	pet	p e t	61
381	Konda Khanty	ear	21	pet	p e t	61
382	Nizjam Khanty	ear	21	pat	p a t	61
383	Sherkaly Khanty	ear	21	pat	p a t	61
384	Kazym Khanty	ear	21	paɬ	p a ɬ	61
385	Obdorsk Khanty	ear	21	pæl	p æ l	61
# 
386	North Mansi	earth	22	maː	m aː	62
387	Middle Lozva Mansi	earth	22	məː	m əː	62
388	Lower Lozva Mansi	earth	22	məː	m əː	62
389	Pelymka Mansi	earth	22	məː	m əː	62
390	Konda Mansi	earth	22	məː	m əː	62
391	Tavda Mansi	earth	22	maː	m aː	62
392	Vakh Khanty	earth	22	meɣ	m e ɣ	62
393	Verkhne-Kalymsk Khanty	earth	22	meɣ	m e ɣ	62
394	Vasjugan Khanty	earth	22	meɣ	m e ɣ	62
395	Tremjugan Khanty	earth	22	meɣ	m e ɣ	62
396	Jugan Khanty	earth	22	meɣ	m e ɣ	62
397	Upper Demjanka Khanty	earth	22	meɣ	m e ɣ	62
398	Konda Khanty	earth	22	meɣ	m e ɣ	62
399	Nizjam Khanty	earth	22	miɣ	m i ɣ	62
400	Sherkaly Khanty	earth	22	miɣ	m i ɣ	62
401	Kazym Khanty	earth	22	muw	m u w	62
402	Synja Khanty	earth	22	muw	m u w	62
403	Obdorsk Khanty	earth	22	muːw	m uː w	62
# 
404	North Mansi	eat (V)	23	teːɨɣ	t eːɨ ɣ	64
405	Middle Lozva Mansi	eat (V)	23	tij	t i j	64
406	Lower Lozva Mansi	eat (V)	23	ti	t i	64
407	Pelymka Mansi	eat (V)	23	teːi	t eːi	64
408	Konda Mansi	eat (V)	23	təɨɣ	t əɨ ɣ	64
409	Tavda Mansi	eat (V)	23	tæjænt	t æ j æ n t	65
410	Vakh Khanty	eat (V)	23	liː	l iː	63
411	Verkhne-Kalymsk Khanty	eat (V)	23	jiː	j iː	63
412	Vasjugan Khanty	eat (V)	23	iː	iː	66
413	Vartovskoje Khanty	eat (V)	23	ɬiː	ɬ iː	63
414	Likrisovskoje Khanty	eat (V)	23	θiː	θ iː	64
415	Malyj Jugan Khanty	eat (V)	23	ɬiː	ɬ iː	63
416	Tremjugan Khanty	eat (V)	23	ɬiː	ɬ iː	63
417	Jugan Khanty	eat (V)	23	ɬiː	ɬ iː	63
418	Upper Demjanka Khanty	eat (V)	23	teː	t eː	64
419	Konda Khanty	eat (V)	23	teː	t eː	64
420	Nizjam Khanty	eat (V)	23	teː	t eː	64
421	Sherkaly Khanty	eat (V)	23	teː	t eː	64
