# BAI
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
24	Enqi	bark	3	djɯ₄₃pi₂₁	d j ɯ ₄₃ p i ₂₁	10
25	Ega	bark	3	ʥi₄₂ʨyj₂₁qa₅₅	ʥ i ₄₂ ʨ y j ₂₁ q a ₅₅	8
# 
26	Gongxing	belly	4	ʐi₂₁	ʐ i ₂₁	11
27	Jinman	belly	4	ʐɚ₄₂	ʐ ɚ ₄₂	11
28	Mazhelong	belly	4	pɯ₄₄	p ɯ ₄₄	12
29	Dashi	belly	4	fo₄₄	f o ₄₄	12
30	Zhoucheng	belly	4	fɤ₄₄	f ɤ ₄₄	12
31	Jinxing	belly	4	fɤ₄₄	f ɤ ₄₄	12
32	Tuolo	belly	4	fɚ₄₂	f ɚ ₄₂	12
33	Enqi	belly	4	fo₂₄	f o ₂₄	12
34	Ega	belly	4	xu₄₄qʰo₂₂	x u ₄₄ qʰ o ₂₂	13
# 
35	Gongxing	big	5	da₄₂	d a ₄₂	14
36	Jinman	big	5	do₄₂	d o ₄₂	14
37	Mazhelong	big	5	do₄₂	d o ₄₂	14
38	Dashi	big	5	tow₄₂	t o w ₄₂	15
39	Zhoucheng	big	5	to₄₂	t o ₄₂	14
40	Jinxing	big	5	tow₄₂	t o w ₄₂	15
41	Tuolo	big	5	dɔ₂₁	d ɔ ₂₁	14
42	Enqi	big	5	da₄₃	d a ₄₃	14
43	Ega	big	5	do₄₂	d o ₄₂	14
# 
44	Gongxing	bird	6	ʦu₂₄	ʦ u ₂₄	16
45	Jinman	bird	6	ʦo₅₅	ʦ o ₅₅	16
46	Mazhelong	bird	6	ʦo₄₄	ʦ o ₄₄	16
47	Dashi	bird	6	ʦow₃₃	ʦ o w ₃₃	17
48	Zhoucheng	bird	6	ʦow₄₄	ʦ o w ₄₄	17
49	Jinxing	bird	6	ʦow₄₄	ʦ o w ₄₄	17
50	Tuolo	bird	6	ʦu₄₂	ʦ u ₄₂	16
51	Enqi	bird	6	ʦu₅₅	ʦ u ₅₅	16
52	Ega	bird	6	ʦu₄₄	ʦ u ₄₄	16
# 
53	Gongxing	bite (V)	7	ŋa₂₄	ŋ a ₂₄	18
54	Jinman	bite (V)	7	ŋa₄₄	ŋ a ₄₄	18
55	Mazhelong	bite (V)	7	ŋɑ₄₄	ŋ ɑ ₄₄	18
56	Dashi	bite (V)	7	ɣaŋ₄₄	ɣ a ŋ ₄₄	19
57	Zhoucheng	bite (V)	7	ŋa₄₄	ŋ a ₄₄	18
58	Jinxing	bite (V)	7	ɑ̃₄₄	ɑ̃ ₄₄	20
59	Tuolo	bite (V)	7	ŋɔ₄₂	ŋ ɔ ₄₂	18
60	Enqi	bite (V)	7	ɴa₅₅	ɴ a ₅₅	18
61	Ega	bite (V)	7	ŋo₄₄	ŋ o ₄₄	18
# 
62	Gongxing	black	8	χe₂₄	χ e ₂₄	21
63	Jinman	black	8	xɯ₅₅	x ɯ ₅₅	21
64	Mazhelong	black	8	xɯ₄₄	x ɯ ₄₄	21
65	Dashi	black	8	xɯ₄₄	x ɯ ₄₄	21
66	Zhoucheng	black	8	xɯ₄₄	x ɯ ₄₄	21
67	Jinxing	black	8	xɯ₄₄	x ɯ ₄₄	21
68	Tuolo	black	8	xɚ₄₂	x ɚ ₄₂	21
69	Enqi	black	8	χɯ₅₅	χ ɯ ₅₅	21
70	Ega	black	8	xɯ₄₄	x ɯ ₄₄	21
# 
71	Gongxing	blood	9	swa₂₄	s w a ₂₄	22
72	Jinman	blood	9	swa₅₅	s w a ₅₅	22
73	Mazhelong	blood	9	swa₄₄	s w a ₄₄	22
74	Dashi	blood	9	sʰwa₄₄	sʰ w a ₄₄	22
75	Zhoucheng	blood	9	swa₄₄	s w a ₄₄	22
76	Jinxing	blood	9	swɑ₄₄	s w ɑ ₄₄	22
77	Tuolo	blood	9	swɔ₄₂	s w ɔ ₄₂	22
78	Enqi	blood	9	swa₅₅	s w a ₅₅	22
79	Ega	blood	9	swa₄₄	s w a ₄₄	22
# 
80	Gongxing	bone	10	qwa₂₄	q w a ₂₄	23
81	Jinman	bone	10	qwa₅₅ʦe₅₅	q w a ₅₅ ʦ e ₅₅	23
82	Mazhelong	bone	10	kwa₄₄twɤ₄₄	k w a ₄₄ t w ɤ ₄₄	23
83	Dashi	bone	10	kwa₄₄tjǝ₃₃	k w a ₄₄ t j ǝ ₃₃	23
84	Zhoucheng	bone	10	kwa₄₄tɯ₃₃	k w a ₄₄ t ɯ ₃₃	23
85	Jinxing	bone	10	kwɑ₄₄tǝ₄₂	k w ɑ ₄₄ t ǝ ₄₂	23
86	Tuolo	bone	10	ku₄₂djɯ₃₅ʦɛ₄₂	k u ₄₂ d j ɯ ₃₅ ʦ ɛ ₄₂	24
87	Enqi	bone	10	qwa₅₅	q w a ₅₅	23
88	Ega	bone	10	qwa₄₄	q w a ₄₄	23
# 
89	Gongxing	breast	11	ba₂₁	b a ₂₁	25
90	Jinman	breast	11	pa₄₂	p a ₄₂	25
91	Mazhelong	breast	11	noŋ₃₃	n o ŋ ₃₃	26
92	Dashi	breast	11	pa₄₂	p a ₄₂	25
93	Zhoucheng	breast	11	pa₄₂	p a ₄₂	25
94	Jinxing	breast	11	pɑ₄₂	p ɑ ₄₂	25
95	Tuolo	breast	11	bo₄₂	b o ₄₂	25
96	Enqi	breast	11	pa₂₁	p a ₂₁	25
97	Ega	breast	11	pa₄₂	p a ₄₂	25
# 
98	Gongxing	burn (V)	12	ɕy₂₂	ɕ y ₂₂	27
99	Jinman	burn (V)	12	fɤ₅₅ji₅₅	f ɤ ₅₅ j i ₅₅	28
100	Mazhelong	burn (V)	12	sɤ₅₅	s ɤ ₅₅	27
101	Dashi	burn (V)	12	ʂu₅₅	ʂ u ₅₅	27
102	Zhoucheng	burn (V)	12	ɲɯ₃₃	ɲ ɯ ₃₃	29
103	Jinxing	burn (V)	12	jĩ₃₃	j ĩ ₃₃	30
104	Tuolo	burn (V)	12	jen₃₃	j e n ₃₃	31
105	Enqi	burn (V)	12	xu₂₄	x u ₂₄	32
106	Ega	burn (V)	12	fi₂₂pɛ₂₂	f i ₂₂ p ɛ ₂₂	28
107	Gongxing	burn (V)	12	ɕy₅₅	ɕ y ₅₅	27
108	Mazhelong	burn (V)	12	fi₃₃kʰǝɯ₅₅	f i ₃₃ kʰ ǝɯ ₅₅	28
109	Zhoucheng	burn (V)	12	su₅₅	s u ₅₅	27
# 
110	Gongxing	claw	13	t͡ʂi₂₄qa₂₄	t͡ʂ i ₂₄ q a ₂₄	33
111	Jinman	claw	13	qa₄₄	q a ₄₄	33
112	Mazhelong	claw	13	sǝɯ₃₃kɚ₄₄	s ǝɯ ₃₃ k ɚ ₄₄	34
113	Dashi	claw	13	ʂɯ₃₃ka₄₄	ʂ ɯ ₃₃ k a ₄₄	34
114	Zhoucheng	claw	13	sɯ₃₃ka₄₄	s ɯ ₃₃ k a ₄₄	34
115	Jinxing	claw	13	sɯ₃₃ka₄₄	s ɯ ₃₃ k a ₄₄	34
116	Tuolo	claw	13	ɕɯ₃₃qa₄₂	ɕ ɯ ₃₃ q a ₄₂	34
117	Enqi	claw	13	tjɯ₂₁qa₂₄	t j ɯ ₂₁ q a ₂₄	35
118	Ega	claw	13	ɕi₂₂qa₄₄	ɕ i ₂₂ q a ₄₄	34
# 
119	Gongxing	cloud	14	ŋɛ₁₂qǝ₅₅	ŋ ɛ ₁₂ q ǝ ₅₅	36
120	Jinman	cloud	14	mɯ₂₁ko₄₂	m ɯ ₂₁ k o ₄₂	37
121	Mazhelong	cloud	14	ɥen₂₁pe₂₁	ɥ e n ₂₁ p e ₂₁	38
122	Dashi	cloud	14	vɤ̃₂₁nõ₂₁	v ɤ̃ ₂₁ n õ ₂₁	39
123	Zhoucheng	cloud	14	ɤ₂₁	ɤ ₂₁	40
124	Jinxing	cloud	14	ɤ̃₂₁	ɤ̃ ₂₁	40
125	Tuolo	cloud	14	ŋɔ₃₅qa₄₂	ŋ ɔ ₃₅ q a ₄₂	36
126	Enqi	cloud	14	ʁæ₂₁	ʁ æ ₂₁	41
127	Ega	cloud	14	mɯ̃₂₁ko₄₂	m ɯ̃ ₂₁ k o ₄₂	37
# 
128	Gongxing	cold	15	ga₁₂	g a ₁₂	42
129	Jinman	cold	15	kɯ₅₅	k ɯ ₅₅	42
130	Mazhelong	cold	15	kɯ₅₅	k ɯ ₅₅	42
131	Dashi	cold	15	kɯ₃₅	k ɯ ₃₅	42
132	Zhoucheng	cold	15	kɯ₃₅	k ɯ ₃₅	42
133	Jinxing	cold	15	kɯ₅₅	k ɯ ₅₅	42
134	Tuolo	cold	15	kɯ₅₅	k ɯ ₅₅	42
135	Enqi	cold	15	kɯ₂₄	k ɯ ₂₄	42
136	Ega	cold	15	kɯ₅₅	k ɯ ₅₅	42
137	Dashi	cold	15	ka₂₁	k a ₂₁	42
138	Jinxing	cold	15	kɑ₂₁	k ɑ ₂₁	42
# 
139	Gongxing	come (V)	16	ji₂₁kǝ₂₂	j i ₂₁ k ǝ ₂₂	43
140	Jinman	come (V)	16	ʨwa₅₅	ʨ w a ₅₅	44
141	Mazhelong	come (V)	16	ɣǝɯ₂₁	ɣ ǝɯ ₂₁	45
142	Dashi	come (V)	16	ɣǝ₃₅	ɣ ǝ ₃₅	45
143	Zhoucheng	come (V)	16	jɯ₃₅	j ɯ ₃₅	43
144	Jinxing	come (V)	16	ɣǝ₃₅	ɣ ǝ ₃₅	45
145	Tuolo	come (V)	16	t͡ʂʰo₄₂	t͡ʂʰ o ₄₂	46
146	Enqi	come (V)	16	ji₅₅ki₂₄	j i ₅₅ k i ₂₄	43
147	Ega	come (V)	16	ji₅₅kɯ₂₂	j i ₅₅ k ɯ ₂₂	43
148	Tuolo	come (V)	16	jɯ₃₃kɯ₅₅	j ɯ ₃₃ k ɯ ₅₅	43
# 
149	Gongxing	die (V)	17	ɕi₂₂	ɕ i ₂₂	47
150	Jinman	die (V)	17	ɕi₂₂	ɕ i ₂₂	47
151	Mazhelong	die (V)	17	ɕi₃₃	ɕ i ₃₃	47
152	Dashi	die (V)	17	ɕi₃₃	ɕ i ₃₃	47
153	Zhoucheng	die (V)	17	ɕi₃₃	ɕ i ₃₃	47
154	Jinxing	die (V)	17	ɕi₃₃	ɕ i ₃₃	47
155	Tuolo	die (V)	17	ɕi₃₃	ɕ i ₃₃	47
156	Enqi	die (V)	17	si₂₂	s i ₂₂	47
157	Ega	die (V)	17	si₂₂	s i ₂₂	47
# 
158	Gongxing	dog	18	qʰwaŋ₂₂	qʰ w a ŋ ₂₂	48
159	Jinman	dog	18	qʰõ₂₂	qʰ õ ₂₂	49
160	Mazhelong	dog	18	kʰwaŋ₃₃	kʰ w a ŋ ₃₃	48
161	Dashi	dog	18	kʰwaŋ₃₃	kʰ w a ŋ ₃₃	48
162	Zhoucheng	dog	18	kʰwa₃₃	kʰ w a ₃₃	48
163	Jinxing	dog	18	kʰwɑ̃₃₃	kʰ w ɑ̃ ₃₃	48
164	Tuolo	dog	18	qʰwaŋ₃₃	qʰ w a ŋ ₃₃	48
165	Enqi	dog	18	qʰwa₂₂	qʰ w a ₂₂	48
166	Ega	dog	18	qʰwa₂₂	qʰ w a ₂₂	48
# 
167	Gongxing	drink (V)	19	ʔoŋ₂₂	ʔ o ŋ ₂₂	50
168	Jinman	drink (V)	19	ɯ̃₂₂	ɯ̃ ₂₂	51
169	Mazhelong	drink (V)	19	oŋ₃₃	o ŋ ₃₃	52
170	Dashi	drink (V)	19	ǝ̃₃₃	ǝ̃ ₃₃	51
171	Zhoucheng	drink (V)	19	ɯ₃₃	ɯ ₃₃	51
172	Jinxing	drink (V)	19	ǝ̃₃₃	ǝ̃ ₃₃	51
173	Tuolo	drink (V)	19	ɯ̃₃₃	ɯ̃ ₃₃	51
174	Enqi	drink (V)	19	ɯ₂₂	ɯ ₂₂	51
175	Ega	drink (V)	19	ɯ̃₂₂	ɯ̃ ₂₂	51
# 
176	Gongxing	dry	20	qaŋ₅₅	q a ŋ ₅₅	53
177	Jinman	dry	20	qã₅₅	q ã ₅₅	54
178	Mazhelong	dry	20	kaŋ₅₅	k a ŋ ₅₅	53
179	Dashi	dry	20	kã₃₅	k ã ₃₅	54
180	Zhoucheng	dry	20	ka₃₅	k a ₃₅	54
181	Jinxing	dry	20	kɑ̃₅₅	k ɑ̃ ₅₅	54
182	Tuolo	dry	20	qɔŋ₅₅	q ɔ ŋ ₅₅	53
183	Enqi	dry	20	qa₂₄	q a ₂₄	54
184	Ega	dry	20	qo₅₅	q o ₅₅	54
# 
185	Gongxing	ear	21	jaŋ₂₂kʰwaŋ₂₂	j a ŋ ₂₂ kʰ w a ŋ ₂₂	55
186	Jinman	ear	21	ẽ₄₂ʨwẽ₂₂	ẽ ₄₂ ʨ w ẽ ₂₂	56
187	Mazhelong	ear	21	jɛ₃₃kɛ₃₃pjen₂₁	j ɛ ₃₃ k ɛ ₃₃ p j e n ₂₁	57
188	Dashi	ear	21	jen₃₃toŋ₃₁	j e n ₃₃ t o ŋ ₃₁	55
189	Zhoucheng	ear	21	ɲow₃₃to₄₂	ɲ o w ₃₃ t o ₄₂	58
190	Jinxing	ear	21	jen₃₃tɯ₃₁kwɑ₅₅	j e n ₃₃ t ɯ ₃₁ k w ɑ ₅₅	55
191	Tuolo	ear	21	wen₃₃zɥen₃₅	w e n ₃₃ z ɥ e n ₃₅	59
192	Enqi	ear	21	ŋu₂₂ʦu₂₁qʰwa₂₄	ŋ u ₂₂ ʦ u ₂₁ qʰ w a ₂₄	60
193	Ega	ear	21	ji₂₂ʨyj₂₁	j i ₂₂ ʨ y j ₂₁	57
# 
194	Gongxing	earth	22	ʥi₄₂	ʥ i ₄₂	61
195	Jinman	earth	22	ʥi₄₂	ʥ i ₄₂	61
196	Mazhelong	earth	22	ti₂₁	t i ₂₁	62
197	Dashi	earth	22	ʨi₃₁	ʨ i ₃₁	61
198	Zhoucheng	earth	22	ʨi₃₁	ʨ i ₃₁	61
199	Jinxing	earth	22	ʨi₃₁	ʨ i ₃₁	61
200	Tuolo	earth	22	ʑi₂₁	ʑ i ₂₁	63
201	Enqi	earth	22	ʥi₄₃	ʥ i ₄₃	61
202	Ega	earth	22	ʨi₄₂pa₂₂	ʨ i ₄₂ p a ₂₂	61
# 
203	Gongxing	eat (V)	23	ju₂₄	j u ₂₄	64
204	Jinman	eat (V)	23	ji₅₅	j i ₅₅	64
205	Mazhelong	eat (V)	23	ji₄₄	j i ₄₄	64
206	Dashi	eat (V)	23	jɯ₄₄	j ɯ ₄₄	64
207	Zhoucheng	eat (V)	23	jɯ₄₄	j ɯ ₄₄	64
208	Jinxing	eat (V)	23	jɯ₄₄	j ɯ ₄₄	64
209	Tuolo	eat (V)	23	ju₄₂	j u ₄₂	64
210	Enqi	eat (V)	23	jɯ₅₅	j ɯ ₅₅	64
211	Ega	eat (V)	23	ji₄₄	j i ₄₄	64
# 
212	Gongxing	egg	24	sen₄₂	s e n ₄₂	65
213	Jinman	egg	24	sẽ₄₂	s ẽ ₄₂	66
214	Mazhelong	egg	24	sɛ₄₂	s ɛ ₄₂	66
215	Dashi	egg	24	sen₄₂	s e n ₄₂	65
216	Zhoucheng	egg	24	se₄₂	s e ₄₂	66
217	Jinxing	egg	24	sen₄₂	s e n ₄₂	65
218	Tuolo	egg	24	sen₂₁	s e n ₂₁	65
219	Enqi	egg	24	sɛ₄₃	s ɛ ₄₃	66
220	Ega	egg	24	sɛ₄₂	s ɛ ₄₂	66
# 
221	Gongxing	eye	25	wen₂₂	w e n ₂₂	67
222	Jinman	eye	25	mi₂₂	m i ₂₂	68
223	Mazhelong	eye	25	ŋwɛ₃₃	ŋ w ɛ ₃₃	69
224	Dashi	eye	25	wẽ₃₃	w ẽ ₃₃	70
225	Zhoucheng	eye	25	we₃₃	w e ₃₃	70
226	Jinxing	eye	25	wẽ₃₃	w ẽ ₃₃	70
227	Tuolo	eye	25	wen₃₃	w e n ₃₃	67
228	Enqi	eye	25	ŋwi₂₂	ŋ w i ₂₂	69
229	Ega	eye	25	ŋwi₂₂	ŋ w i ₂₂	69
# 
230	Gongxing	fat	26	t͡ʂi₅₅	t͡ʂ i ₅₅	71
231	Jinman	fat	26	t͡ʂi₅₅	t͡ʂ i ₅₅	71
232	Mazhelong	fat	26	ʦi₅₅	ʦ i ₅₅	71
233	Dashi	fat	26	t͡ʂi₅₅	t͡ʂ i ₅₅	71
234	Zhoucheng	fat	26	ʦi₃₅	ʦ i ₃₅	71
235	Jinxing	fat	26	ʦi₅₅	ʦ i ₅₅	71
236	Tuolo	fat	26	t͡ʂi₅₅	t͡ʂ i ₅₅	71
237	Enqi	fat	26	ʦi₂₄	ʦ i ₂₄	71
238	Ega	fat	26	ʦɛ₅₅	ʦ ɛ ₅₅	71
# 
239	Gongxing	feather	27	mi₁₂	m i ₁₂	72
240	Jinman	feather	27	mje₂₁	m j e ₂₁	73
241	Mazhelong	feather	27	me₂₁	m e ₂₁	72
242	Dashi	feather	27	ma₂₁	m a ₂₁	72
243	Zhoucheng	feather	27	ma₂₁	m a ₂₁	72
244	Jinxing	feather	27	mɑ̃₂₁	m ɑ̃ ₂₁	72
245	Tuolo	feather	27	me₃₅	m e ₃₅	72
246	Enqi	feather	27	mjɛ₂₁	m j ɛ ₂₁	73
247	Ega	feather	27	mi₂₁	m i ₂₁	72
# 
248	Gongxing	fire	28	xwɛ₂₂	x w ɛ ₂₂	74
249	Jinman	fire	28	fi₂₂	f i ₂₂	75
250	Mazhelong	fire	28	fi₃₃	f i ₃₃	75
251	Dashi	fire	28	xwi₃₃	x w i ₃₃	74
252	Zhoucheng	fire	28	xwi₃₃	x w i ₃₃	74
253	Jinxing	fire	28	xwi₃₃	x w i ₃₃	74
254	Tuolo	fire	28	xwe₃₃	x w e ₃₃	74
255	Enqi	fire	28	xwi₂₂	x w i ₂₂	74
256	Ega	fire	28	fi₂₂	f i ₂₂	75
# 
257	Gongxing	fish	29	ŋo₅₅	ŋ o ₅₅	76
258	Jinman	fish	29	ŋu₅₅	ŋ u ₅₅	76
259	Mazhelong	fish	29	oŋ₅₅	o ŋ ₅₅	76
260	Dashi	fish	29	wɤ̃₃₅	w ɤ̃ ₃₅	77
261	Zhoucheng	fish	29	ŋo₃₅	ŋ o ₃₅	76
262	Jinxing	fish	29	ṃ₅₅	ṃ ₅₅	78
263	Tuolo	fish	29	ŋɤ₅₅	ŋ ɤ ₅₅	76
264	Enqi	fish	29	ŋo₂₄	ŋ o ₂₄	76
265	Ega	fish	29	ŋu₅₅	ŋ u ₅₅	76
# 
266	Gongxing	fly (V)	30	p͡fu₅₅	p͡f u ₅₅	79
267	Jinman	fly (V)	30	fi₅₅	f i ₅₅	79
268	Mazhelong	fly (V)	30	pi₅₅	p i ₅₅	79
269	Dashi	fly (V)	30	fɤ₃₅	f ɤ ₃₅	79
270	Zhoucheng	fly (V)	30	fɤ₃₅	f ɤ ₃₅	79
271	Jinxing	fly (V)	30	fɤ₅₅	f ɤ ₅₅	79
272	Tuolo	fly (V)	30	fɚ₅₅	f ɚ ₅₅	79
273	Enqi	fly (V)	30	fɛ₂₄	f ɛ ₂₄	79
274	Ega	fly (V)	30	xwɛ₅₅	x w ɛ ₅₅	80
# 
275	Gongxing	foot	31	ku₂₄	k u ₂₄	81
276	Jinman	foot	31	ko₅₅	k o ₅₅	81
277	Mazhelong	foot	31	ko₄₄	k o ₄₄	81
278	Dashi	foot	31	kow₄₄	k o w ₄₄	82
279	Zhoucheng	foot	31	ko₄₄	k o ₄₄	81
280	Jinxing	foot	31	kow₄₄	k o w ₄₄	82
281	Tuolo	foot	31	ko₄₂	k o ₄₂	81
282	Enqi	foot	31	ku₅₅	k u ₅₅	81
283	Ega	foot	31	ku₄₄	k u ₄₄	81
# 
284	Gongxing	full	32	mi₂₂	m i ₂₂	83
285	Jinman	full	32	me₂₂	m e ₂₂	83
286	Mazhelong	full	32	mɛ₃₃	m ɛ ₃₃	83
287	Dashi	full	32	ma₃₃	m a ₃₃	83
288	Zhoucheng	full	32	ma₃₃	m a ₃₃	83
289	Jinxing	full	32	mɑ̃₃₃	m ɑ̃ ₃₃	83
290	Tuolo	full	32	me₃₃	m e ₃₃	83
291	Enqi	full	32	mjɛ₂₂	m j ɛ ₂₂	84
292	Ega	full	32	mi₂₂	m i ₂₂	83
# 
293	Gongxing	give (V)	33	zi₄₂	z i ₄₂	85
294	Jinman	give (V)	33	zi₄₂	z i ₄₂	85
295	Mazhelong	give (V)	33	zǝɯ₂₁	z ǝɯ ₂₁	85
296	Dashi	give (V)	33	zi₂₁	z i ₂₁	85
297	Zhoucheng	give (V)	33	zɯ₄₂	z ɯ ₄₂	85
298	Jinxing	give (V)	33	si₃₁	s i ₃₁	85
299	Tuolo	give (V)	33	zi₂₁	z i ₂₁	85
300	Enqi	give (V)	33	ʦi₄₃	ʦ i ₄₃	86
301	Ega	give (V)	33	zi₄₂	z i ₄₂	85
# 
302	Gongxing	good	34	ʣan₁₂	ʣ a n ₁₂	87
303	Jinman	good	34	xo₂₂	x o ₂₂	88
304	Mazhelong	good	34	xǝ₃₃	x ǝ ₃₃	88
305	Dashi	good	34	xu₃₃	x u ₃₃	88
306	Zhoucheng	good	34	xu₃₃	x u ₃₃	88
307	Jinxing	good	34	xu₃₃	x u ₃₃	88
308	Tuolo	good	34	djaŋ₃₅	d j a ŋ ₃₅	89
309	Enqi	good	34	djæ₂₁	d j æ ₂₁	89
310	Ega	good	34	xo₅₅	x o ₅₅	88
311	Dashi	good	34	ʨʰõ₄₄	ʨʰ õ ₄₄	88
312	Zhoucheng	good	34	ʨʰow₅₅	ʨʰ o w ₅₅	90
313	Jinxing	good	34	ʨʰõ₄₄	ʨʰ õ ₄₄	88
# 
314	Gongxing	green	35	ʦʰan₂₄	ʦʰ a n ₂₄	91
315	Jinman	green	35	ʨʰã₅₅	ʨʰ ã ₅₅	92
316	Mazhelong	green	35	lɤ₄₄	l ɤ ₄₄	93
317	Dashi	green	35	lo₄₄	l o ₄₄	93
318	Zhoucheng	green	35	lɤ₄₄	l ɤ ₄₄	93
319	Jinxing	green	35	lu₄₄	l u ₄₄	93
320	Tuolo	green	35	ʨʰaŋ₂₁	ʨʰ a ŋ ₂₁	91
321	Enqi	green	35	ʨʰæ₂₄	ʨʰ æ ₂₄	92
322	Ega	green	35	ʨʰa₄₂	ʨʰ a ₄₂	92
# 
323	Gongxing	hair	36	di₂₄mjɛ₁₂	d i ₂₄ m j ɛ ₁₂	94
324	Jinman	hair	36	ʈe₂₁me₅₅	ʈ e ₂₁ m e ₅₅	94
325	Mazhelong	hair	36	tɛ₂₁mɛ₅₅	t ɛ ₂₁ m ɛ ₅₅	94
326	Dashi	hair	36	ɕa₄₄	ɕ a ₄₄	95
327	Zhoucheng	hair	36	tɯ₂₁ma₃₅	t ɯ ₂₁ m a ₃₅	94
328	Jinxing	hair	36	ɕɔ₄₄	ɕ ɔ ₄₄	95
329	Tuolo	hair	36	djɯ₃₅me₅₅	d j ɯ ₃₅ m e ₅₅	96
330	Enqi	hair	36	tjɯ₂₁mjɛ₂₄	t j ɯ ₂₁ m j ɛ ₂₄	96
331	Ega	hair	36	ti₂₁mi₅₅	t i ₂₁ m i ₅₅	94
332	Jinxing	hair	36	tǝ₂₁mã₅₅	t ǝ ₂₁ m ã ₅₅	94
# 
333	Gongxing	hand	37	ʂi₂₂	ʂ i ₂₂	97
334	Jinman	hand	37	ɕi₂₂	ɕ i ₂₂	97
335	Mazhelong	hand	37	sǝɯ₃₃	s ǝɯ ₃₃	97
336	Dashi	hand	37	ʂʰɯ₃₃	ʂʰ ɯ ₃₃	97
337	Zhoucheng	hand	37	sɯ₃₃	s ɯ ₃₃	97
338	Jinxing	hand	37	sɯ₃₃	s ɯ ₃₃	97
339	Tuolo	hand	37	ɕɯ₃₃	ɕ ɯ ₃₃	97
340	Enqi	hand	37	ɕɯ₂₂	ɕ ɯ ₂₂	97
341	Ega	hand	37	ɕi₂₂	ɕ i ₂₂	97
# 
342	Gongxing	head	38	di₁₂	d i ₁₂	98
343	Jinman	head	38	ʈo₂₂	ʈ o ₂₂	98
344	Mazhelong	head	38	ta₄₂po₂₁	t a ₄₂ p o ₂₁	98
345	Dashi	head	38	ti₄₂	t i ₄₂	98
346	Zhoucheng	head	38	tɯ₃₁po₂₁	t ɯ ₃₁ p o ₂₁	98
347	Jinxing	head	38	tǝ₃₁	t ǝ ₃₁	98
348	Tuolo	head	38	djɯ₃₅	d j ɯ ₃₅	99
349	Enqi	head	38	tiw₂₁	t i w ₂₁	100
350	Ega	head	38	ʨu₂₂qa₅₅	ʨ u ₂₂ q a ₅₅	101
# 
351	Gongxing	hear (V)	39	ʨʰjan₅₅	ʨʰ j a n ₅₅	102
352	Jinman	hear (V)	39	ʨʰjã₅₅	ʨʰ j ã ₅₅	102
353	Mazhelong	hear (V)	39	ʨʰɚ̃₅₅	ʨʰ ɚ̃ ₅₅	103
354	Dashi	hear (V)	39	ʨʰjɚ̃₅₅	ʨʰ j ɚ̃ ₅₅	102
355	Zhoucheng	hear (V)	39	ʨʰjɛ₅₅	ʨʰ j ɛ ₅₅	102
