# OUG
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
37	Lower Lozva Mansi	bark	3	sul	s u l	13
38	Pelymka Mansi	bark	3	sul	s u l	13
39	Konda Mansi	bark	3	suːl	s uː l	13
40	Tavda Mansi	bark	3	su	s u	15
41	Vakh Khanty	bark	3	kæːr	k æː r	14
42	Verkhne-Kalymsk Khanty	bark	3	kæːr	k æː r	14
43	Vasjugan Khanty	bark	3	kæːr	k æː r	14
44	Likrisovskoje Khanty	bark	3	kæːr	k æː r	14
45	Malyj Jugan Khanty	bark	3	kæːr	k æː r	14
46	Tremjugan Khanty	bark	3	kæːr	k æː r	14
47	Jugan Khanty	bark	3	kæːr	k æː r	14
48	Upper Demjanka Khanty	bark	3	kæːr	k æː r	14
49	Konda Khanty	bark	3	kæːr	k æː r	14
50	Nizjam Khanty	bark	3	kaːr	k aː r	14
51	Kazym Khanty	bark	3	kaːr	k aː r	14
52	Obdorsk Khanty	bark	3	kæːr	k æː r	14
# 
53	North Mansi	big	5	jænɨɣ	j æ n ɨ ɣ	19
54	Middle Lozva Mansi	big	5	jæni	j æ n i	19
55	Lower Lozva Mansi	big	5	jæni	j æ n i	19
56	Pelymka Mansi	big	5	jæni	j æ n i	19
57	Konda Mansi	big	5	jæni	j æ n i	19
58	Tavda Mansi	big	5	jænu	j æ n u	19
59	Vakh Khanty	big	5	eɭɭə	e ɭː ə	21
60	Verkhne-Kalymsk Khanty	big	5	eɭə	e ɭ ə	21
61	Vasjugan Khanty	big	5	eɭɭə	e ɭː ə	21
62	Vartovskoje Khanty	big	5	eɭə	e ɭ ə	21
63	Likrisovskoje Khanty	big	5	eɭə	e ɭ ə	21
64	Malyj Jugan Khanty	big	5	enɬ	e n ɬ	24
65	Tremjugan Khanty	big	5	enɬ	e n ɬ	24
66	Jugan Khanty	big	5	entɬ	e n t ɬ	23
67	Upper Demjanka Khanty	big	5	eːnə	eː n ə	20
68	Konda Khanty	big	5	eːnə	eː n ə	20
69	Nizjam Khanty	big	5	uːnə	uː n ə	20
70	Sherkaly Khanty	big	5	uːnə	uː n ə	20
71	Kazym Khanty	big	5	wɵːn	w ɵː n	22
72	Synja Khanty	big	5	uːn	uː n	20
# 
73	North Mansi	belly	4	sorɨɣ	s o r ɨ ɣ	16
74	Middle Lozva Mansi	belly	4	sɔr	s ɔ r	16
75	Pelymka Mansi	belly	4	sori	s o r i	16
76	Vakh Khanty	belly	4	koɳ	k o ɳ	17
77	Verkhne-Kalymsk Khanty	belly	4	koɳ	k o ɳ	17
78	Vasjugan Khanty	belly	4	koɳ	k o ɳ	17
79	Vartovskoje Khanty	belly	4	koɳ	k o ɳ	17
80	Likrisovskoje Khanty	belly	4	koɳ	k o ɳ	17
81	Malyj Jugan Khanty	belly	4	kon	k o n	17
82	Tremjugan Khanty	belly	4	koɳ	k o ɳ	17
83	Jugan Khanty	belly	4	kon	k o n	17
84	Upper Demjanka Khanty	belly	4	poːrəχ	p oː r ə χ	18
85	Konda Khanty	belly	4	χon	χ o n	17
86	Nizjam Khanty	belly	4	χon	χ o n	17
87	Sherkaly Khanty	belly	4	χon	χ o n	17
88	Kazym Khanty	belly	4	χoɳ	χ o ɳ	17
89	Synja Khanty	belly	4	χoɳ	χ o ɳ	17
90	Obdorsk Khanty	belly	4	χon	χ o n	17
# 
91	North Mansi	bird	6	tɔwləŋuj	t ɔ w l ə ŋ u j	30
92	Middle Lozva Mansi	bird	6	tɔuləŋuj	t ɔu l ə ŋ u j	25
93	Lower Lozva Mansi	bird	6	uj	u j	29
94	Pelymka Mansi	bird	6	wuj	w u j	26
95	Konda Mansi	bird	6	wuj	w u j	26
96	Tavda Mansi	bird	6	sosqol	s o s q o l	28
97	Vakh Khanty	bird	6	waːjəɣ	w aː j ə ɣ	26
98	Vasjugan Khanty	bird	6	waːjəɣ	w aː j ə ɣ	26
99	Tremjugan Khanty	bird	6	toɣɬəŋwɔːjəɣ	t o ɣ ɬ ə ŋ w ɔː j ə ɣ	27
100	Upper Demjanka Khanty	bird	6	toχtəŋwoːjə	t o χ t ə ŋ w oː j ə	27
101	Sherkaly Khanty	bird	6	wɔːj	w ɔː j	26
102	Kazym Khanty	bird	6	toχɬəŋwɔːj	t o χ ɬ ə ŋ w ɔː j	27
# 
103	North Mansi	bite (V)	7	puri	p u r i	31
104	Middle Lozva Mansi	bite (V)	7	puri	p u r i	31
105	Lower Lozva Mansi	bite (V)	7	puri	p u r i	31
106	Pelymka Mansi	bite (V)	7	puri	p u r i	31
107	Konda Mansi	bite (V)	7	pori	p o r i	31
108	Tavda Mansi	bite (V)	7	pur	p u r	31
109	Vakh Khanty	bite (V)	7	por	p o r	31
110	Verkhne-Kalymsk Khanty	bite (V)	7	por	p o r	31
111	Vasjugan Khanty	bite (V)	7	por	p o r	31
112	Likrisovskoje Khanty	bite (V)	7	por	p o r	31
113	Malyj Jugan Khanty	bite (V)	7	por	p o r	31
114	Tremjugan Khanty	bite (V)	7	por	p o r	31
115	Jugan Khanty	bite (V)	7	por	p o r	31
116	Upper Demjanka Khanty	bite (V)	7	par	p a r	31
117	Konda Khanty	bite (V)	7	par	p a r	31
118	Nizjam Khanty	bite (V)	7	por	p o r	31
119	Sherkaly Khanty	bite (V)	7	por	p o r	31
120	Kazym Khanty	bite (V)	7	por	p o r	31
121	Synja Khanty	bite (V)	7	por	p o r	31
122	Obdorsk Khanty	bite (V)	7	par	p a r	31
# 
123	North Mansi	black	8	seːməl	s eː m ə l	32
124	Middle Lozva Mansi	black	8	ʃeːməl	ʃ eː m ə l	32
125	Lower Lozva Mansi	black	8	ʃeːməl	ʃ eː m ə l	32
126	Pelymka Mansi	black	8	ʃeːməl	ʃ eː m ə l	32
127	Konda Mansi	black	8	seːməl	s eː m ə l	32
128	Tavda Mansi	black	8	pæŋ	p æ ŋ	35
129	Vakh Khanty	black	8	peɣtə	p e ɣ t ə	33
130	Verkhne-Kalymsk Khanty	black	8	peɣtə	p e ɣ t ə	33
131	Vasjugan Khanty	black	8	peɣtə	p e ɣ t ə	33
132	Likrisovskoje Khanty	black	8	peɣtə	p e ɣ t ə	33
133	Malyj Jugan Khanty	black	8	peɣtə	p e ɣ t ə	33
134	Tremjugan Khanty	black	8	peɣtə	p e ɣ t ə	33
135	Jugan Khanty	black	8	peɣtə	p e ɣ t ə	33
136	Upper Demjanka Khanty	black	8	peɣtə	p e ɣ t ə	33
137	Konda Khanty	black	8	peɣtə	p e ɣ t ə	33
138	Nizjam Khanty	black	8	piɣtə	p i ɣ t ə	33
139	Sherkaly Khanty	black	8	piɣtə	p i ɣ t ə	33
140	Kazym Khanty	black	8	pitiː	p i t iː	34
141	Synja Khanty	black	8	pitiː	p i t iː	34
142	Obdorsk Khanty	black	8	puːtiː	p uː t iː	34
# 
143	North Mansi	blood	9	keːlp	k eː l p	38
144	Middle Lozva Mansi	blood	9	wyir	w yi r	36
145	Lower Lozva Mansi	blood	9	œːr	œː r	39
146	Pelymka Mansi	blood	9	wyɨr	w yɨ r	36
147	Konda Mansi	blood	9	wɨr	w ɨ r	36
148	Tavda Mansi	blood	9	uːr	uː r	39
149	Vakh Khanty	blood	9	wer	w e r	36
150	Vasjugan Khanty	blood	9	wer	w e r	36
151	Tremjugan Khanty	blood	9	wer	w e r	36
152	Jugan Khanty	blood	9	wer	w e r	36
153	Upper Demjanka Khanty	blood	9	wer	w e r	36
154	Konda Khanty	blood	9	wer	w e r	36
155	Nizjam Khanty	blood	9	katə	k a t ə	37
156	Sherkaly Khanty	blood	9	katə	k a t ə	37
157	Kazym Khanty	blood	9	kaɬiː	k a ɬ iː	38
158	Synja Khanty	blood	9	wur	w u r	36
159	Obdorsk Khanty	blood	9	wuːr	w uː r	36
# 
160	North Mansi	bone	10	lu	l u	40
161	Middle Lozva Mansi	bone	10	lu	l u	40
162	Lower Lozva Mansi	bone	10	luʃm	l u ʃ m	44
163	Pelymka Mansi	bone	10	lu	l u	40
164	Konda Mansi	bone	10	lo	l o	40
165	Tavda Mansi	bone	10	loʃəm	l o ʃ ə m	44
166	Vakh Khanty	bone	10	loɣ	l o ɣ	42
167	Verkhne-Kalymsk Khanty	bone	10	loɣ	l o ɣ	42
168	Vasjugan Khanty	bone	10	loɣ	l o ɣ	42
169	Vartovskoje Khanty	bone	10	ɬoɣ	ɬ o ɣ	42
170	Likrisovskoje Khanty	bone	10	θoɣ	θ o ɣ	45
171	Malyj Jugan Khanty	bone	10	ɬoɣʷ	ɬ o ɣʷ	42
172	Tremjugan Khanty	bone	10	ɬoɣʷ	ɬ o ɣʷ	42
173	Jugan Khanty	bone	10	ɬow	ɬ o w	43
174	Upper Demjanka Khanty	bone	10	tew	t e w	41
175	Konda Khanty	bone	10	tow	t o w	41
176	Nizjam Khanty	bone	10	tuw	t u w	41
177	Sherkaly Khanty	bone	10	tuw	t u w	41
178	Kazym Khanty	bone	10	ɬuw	ɬ u w	43
179	Synja Khanty	bone	10	low	l o w	43
180	Obdorsk Khanty	bone	10	law	l a w	43
# 
181	North Mansi	breast	11	maɣɨl	m a ɣ ɨ l	48
182	Middle Lozva Mansi	breast	11	maɨl	m aɨ l	46
183	Lower Lozva Mansi	breast	11	maɨl	m aɨ l	46
184	Pelymka Mansi	breast	11	maɣɨl	m a ɣ ɨ l	48
185	Konda Mansi	breast	11	mɔul	m ɔu l	46
186	Tavda Mansi	breast	11	məul	m əu l	46
187	Vakh Khanty	breast	11	mœːɣəl	m œː ɣ ə l	48
188	Verkhne-Kalymsk Khanty	breast	11	mœːɣəl	m œː ɣ ə l	48
189	Vasjugan Khanty	breast	11	mœːɣəl	m œː ɣ ə l	48
190	Vartovskoje Khanty	breast	11	mœɣəɬ	m œ ɣ ə ɬ	48
191	Likrisovskoje Khanty	breast	11	mæɣʷəθ	m æ ɣʷ ə θ	48
192	Malyj Jugan Khanty	breast	11	mæɣʷəɬ	m æ ɣʷ ə ɬ	48
193	Tremjugan Khanty	breast	11	mæɣʷəɬ	m æ ɣʷ ə ɬ	48
194	Jugan Khanty	breast	11	mæwəɬ	m æ w ə ɬ	47
195	Upper Demjanka Khanty	breast	11	meːɣət	m eː ɣ ə t	48
196	Konda Khanty	breast	11	meːɣət	m eː ɣ ə t	48
197	Nizjam Khanty	breast	11	meːwət	m eː w ə t	47
198	Sherkaly Khanty	breast	11	meːɣət	m eː ɣ ə t	48
199	Kazym Khanty	breast	11	meːwəɬ	m eː w ə ɬ	47
200	Synja Khanty	breast	11	meːwəl	m eː w ə l	47
201	Obdorsk Khanty	breast	11	meːwəl	m eː w ə l	47
# 
202	North Mansi	burn (V)	12	titti	t i tː i	51
203	Middle Lozva Mansi	burn (V)	12	tiχti	t i χ t i	49
204	Lower Lozva Mansi	burn (V)	12	tiχti	t i χ t i	49
205	Pelymka Mansi	burn (V)	12	tiχti	t i χ t i	49
206	Konda Mansi	burn (V)	12	təχti	t ə χ t i	49
207	Tavda Mansi	burn (V)	12	tæitæl	t æi t æ l	51
208	Jugan Khanty	burn (V)	12	ɬæːpət	ɬ æː p ə t	50
209	Upper Demjanka Khanty	burn (V)	12	tæːpət	t æː p ə t	52
210	Konda Khanty	burn (V)	12	tæːpət	t æː p ə t	52
211	Kazym Khanty	burn (V)	12	ɬaːpət	ɬ aː p ə t	50
212	Synja Khanty	burn (V)	12	laːpət	l aː p ə t	50
# 
213	North Mansi	claw	13	kʷons	kʷ o n s	53
214	Middle Lozva Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	53
215	Lower Lozva Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	53
216	Pelymka Mansi	claw	13	kʷænʃ	kʷ æ n ʃ	53
217	Konda Mansi	claw	13	kʷæns	kʷ æ n s	53
218	Tavda Mansi	claw	13	kunʃ	k u n ʃ	53
219	Vakh Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
220	Verkhne-Kalymsk Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
221	Vasjugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
222	Vartovskoje Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
223	Likrisovskoje Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
224	Malyj Jugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
225	Tremjugan Khanty	claw	13	kœɳʧ	k œ ɳ ʧ	53
226	Jugan Khanty	claw	13	kœnʧ	k œ n ʧ	53
227	Upper Demjanka Khanty	claw	13	konʧ	k o n ʧ	53
228	Konda Khanty	claw	13	konʧ	k o n ʧ	53
229	Nizjam Khanty	claw	13	kuʃ	k u ʃ	54
230	Sherkaly Khanty	claw	13	kuʃ	k u ʃ	54
231	Kazym Khanty	claw	13	kuʃ	k u ʃ	54
232	Synja Khanty	claw	13	kuʃ	k u ʃ	54
233	Obdorsk Khanty	claw	13	kuːs	k uː s	54
# 
234	North Mansi	cloud	14	tul	t u l	55
235	Middle Lozva Mansi	cloud	14	tul	t u l	55
236	Lower Lozva Mansi	cloud	14	tul	t u l	55
237	Pelymka Mansi	cloud	14	tul	t u l	55
238	Konda Mansi	cloud	14	tol	t o l	55
239	Tavda Mansi	cloud	14	tul	t u l	55
240	Vakh Khanty	cloud	14	peləŋ	p e l ə ŋ	57
241	Verkhne-Kalymsk Khanty	cloud	14	peləŋ	p e l ə ŋ	57
242	Vasjugan Khanty	cloud	14	peləŋ	p e l ə ŋ	57
243	Vartovskoje Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	57
244	Likrisovskoje Khanty	cloud	14	peθəŋ	p e θ ə ŋ	56
245	Malyj Jugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	57
246	Tremjugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	57
247	Jugan Khanty	cloud	14	peɬəŋ	p e ɬ ə ŋ	57
248	Upper Demjanka Khanty	cloud	14	petəŋ	p e t ə ŋ	56
249	Nizjam Khanty	cloud	14	patəŋ	p a t ə ŋ	56
250	Sherkaly Khanty	cloud	14	patəŋ	p a t ə ŋ	56
251	Kazym Khanty	cloud	14	paɬəŋ	p a ɬ ə ŋ	57
252	Synja Khanty	cloud	14	paləŋ	p a l ə ŋ	57
253	Obdorsk Khanty	cloud	14	pæləŋ	p æ l ə ŋ	57
# 
254	North Mansi	cold	15	asʲerəm	a sʲ e r ə m	58
255	Middle Lozva Mansi	cold	15	æsʲerəm	æ sʲ e r ə m	58
256	Lower Lozva Mansi	cold	15	æsʲerəm	æ sʲ e r ə m	58
257	Pelymka Mansi	cold	15	æsʲərəm	æ sʲ ə r ə m	58
258	Konda Mansi	cold	15	asʲərəm	a sʲ ə r ə m	58
259	Tavda Mansi	cold	15	iʧirəm	i ʧ i r ə m	61
260	Vakh Khanty	cold	15	etjəɣ	e t j ə ɣ	60
261	Verkhne-Kalymsk Khanty	cold	15	etjəɣ	e t j ə ɣ	60
262	Vasjugan Khanty	cold	15	etjəɣ	e t j ə ɣ	60
263	Malyj Jugan Khanty	cold	15	ɬiːɬ	ɬ iː ɬ	63
264	Tremjugan Khanty	cold	15	jæɣɬiː	j æ ɣ ɬ iː	62
265	Jugan Khanty	cold	15	jæɣɬiː	j æ ɣ ɬ iː	62
266	Upper Demjanka Khanty	cold	15	etjək	e t j ə k	60
267	Konda Khanty	cold	15	etjək	e t j ə k	60
268	Nizjam Khanty	cold	15	isjkə	i s j k ə	59
269	Sherkaly Khanty	cold	15	isjkə	i s j k ə	59
270	Kazym Khanty	cold	15	isjkiː	i s j k iː	59
271	Synja Khanty	cold	15	isjkiː	i s j k iː	59
272	Obdorsk Khanty	cold	15	isjkiː	i s j k iː	59
# 
273	North Mansi	come (V)	16	jiw	j i w	64
274	Middle Lozva Mansi	come (V)	16	jiw	j i w	64
275	Lower Lozva Mansi	come (V)	16	iːw	iː w	67
276	Pelymka Mansi	come (V)	16	jiw	j i w	64
277	Konda Mansi	come (V)	16	jiw	j i w	64
278	Tavda Mansi	come (V)	16	jæːnt	j æː n t	66
279	Vakh Khanty	come (V)	16	jœ	j œ	65
280	Vasjugan Khanty	come (V)	16	jœ	j œ	65
281	Likrisovskoje Khanty	come (V)	16	jœ	j œ	65
282	Malyj Jugan Khanty	come (V)	16	jœ	j œ	65
283	Tremjugan Khanty	come (V)	16	jœ	j œ	65
284	Jugan Khanty	come (V)	16	jœ	j œ	65
285	Upper Demjanka Khanty	come (V)	16	je	j e	65
286	Konda Khanty	come (V)	16	je	j e	65
287	Sherkaly Khanty	come (V)	16	ji	j i	65
288	Kazym Khanty	come (V)	16	ji	j i	65
289	Synja Khanty	come (V)	16	ji	j i	65
290	Obdorsk Khanty	come (V)	16	jiː	j iː	65
# 
291	North Mansi	die (V)	17	χɔːli	χ ɔː l i	68
292	Middle Lozva Mansi	die (V)	17	qɔli	q ɔ l i	68
293	Lower Lozva Mansi	die (V)	17	qɔːli	q ɔː l i	68
294	Pelymka Mansi	die (V)	17	qoːli	q oː l i	68
295	Konda Mansi	die (V)	17	qoːli	q oː l i	68
296	Tavda Mansi	die (V)	17	qɔlɔnt	q ɔ l ɔ n t	68
297	Vakh Khanty	die (V)	17	suːr	s uː r	70
298	Verkhne-Kalymsk Khanty	die (V)	17	suːr	s uː r	70
299	Vasjugan Khanty	die (V)	17	teːwərsæːɣjentæː	t eː w ə r s æː ɣ j e n t æː	73
300	Vartovskoje Khanty	die (V)	17	suːr	s uː r	70
301	Likrisovskoje Khanty	die (V)	17	suːr	s uː r	70
302	Malyj Jugan Khanty	die (V)	17	suːræːɬ	s uː r æː ɬ	70
303	Tremjugan Khanty	die (V)	17	suːræːɬ	s uː r æː ɬ	70
304	Jugan Khanty	die (V)	17	suːraːɬ	s uː r aː ɬ	70
305	Upper Demjanka Khanty	die (V)	17	suːraːt	s uː r aː t	70
306	Konda Khanty	die (V)	17	joːχaːt	j oː χ aː t	72
307	Nizjam Khanty	die (V)	17	toχaːt	t o χ aː t	69
308	Kazym Khanty	die (V)	17	pɔːsaːɬə	p ɔː s aː ɬ ə	71
309	Synja Khanty	die (V)	17	posaːlə	p o s aː l ə	71
310	Obdorsk Khanty	die (V)	17	paːsæːlə	p aː s æː l ə	71
# 
311	North Mansi	dog	18	aːmp	aː m p	74
312	Middle Lozva Mansi	dog	18	oɔmp	oɔ m p	74
313	Lower Lozva Mansi	dog	18	ɔːmp	ɔː m p	74
314	Pelymka Mansi	dog	18	oɔmp	oɔ m p	74
315	Konda Mansi	dog	18	oɔmp	oɔ m p	74
316	Tavda Mansi	dog	18	æːmp	æː m p	74
317	Vakh Khanty	dog	18	æːmp	æː m p	74
318	Vasjugan Khanty	dog	18	æːmp	æː m p	74
319	Likrisovskoje Khanty	dog	18	æːmp	æː m p	74
320	Malyj Jugan Khanty	dog	18	æːmp	æː m p	74
321	Tremjugan Khanty	dog	18	æːmp	æː m p	74
322	Jugan Khanty	dog	18	æːmp	æː m p	74
323	Upper Demjanka Khanty	dog	18	æːmp	æː m p	74
324	Konda Khanty	dog	18	æːmp	æː m p	74
325	Nizjam Khanty	dog	18	aːmp	aː m p	74
326	Kazym Khanty	dog	18	aːmp	aː m p	74
327	Synja Khanty	dog	18	aːp	aː p	75
328	Obdorsk Khanty	dog	18	æːmp	æː m p	74
# 
329	North Mansi	drink (V)	19	aji	a j i	76
330	Middle Lozva Mansi	drink (V)	19	æji	æ j i	76
331	Lower Lozva Mansi	drink (V)	19	æji	æ j i	76
332	Pelymka Mansi	drink (V)	19	æji	æ j i	76
333	Konda Mansi	drink (V)	19	æji	æ j i	76
334	Tavda Mansi	drink (V)	19	æjænt	æ j æ n t	77
335	Vakh Khanty	drink (V)	19	liː	l iː	78
336	Verkhne-Kalymsk Khanty	drink (V)	19	jiː	j iː	76
337	Vasjugan Khanty	drink (V)	19	iː	iː	79
338	Vartovskoje Khanty	drink (V)	19	ɬiː	ɬ iː	78
339	Likrisovskoje Khanty	drink (V)	19	θiː	θ iː	80
340	Malyj Jugan Khanty	drink (V)	19	ɬiː	ɬ iː	78
341	Tremjugan Khanty	drink (V)	19	jeːɲtj	j eː ɲ t j	77
342	Upper Demjanka Khanty	drink (V)	19	jæːɲtj	j æː ɲ t j	77
343	Konda Khanty	drink (V)	19	jæːɲtj	j æː ɲ t j	77
344	Nizjam Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	77
345	Sherkaly Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	77
346	Kazym Khanty	drink (V)	19	jaːɲsj	j aː ɲ s j	77
347	Synja Khanty	drink (V)	19	jiɲsj	j i ɲ s j	77
348	Obdorsk Khanty	drink (V)	19	jeːɲsj	j eː ɲ s j	77
# 
349	North Mansi	dry	20	tɔːsəm	t ɔː s ə m	81
350	Middle Lozva Mansi	dry	20	toːʃəm	t oː ʃ ə m	81
351	Lower Lozva Mansi	dry	20	toːʃəm	t oː ʃ ə m	81
352	Pelymka Mansi	dry	20	toːʃəm	t oː ʃ ə m	81
353	Konda Mansi	dry	20	toːsəm	t oː s ə m	81
354	Tavda Mansi	dry	20	tɔʃɔm	t ɔ ʃ ɔ m	81
355	Vakh Khanty	dry	20	pæːntəm	p æː n t ə m	83
356	Vasjugan Khanty	dry	20	pæːntəm	p æː n t ə m	83
357	Tremjugan Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
358	Jugan Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
359	Upper Demjanka Khanty	dry	20	soːrəm	s oː r ə m	82
360	Konda Khanty	dry	20	soːrəm	s oː r ə m	82
361	Nizjam Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
362	Sherkaly Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
363	Kazym Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
364	Synja Khanty	dry	20	sɔːrəm	s ɔː r ə m	82
365	Obdorsk Khanty	dry	20	saːrəm	s aː r ə m	82
# 
366	North Mansi	ear	21	paʎ	p a ʎ	84
367	Middle Lozva Mansi	ear	21	pæʎ	p æ ʎ	84
368	Lower Lozva Mansi	ear	21	pæʎ	p æ ʎ	84
369	Pelymka Mansi	ear	21	pæʎ	p æ ʎ	84
370	Konda Mansi	ear	21	pæʎ	p æ ʎ	84
371	Tavda Mansi	ear	21	piʎ	p i ʎ	84
372	Vakh Khanty	ear	21	pel	p e l	84
373	Verkhne-Kalymsk Khanty	ear	21	pel	p e l	84
374	Vasjugan Khanty	ear	21	pel	p e l	84
375	Vartovskoje Khanty	ear	21	peɬ	p e ɬ	84
376	Likrisovskoje Khanty	ear	21	peθ	p e θ	85
377	Malyj Jugan Khanty	ear	21	peɬ	p e ɬ	84
378	Tremjugan Khanty	ear	21	peɬ	p e ɬ	84
379	Jugan Khanty	ear	21	peɬ	p e ɬ	84
380	Upper Demjanka Khanty	ear	21	pet	p e t	85
381	Konda Khanty	ear	21	pet	p e t	85
382	Nizjam Khanty	ear	21	pat	p a t	85
383	Sherkaly Khanty	ear	21	pat	p a t	85
384	Kazym Khanty	ear	21	paɬ	p a ɬ	84
385	Obdorsk Khanty	ear	21	pæl	p æ l	84
# 
386	North Mansi	earth	22	maː	m aː	86
387	Middle Lozva Mansi	earth	22	məː	m əː	86
388	Lower Lozva Mansi	earth	22	məː	m əː	86
389	Pelymka Mansi	earth	22	məː	m əː	86
390	Konda Mansi	earth	22	məː	m əː	86
391	Tavda Mansi	earth	22	maː	m aː	86
392	Vakh Khanty	earth	22	meɣ	m e ɣ	87
393	Verkhne-Kalymsk Khanty	earth	22	meɣ	m e ɣ	87
394	Vasjugan Khanty	earth	22	meɣ	m e ɣ	87
395	Tremjugan Khanty	earth	22	meɣ	m e ɣ	87
396	Jugan Khanty	earth	22	meɣ	m e ɣ	87
397	Upper Demjanka Khanty	earth	22	meɣ	m e ɣ	87
398	Konda Khanty	earth	22	meɣ	m e ɣ	87
399	Nizjam Khanty	earth	22	miɣ	m i ɣ	87
400	Sherkaly Khanty	earth	22	miɣ	m i ɣ	87
401	Kazym Khanty	earth	22	muw	m u w	88
402	Synja Khanty	earth	22	muw	m u w	88
403	Obdorsk Khanty	earth	22	muːw	m uː w	88
# 
404	North Mansi	eat (V)	23	teːɨɣ	t eːɨ ɣ	93
405	Middle Lozva Mansi	eat (V)	23	tij	t i j	89
406	Lower Lozva Mansi	eat (V)	23	ti	t i	90
407	Pelymka Mansi	eat (V)	23	teːi	t eːi	90
408	Konda Mansi	eat (V)	23	təɨɣ	t əɨ ɣ	93
409	Tavda Mansi	eat (V)	23	tæjænt	t æ j æ n t	89
410	Vakh Khanty	eat (V)	23	liː	l iː	91
411	Verkhne-Kalymsk Khanty	eat (V)	23	jiː	j iː	92
412	Vasjugan Khanty	eat (V)	23	iː	iː	94
413	Vartovskoje Khanty	eat (V)	23	ɬiː	ɬ iː	91
414	Likrisovskoje Khanty	eat (V)	23	θiː	θ iː	90
415	Malyj Jugan Khanty	eat (V)	23	ɬiː	ɬ iː	91
416	Tremjugan Khanty	eat (V)	23	ɬiː	ɬ iː	91
417	Jugan Khanty	eat (V)	23	ɬiː	ɬ iː	91
418	Upper Demjanka Khanty	eat (V)	23	teː	t eː	90
419	Konda Khanty	eat (V)	23	teː	t eː	90
420	Nizjam Khanty	eat (V)	23	teː	t eː	90
421	Sherkaly Khanty	eat (V)	23	teː	t eː	90
