# SLV
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
173	Russian	i	42	ja	j a	71
174	Polish	i	42	ja	j a	71
175	Bulgarian	i	42	as	a s	72
176	Czech	i	42	jaː	j aː	71
# 
177	Russian	kill (V)	43	ubʲitʲ	u bʲ i tʲ	73
178	Polish	kill (V)	43	zabijaʨ	z a b i j a ʨ	74
179	Bulgarian	kill (V)	43	ubivəm	u b i v ə m	73
180	Czech	kill (V)	43	zabiːjɛt	z a b iː j ɛ t	74
# 
181	Russian	knee	44	kɐlʲenə	k ɐ lʲ e n ə	75
182	Polish	knee	44	kɔlanɔ	k ɔ l a n ɔ	75
183	Bulgarian	knee	44	kolʲano	k o lʲ a n o	75
184	Czech	knee	44	kolɛno	k o l ɛ n o	75
# 
185	Russian	know (V)	45	znatʲ	z n a tʲ	76
186	Polish	know (V)	45	znaʨ	z n a ʨ	76
187	Bulgarian	know (V)	45	znajə	z n a j ə	76
188	Czech	know (V)	45	znaːt	z n aː t	76
189	Polish	know (V)	45	vʲɛʥɛʨ	vʲ ɛ ʥ ɛ ʨ	77
190	Czech	know (V)	45	vʲɛdʲɛt	vʲ ɛ dʲ ɛ t	77
# 
191	Russian	leaf	46	lʲist	lʲ i s t	78
192	Polish	leaf	46	liɕʨ	l i ɕ ʨ	78
193	Bulgarian	leaf	46	list	l i s t	78
194	Czech	leaf	46	lɪst	l ɪ s t	78
# 
195	Russian	lie 1 (V)	47	lʲɪʒatʲ	lʲ ɪ ʒ a tʲ	79
196	Polish	lie 1 (V)	47	lɛʒɛʨ	l ɛ ʒ ɛ ʨ	79
197	Bulgarian	lie 1 (V)	47	lɛʒə	l ɛ ʒ ə	79
198	Czech	lie 1 (V)	47	lɛʒɛt	l ɛ ʒ ɛ t	79
# 
199	Russian	liver	48	pʲeʧʲɪnʲ	pʲ e ʧʲ ɪ nʲ	80
200	Polish	liver	48	vɔ̃trɔba	v ɔ̃ t r ɔ b a	81
201	Bulgarian	liver	48	drop	d r o p	82
202	Czech	liver	48	jaːtra	j aː t r a	83
# 
203	Russian	long	49	dlʲinnɨj	d lʲ i nː ɨ j	84
204	Polish	long	49	dwuɡi	d w u ɡ i	84
205	Bulgarian	long	49	dɤlək	d ɤ l ə k	84
206	Czech	long	49	dlowɦiː	d l o w ɦ iː	84
# 
207	Russian	louse	50	voʃ	v o ʃ	85
208	Polish	louse	50	vɛʃ	v ɛ ʃ	85
209	Bulgarian	louse	50	vɤʃkə	v ɤ ʃ k ə	85
210	Czech	louse	50	vɛʃ	v ɛ ʃ	85
# 
211	Russian	man	51	muʃʃinə	m u ʃː i n ə	86
212	Polish	man	51	mɛ̃ʃʧɨzna	m ɛ̃ ʃ ʧ ɨ z n a	86
213	Bulgarian	man	51	mɤʃ	m ɤ ʃ	87
214	Czech	man	51	mʊʃ	m ʊ ʃ	87
# 
215	Russian	many	52	mnoɡə	m n o ɡ ə	88
216	Polish	many	52	vʲɛlɛ	vʲ ɛ l ɛ	89
217	Bulgarian	many	52	mnɔgo	m n ɔ g o	88
218	Czech	many	52	mnoɦo	m n o ɦ o	88
219	Polish	many	52	duʒɔ	d u ʒ ɔ	90
# 
220	Russian	meat	53	mʲasə	mʲ a s ə	91
221	Polish	meat	53	mʲɛ̃sɔ	mʲ ɛ̃ s ɔ	91
222	Bulgarian	meat	53	mɛsɔ	m ɛ s ɔ	91
223	Czech	meat	53	maso	m a s o	91
# 
224	Russian	moon	54	luna	l u n a	92
225	Polish	moon	54	kɕɛ̃ʒɨʦ	k ɕ ɛ̃ ʒ ɨ ʦ	93
226	Bulgarian	moon	54	luna	l u n a	92
227	Czech	moon	54	mʲɛsiːʦ	mʲ ɛ s iː ʦ	94
# 
228	Russian	mountain	55	ɡɐra	ɡ ɐ r a	95
229	Polish	mountain	55	ɡura	ɡ u r a	95
230	Bulgarian	mountain	55	plənina	p l ə n i n a	96
231	Czech	mountain	55	ɦora	ɦ o r a	95
232	Czech	mountain	55	vr̩x	v r̩ x	97
# 
233	Russian	mouth	56	rot	r o t	98
234	Polish	mouth	56	usta	u s t a	99
235	Bulgarian	mouth	56	usta	u s t a	99
236	Czech	mouth	56	uːsta	uː s t a	99
# 
237	Russian	name	57	imʲə	i mʲ ə	100
238	Polish	name	57	imʲɛ̃	i mʲ ɛ̃	100
239	Bulgarian	name	57	imɛ	i m ɛ	100
240	Czech	name	57	jmɛːno	j m ɛː n o	100
# 
241	Russian	neck	58	ʃejə	ʃ e j ə	101
242	Polish	neck	58	ʃɨja	ʃ ɨ j a	101
243	Bulgarian	neck	58	ʃijə	ʃ i j ə	101
244	Czech	neck	58	kr̩k	k r̩ k	102
245	Bulgarian	neck	58	vrat	v r a t	103
# 
246	Russian	new	59	novɨj	n o v ɨ j	104
247	Polish	new	59	nɔvɨ	n ɔ v ɨ	104
248	Bulgarian	new	59	nɔf	n ɔ f	104
249	Czech	new	59	noviː	n o v iː	104
# 
250	Russian	night	60	noʧ	n o ʧ	105
251	Polish	night	60	nɔʦ	n ɔ ʦ	105
252	Bulgarian	night	60	nɔʃt	n ɔ ʃ t	105
253	Czech	night	60	noʦ	n o ʦ	105
# 
254	Russian	nose	61	nos	n o s	106
255	Polish	nose	61	nɔs	n ɔ s	106
256	Bulgarian	nose	61	nɔs	n ɔ s	106
257	Czech	nose	61	nos	n o s	106
# 
258	Russian	not	62	nʲɛ	nʲ ɛ	107
259	Polish	not	62	nʲɛ	nʲ ɛ	107
260	Bulgarian	not	62	nɛ	n ɛ	107
261	Czech	not	62	nɛ	n ɛ	107
# 
262	Russian	one	63	ɐdʲin	ɐ dʲ i n	108
263	Polish	one	63	jɛdɛn	j ɛ d ɛ n	108
264	Bulgarian	one	63	ɛdnɔ	ɛ d n ɔ	109
265	Czech	one	63	jɛdɛn	j ɛ d ɛ n	108
# 
266	Russian	person	64	ʧʲɪlɐvʲɛk	ʧʲ ɪ l ɐ vʲ ɛ k	110
267	Polish	person	64	ʧwɔvʲɛk	ʧ w ɔ vʲ ɛ k	110
268	Bulgarian	person	64	ʧovɛk	ʧ o v ɛ k	110
269	Czech	person	64	ʧlovʲɛk	ʧ l o vʲ ɛ k	110
# 
270	Russian	rain (V)	65	doʃtʲ	d o ʃ tʲ	111
271	Polish	rain (V)	65	dɛʃʧ	d ɛ ʃ ʧ	111
272	Bulgarian	rain (V)	65	dɤʃt	d ɤ ʃ t	111
273	Czech	rain (V)	65	dɛːʃtʲ	d ɛː ʃ tʲ	111
# 
274	Russian	red	66	krasnɨj	k r a s n ɨ j	112
275	Polish	red	66	ʧɛrvɔnɨ	ʧ ɛ r v ɔ n ɨ	113
276	Bulgarian	red	66	ʧɛrvɛn	ʧ ɛ r v ɛ n	113
277	Czech	red	66	ʧɛrvɛniː	ʧ ɛ r v ɛ n iː	113
# 
278	Russian	road	67	dɐroɡə	d ɐ r o ɡ ə	114
279	Polish	road	67	drɔɡa	d r ɔ ɡ a	114
280	Bulgarian	road	67	pɤt	p ɤ t	115
281	Czech	road	67	ʦɛsta	ʦ ɛ s t a	116
# 
282	Russian	root	68	korʲɪnʲ	k o rʲ ɪ nʲ	117
283	Polish	root	68	kɔʒɛɲ	k ɔ ʒ ɛ ɲ	117
284	Bulgarian	root	68	kɔrɛn	k ɔ r ɛ n	117
285	Czech	root	68	korɛn	k o r ɛ n	117
# 
286	Russian	round	69	kruɡlɨj	k r u ɡ l ɨ j	118
287	Polish	round	69	ɔkrɔ̃ɡwɨ	ɔ k r ɔ̃ ɡ w ɨ	118
288	Bulgarian	round	69	krɤgəl	k r ɤ g ə l	118
289	Czech	round	69	okrowɦliː	o k r o w ɦ l iː	118
# 
290	Russian	sand	70	pʲɪsok	pʲ ɪ s o k	119
291	Polish	sand	70	pʲasɛk	pʲ a s ɛ k	119
292	Bulgarian	sand	70	pʲasək	pʲ a s ə k	119
293	Czech	sand	70	piːsɛk	p iː s ɛ k	119
# 
294	Russian	say (V)	71	skɐzatʲ	s k ɐ z a tʲ	120
295	Polish	say (V)	71	pɔvʲɛʥɛʨ	p ɔ vʲ ɛ ʥ ɛ ʨ	121
296	Bulgarian	say (V)	71	kaʒə	k a ʒ ə	122
297	Czech	say (V)	71	riːkat	r iː k a t	120
# 
298	Russian	see (V)	72	vʲidʲɪtʲ	vʲ i dʲ ɪ tʲ	123
299	Polish	see (V)	72	viʥɛʨ	v i ʥ ɛ ʨ	123
300	Bulgarian	see (V)	72	viʒdəm	v i ʒ d ə m	123
301	Czech	see (V)	72	vɪdʲɛt	v ɪ dʲ ɛ t	123
# 
302	Russian	seed	73	sʲemʲə	sʲ e mʲ ə	124
303	Polish	seed	73	ɕɛmʲɛ̃	ɕ ɛ mʲ ɛ̃	124
304	Bulgarian	seed	73	sɛmɛ	s ɛ m ɛ	124
305	Czech	seed	73	sɛmɛno	s ɛ m ɛ n o	124
# 
306	Russian	sit (V)	74	sʲɪdʲetʲ	sʲ ɪ dʲ e tʲ	125
307	Polish	sit (V)	74	ɕɛʥɛʨ	ɕ ɛ ʥ ɛ ʨ	125
308	Bulgarian	sit (V)	74	sɛdʲɤ	s ɛ dʲ ɤ	125
309	Czech	sit (V)	74	sɛdʲɛt	s ɛ dʲ ɛ t	125
# 
310	Russian	skin	75	koʒə	k o ʒ ə	126
311	Polish	skin	75	skura	s k u r a	127
312	Bulgarian	skin	75	kɔʒə	k ɔ ʒ ə	126
313	Czech	skin	75	kuːʒɛ	k uː ʒ ɛ	126
# 
314	Russian	sleep (V)	76	spatʲ	s p a tʲ	128
315	Polish	sleep (V)	76	spaʨ	s p a ʨ	128
316	Bulgarian	sleep (V)	76	spa	s p a	128
317	Czech	sleep (V)	76	spaːt	s p aː t	128
# 
318	Russian	small	77	malʲɪnʲkʲɪj	m a lʲ ɪ nʲ kʲ ɪ j	129
319	Polish	small	77	mawɨ	m a w ɨ	129
320	Bulgarian	small	77	malək	m a l ə k	129
321	Czech	small	77	maliː	m a l iː	129
# 
322	Russian	smoke	78	dɨm	d ɨ m	130
323	Polish	smoke	78	dɨm	d ɨ m	131
324	Bulgarian	smoke	78	dim	d i m	132
325	Czech	smoke	78	diːm	d iː m	132
# 
326	Russian	stand (V)	79	stɐjatʲ	s t ɐ j a tʲ	133
327	Polish	stand (V)	79	staʨ	s t a ʨ	133
328	Bulgarian	stand (V)	79	stɔjə	s t ɔ j ə	133
329	Czech	stand (V)	79	staːt	s t aː t	133
# 
330	Russian	star	80	zvʲɪzda	z vʲ ɪ z d a	134
331	Polish	star	80	ɡvʲazda	ɡ vʲ a z d a	134
332	Bulgarian	star	80	zvɛzda	z v ɛ z d a	134
333	Czech	star	80	ɦvʲɛzda	ɦ vʲ ɛ z d a	134
# 
334	Russian	stone	81	kamʲɪnʲ	k a mʲ ɪ nʲ	135
335	Polish	stone	81	kamʲɛɲ	k a mʲ ɛ ɲ	135
336	Bulgarian	stone	81	kamək	k a m ə k	135
337	Czech	stone	81	kaːmɛn	k aː m ɛ n	135
# 
338	Russian	sun	82	sonʦə	s o n ʦ ə	136
339	Polish	sun	82	swɔnʲʦɛ	s w ɔ nʲ ʦ ɛ	136
340	Bulgarian	sun	82	slɤnʦɛ	s l ɤ n ʦ ɛ	136
341	Czech	sun	82	slʊnʦɛ	s l ʊ n ʦ ɛ	136
# 
342	Russian	swim (V)	83	plɨtʲ	p l ɨ tʲ	137
343	Polish	swim (V)	83	pwɨvaʨ	p w ɨ v a ʨ	137
344	Bulgarian	swim (V)	83	pluvəm	p l u v ə m	137
345	Czech	swim (V)	83	plavat	p l a v a t	137
# 
346	Russian	tail	84	xvost	x v o s t	138
347	Polish	tail	84	ɔɡɔn	ɔ ɡ ɔ n	139
348	Bulgarian	tail	84	opaʃkə	o p a ʃ k ə	140
349	Czech	tail	84	oʦas	o ʦ a s	141
# 
350	Russian	that	85	to	t o	142
351	Polish	that	85	tamtɔ	t a m t ɔ	142
352	Bulgarian	that	85	ɔnzi	ɔ n z i	143
353	Czech	that	85	tamto	t a m t o	142
# 
354	Russian	this	86	ɛtə	ɛ t ə	144
355	Polish	this	86	tɔ	t ɔ	145
356	Bulgarian	this	86	tɔzi	t ɔ z i	145
357	Czech	this	86	toto	t o t o	145
# 
358	Russian	thou	87	tɨ	t ɨ	146
359	Polish	thou	87	tɨ	t ɨ	146
360	Bulgarian	thou	87	ti	t i	146
361	Czech	thou	87	tɪ	t ɪ	146
# 
362	Russian	tongue	88	jɪzɨk	j ɪ z ɨ k	147
363	Polish	tongue	88	jɛ̃zɨk	j ɛ̃ z ɨ k	147
364	Bulgarian	tongue	88	ɛzik	ɛ z i k	147
365	Czech	tongue	88	jazɪk	j a z ɪ k	147
# 
366	Russian	tooth	89	zup	z u p	148
367	Polish	tooth	89	zɔ̃p	z ɔ̃ p	148
368	Bulgarian	tooth	89	zɤp	z ɤ p	148
369	Czech	tooth	89	zʊp	z ʊ p	148
# 
370	Russian	tree	90	dʲerʲɪvə	dʲ e rʲ ɪ v ə	149
371	Polish	tree	90	dʒɛvɔ	d ʒ ɛ v ɔ	149
372	Bulgarian	tree	90	dərvɔ	d ə r v ɔ	149
373	Czech	tree	90	strom	s t r o m	150
# 
374	Russian	two	91	dva	d v a	151
375	Polish	two	91	dva	d v a	151
376	Bulgarian	two	91	dva	d v a	151
377	Czech	two	91	dva	d v a	151
# 
378	Russian	walk (V)	92	ɪtʲi	ɪ tʲ i	152
379	Polish	walk (V)	92	iɕʨ	i ɕ ʨ	153
380	Bulgarian	walk (V)	92	vɛrvʲə	v ɛ r vʲ ə	154
381	Czech	walk (V)	92	jiːt	j iː t	155
# 
382	Russian	warm	93	tʲoplɨj	tʲ o p l ɨ j	156
383	Polish	warm	93	ʨɛpwɨ	ʨ ɛ p w ɨ	156
384	Bulgarian	warm	93	tɔpəl	t ɔ p ə l	156
385	Czech	warm	93	tɛpliː	t ɛ p l iː	156
# 
386	Russian	water	94	vɐda	v ɐ d a	157
387	Polish	water	94	vɔda	v ɔ d a	157
388	Bulgarian	water	94	voda	v o d a	157
389	Czech	water	94	voda	v o d a	157
# 
390	Russian	we	95	mɨ	m ɨ	158
391	Polish	we	95	mɨ	m ɨ	158
392	Bulgarian	we	95	niɛ	n iɛ	159
393	Czech	we	95	mɪ	m ɪ	158
# 
394	Russian	what	96	ʃto	ʃ t o	160
395	Polish	what	96	ʦɔ	ʦ ɔ	161
396	Bulgarian	what	96	kakvɔ	k a k v ɔ	162
397	Czech	what	96	ʦo	ʦ o	161
# 
398	Russian	white	97	bʲelɨj	bʲ e l ɨ j	163
399	Polish	white	97	bʲawɨ	bʲ a w ɨ	163
400	Bulgarian	white	97	bal	b a l	163
401	Czech	white	97	biːliː	b iː l iː	163
# 
402	Russian	who	98	kto	k t o	164
403	Polish	who	98	ktɔ	k t ɔ	164
404	Bulgarian	who	98	koj	k o j	165
405	Czech	who	98	ɡdo	ɡ d o	164
# 
406	Russian	woman	99	ʒɛnʃʃʲɪnə	ʒ ɛ n ʃːʲ ɪ n ə	166
407	Polish	woman	99	kɔbʲɛta	k ɔ bʲ ɛ t a	167
408	Bulgarian	woman	99	ʒɛna	ʒ ɛ n a	166
409	Czech	woman	99	ʒɛna	ʒ ɛ n a	166
# 
410	Russian	yellow	100	ʒoltɨj	ʒ o l t ɨ j	168
411	Polish	yellow	100	ʒuwtɨ	ʒ u w t ɨ	168
412	Bulgarian	yellow	100	ʒɤlt	ʒ ɤ l t	169
413	Czech	yellow	100	ʒlʊtiː	ʒ l ʊ t iː	169
# 
414	Russian	far	101	dɐlʲokʲɪj	d ɐ lʲ o kʲ ɪ j	170
415	Polish	far	101	dalɛki	d a l ɛ k i	170
416	Bulgarian	far	101	dəlɛʧɛn	d ə l ɛ ʧ ɛ n	170
417	Czech	far	101	dalɛkiː	d a l ɛ k iː	170
# 
418	Russian	heavy	102	tʲɪʒolɨj	tʲ ɪ ʒ o l ɨ j	171
419	Polish	heavy	102	ʨɛ̃ʃki	ʨ ɛ̃ ʃ k i	171
420	Bulgarian	heavy	102	tɛʒək	t ɛ ʒ ə k	171
421	Czech	heavy	102	tʲɛʃkiː	tʲ ɛ ʃ k iː	171
# 
422	Russian	near	103	blʲizkʲɪj	b lʲ i z kʲ ɪ j	172
423	Polish	near	103	bliskɨ	b l i s k ɨ	172
424	Bulgarian	near	103	blizək	b l i z ə k	172
425	Czech	near	103	bliːskiː	b l iː s k iː	172
# 
426	Russian	salt	104	solʲ	s o lʲ	173
427	Polish	salt	104	sul	s u l	174
428	Bulgarian	salt	104	sol	s o l	173
