# ROM
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
263	Romanian	liver	48	fikat	f i k a t	103
264	Italian	liver	48	feɡato	f e ɡ a t o	103
# 
265	Spanish	long	49	laɾɣo	l a ɾ ɣ o	105
266	French	long	49	lõ	l õ	105
267	Portuguese	long	49	lõgu	l õ g u	105
268	Romanian	long	49	luŋ	l u ŋ	105
269	Italian	long	49	lunɡo	l u n ɡ o	105
# 
270	Spanish	louse	50	pjoxo	p j o x o	107
271	French	louse	50	pu	p u	107
272	Portuguese	louse	50	pi.oʎu	p i o ʎ u	106
273	Romanian	louse	50	pəduke	p ə d u k e	106
274	Italian	louse	50	pidɔkkjo	p i d ɔ kː j o	106
# 
275	Portuguese	man	51	ɔmɐ̃	ɔ m ɐ̃	109
276	Romanian	man	51	bərbat	b ə r b a t	108
277	Romanian	man	51	om	o m	109
# 
278	Spanish	many	52	muʧo	m u ʧ o	110
279	French	many	52	boku	b o k u	111
280	Portuguese	many	52	mũj̃tu	m ũ j̃ t u	110
281	Romanian	many	52	mulʦʲ	m u l ʦʲ	110
282	Italian	many	52	molto	m o l t o	110
# 
283	Spanish	meat	53	kaɾne	k a ɾ n e	112
284	French	meat	53	ʃɛʁ	ʃ ɛ ʁ	113
285	Portuguese	meat	53	karnə	k a r n ə	112
286	Romanian	meat	53	karne	k a r n e	112
287	Italian	meat	53	karne	k a r n e	112
288	French	meat	53	vjɑ̃d	v j ɑ̃ d	114
# 
289	Spanish	moon	54	luna	l u n a	115
290	French	moon	54	lyn	l y n	115
291	Portuguese	moon	54	luɐ	l uɐ	115
292	Romanian	moon	54	lunə	l u n ə	115
293	Italian	moon	54	luna	l u n a	115
# 
294	Spanish	mountain	55	montaɲa	m o n t a ɲ a	116
295	French	mountain	55	mɔ̃taɲ	m ɔ̃ t a ɲ	116
296	Portuguese	mountain	55	mõtə	m õ t ə	116
297	Romanian	mountain	55	munte	m u n t e	116
298	Italian	mountain	55	montaɲɲa	m o n t a ɲː a	116
# 
299	Spanish	mouth	56	boka	b o k a	118
300	French	mouth	56	buʃ	b u ʃ	118
301	Portuguese	mouth	56	bokɐ	b o k ɐ	118
302	Romanian	mouth	56	gurə	g u r ə	117
303	Italian	mouth	56	bokka	b o kː a	118
# 
304	Spanish	name	57	nombɾe	n o m b ɾ e	119
305	French	name	57	nɔ̃	n ɔ̃	119
306	Portuguese	name	57	nomə	n o m ə	119
307	Romanian	name	57	nume	n u m e	119
308	Italian	name	57	nome	n o m e	119
# 
309	Spanish	neck	58	kweʎo	k w e ʎ o	120
310	French	neck	58	ku	k u	120
311	Portuguese	neck	58	kɔlu	k ɔ l u	120
312	Romanian	neck	58	gɨt	g ɨ t	120
313	Italian	neck	58	kɔllo	k ɔ lː o	120
# 
314	Spanish	new	59	nweβo	n w e β o	121
315	French	new	59	nœf	n œ f	121
316	Portuguese	new	59	novu	n o v u	121
317	Romanian	new	59	now	n o w	121
318	Italian	new	59	nwɔvo	n w ɔ v o	121
# 
319	Spanish	night	60	noʧe	n o ʧ e	122
320	French	night	60	nɥi	n ɥ i	122
321	Portuguese	night	60	nojtə	n o j t ə	122
322	Romanian	night	60	nwapte	n w a p t e	122
323	Italian	night	60	nɔtte	n ɔ tː e	122
# 
324	Spanish	nose	61	naɾiθ	n a ɾ i θ	123
325	French	nose	61	ne	n e	123
326	Portuguese	nose	61	nɐriʃ	n ɐ r i ʃ	123
327	Romanian	nose	61	nas	n a s	123
328	Italian	nose	61	naso	n a s o	123
# 
329	Spanish	not	62	no	n o	124
330	French	not	62	nə	n ə	124
331	Portuguese	not	62	nɐ̃w	n ɐ̃ w	124
332	Romanian	not	62	nu	n u	124
333	Italian	not	62	non	n o n	124
# 
334	Spanish	one	63	uno	u n o	125
335	French	one	63	œ̃	œ̃	126
336	Portuguese	one	63	ũ	ũ	126
337	Romanian	one	63	unu	u n u	125
338	Italian	one	63	uno	u n o	125
# 
339	Spanish	person	64	ombɾe	o m b ɾ e	128
340	French	person	64	ɔm	ɔ m	128
341	Portuguese	person	64	ɔmɐ̃	ɔ m ɐ̃	127
342	Romanian	person	64	om	o m	127
343	Italian	person	64	wɔmo	w ɔ m o	128
# 
344	Spanish	rain (V)	65	ʎuβja	ʎ u β j a	130
345	French	rain (V)	65	plɥi	p l ɥ i	129
346	Portuguese	rain (V)	65	ʃuvɐ	ʃ u v ɐ	130
347	Romanian	rain (V)	65	plwaje	p l w a j e	129
348	Italian	rain (V)	65	pjɔʤːa	p j ɔ ʤː a	129
# 
349	Spanish	red	66	roxo	r o x o	131
350	French	red	66	ʁuj	ʁ u j	131
351	Portuguese	red	66	vərmeʎu	v ə r m e ʎ u	132
352	Romanian	red	66	roʃu	r o ʃ u	131
353	Italian	red	66	rosso	r o sː o	131
# 
354	Spanish	road	67	bia	b ia	136
355	French	road	67	ʃɛmɛ̃	ʃ ɛ m ɛ̃	135
356	Portuguese	road	67	əʃtradɐ	ə ʃ t r a d ɐ	134
357	Romanian	road	67	kale	k a l e	133
358	Italian	road	67	strada	s t r a d a	134
359	Portuguese	road	67	viɐ	v iɐ	137
360	Italian	road	67	via	v ia	137
# 
361	Spanish	root	68	ra.iθ	r a i θ	139
362	French	root	68	ʁasin	ʁ a s i n	138
363	Portuguese	root	68	ʀɐ.iʃ	ʀ ɐ i ʃ	139
364	Romanian	root	68	rədəʧinə	r ə d ə ʧ i n ə	138
365	Italian	root	68	radiʧe	r a d i ʧ e	138
# 
366	Spanish	round	69	reðondo	r e ð o n d o	140
367	French	round	69	ʁɔ̃	ʁ ɔ̃	140
368	Portuguese	round	69	ʀədõdu	ʀ ə d õ d u	140
369	Romanian	round	69	rotund	r o t u n d	140
370	Italian	round	69	rotondo	r o t o n d o	140
# 
371	Spanish	sand	70	aɾena	a ɾ e n a	142
372	French	sand	70	sabl	s a b l	143
373	Portuguese	sand	70	ɐrɐjɐ	ɐ r ɐ j ɐ	142
374	Romanian	sand	70	nisip	n i s i p	141
375	Italian	sand	70	sabbja	s a bː j a	143
# 
376	Spanish	say (V)	71	deθiɾ	d e θ i ɾ	145
377	French	say (V)	71	diʁ	d i ʁ	145
378	Portuguese	say (V)	71	dizer	d i z e r	145
379	Romanian	say (V)	71	ziʧe	z i ʧ e	144
380	Italian	say (V)	71	dire	d i r e	145
# 
381	Spanish	see (V)	72	beɾ	b e ɾ	146
382	French	see (V)	72	vwaʁ	v w a ʁ	146
383	Portuguese	see (V)	72	ver	v e r	146
384	Romanian	see (V)	72	vedea	v e d ea	146
385	Italian	see (V)	72	vedere	v e d e r e	146
# 
386	Spanish	seed	73	semiʎa	s e m i ʎ a	147
387	French	seed	73	semɑ̃s	s e m ɑ̃ s	147
388	Portuguese	seed	73	səmẽtə	s ə m ẽ t ə	147
389	Romanian	seed	73	səmɨnʦə	s ə m ɨ n ʦ ə	147
390	Italian	seed	73	seme	s e m e	147
391	French	seed	73	ɡʁɛn	ɡ ʁ ɛ n	148
# 
392	Spanish	sit (V)	74	sentaðo	s e n t a ð o	149
393	French	sit (V)	74	ɛtʁasi	ɛ t ʁ a s i	150
394	Portuguese	sit (V)	74	sẽtar	s ẽ t a r	149
395	Romanian	sit (V)	74	ʃedea	ʃ e d ea	149
396	Italian	sit (V)	74	sedere	s e d e r e	149
# 
397	Spanish	skin	75	pjel	p j e l	151
398	French	skin	75	po	p o	151
399	Portuguese	skin	75	pɛlə	p ɛ l ə	151
400	Romanian	skin	75	pjele	p j e l e	151
401	Italian	skin	75	pɛlle	p ɛ lː e	151
402	Portuguese	skin	75	koru	k o r u	152
# 
403	Spanish	sleep (V)	76	doɾmiɾ	d o ɾ m i ɾ	153
404	French	sleep (V)	76	dɔʁmiʁ	d ɔ ʁ m i ʁ	153
405	Portuguese	sleep (V)	76	durmir	d u r m i r	153
406	Romanian	sleep (V)	76	dormi	d o r m i	153
407	Italian	sleep (V)	76	dormire	d o r m i r e	153
# 
408	Spanish	small	77	pekeɲo	p e k e ɲ o	155
409	French	small	77	pəti	p ə t i	156
410	Portuguese	small	77	pəkenu	p ə k e n u	155
411	Romanian	small	77	mik	m i k	154
412	Italian	small	77	pikkolo	p i kː o l o	155
# 
413	Spanish	smoke	78	umo	u m o	157
414	French	smoke	78	fyme	f y m e	157
415	Portuguese	smoke	78	fumu	f u m u	157
416	Romanian	smoke	78	fum	f u m	157
417	Italian	smoke	78	fumo	f u m o	157
# 
418	Romanian	stand (V)	79	sta	s t a	158
419	Italian	stand (V)	79	stare	s t a r e	158
# 
420	Spanish	star	80	estɾeʎa	e s t ɾ e ʎ a	159
421	French	star	80	etwal	e t w a l	160
422	Portuguese	star	80	əʃtrelɐ	ə ʃ t r e l ɐ	159
423	Romanian	star	80	stea	s t ea	159
424	Italian	star	80	stella	s t e lː a	159
# 
425	Spanish	stone	81	pjeðɾa	p j e ð ɾ a	161
426	French	stone	81	pjɛʁ	p j ɛ ʁ	161
427	Portuguese	stone	81	pɛdrɐ	p ɛ d r ɐ	161
428	Romanian	stone	81	pjatrə	p j a t r ə	161
429	Italian	stone	81	sasso	s a sː o	162
# 
430	Spanish	sun	82	sol	s o l	163
431	French	sun	82	sɔlɛj	s ɔ l ɛ j	163
432	Portuguese	sun	82	sɔl	s ɔ l	163
433	Romanian	sun	82	sware	s w a r e	163
434	Italian	sun	82	sole	s o l e	163
# 
435	Spanish	swim (V)	83	naðaɾ	n a ð a ɾ	165
436	French	swim (V)	83	naʒe	n a ʒ e	165
437	Portuguese	swim (V)	83	nɐdar	n ɐ d a r	165
438	Romanian	swim (V)	83	ɨnota	ɨ n o t a	164
439	Italian	swim (V)	83	nwotare	n w o t a r e	165
# 
440	Spanish	tail	84	kola	k o l a	166
441	French	tail	84	kø	k ø	166
442	Portuguese	tail	84	kawdɐ	k a w d ɐ	167
443	Romanian	tail	84	kwadə	k w a d ə	166
444	Italian	tail	84	koda	k o d a	166
445	Spanish	tail	84	ravo	r a v o	168
446	Portuguese	tail	84	ʀabu	ʀ a b u	168
# 
447	Spanish	that	85	akel	a k e l	169
448	French	that	85	səla	s ə l a	170
449	Portuguese	that	85	ɐkelə	ɐ k e l ə	169
450	Romanian	that	85	aʧel	a ʧ e l	169
451	Italian	that	85	kwello	k w e lː o	170
# 
452	Spanish	this	86	este	e s t e	172
453	French	this	86	səsi	s ə s i	171
454	Portuguese	this	86	əʃtə	ə ʃ t ə	172
455	Romanian	this	86	aʧest	a ʧ e s t	171
456	Italian	this	86	kwesto	k w e s t o	172
# 
457	Spanish	thou	87	tu	t u	173
458	French	thou	87	ty	t y	173
459	Portuguese	thou	87	tu	t u	173
460	Romanian	thou	87	tu	t u	173
461	Italian	thou	87	tu	t u	173
# 
462	Spanish	tongue	88	leŋɡwa	l e ŋ ɡ w a	174
463	French	tongue	88	lɑ̃ɡ	l ɑ̃ ɡ	174
464	Portuguese	tongue	88	lĩgwɐ	l ĩ g w ɐ	174
465	Romanian	tongue	88	limbə	l i m b ə	174
466	Italian	tongue	88	liŋɡwa	l i ŋ ɡ w a	174
# 
467	Spanish	tooth	89	djente	d j e n t e	175
468	French	tooth	89	dɑ̃	d ɑ̃	175
469	Portuguese	tooth	89	dẽtə	d ẽ t ə	175
470	Romanian	tooth	89	dinte	d i n t e	175
471	Italian	tooth	89	dɛnte	d ɛ n t e	175
# 
472	Spanish	tree	90	arvol	a r v o l	176
473	French	tree	90	aʁbʁ	a ʁ b ʁ	176
474	Portuguese	tree	90	arvurə	a r v u r ə	176
475	Romanian	tree	90	arbore	a r b o r e	176
476	Italian	tree	90	albero	a l b e r o	176
# 
477	Spanish	two	91	dos	d o s	177
478	French	two	91	dø	d ø	177
479	Portuguese	two	91	doiʃ	d oi ʃ	177
480	Romanian	two	91	doj	d o j	177
481	Italian	two	91	due	d ue	177
# 
482	Spanish	walk (V)	92	andar	a n d a r	179
483	French	walk (V)	92	vɛ	v ɛ	180
484	Portuguese	walk (V)	92	ɐ̃dar	ɐ̃ d a r	179
485	Romanian	walk (V)	92	umbla	u m b l a	178
486	Italian	walk (V)	92	vo	v o	180
487	Spanish	walk (V)	92	boi	b oi	180
488	French	walk (V)	92	ale	a l e	181
489	Italian	walk (V)	92	andare	a n d a r e	179
# 
490	Spanish	warm	93	kaliðo	k a l i ð o	182
491	French	warm	93	ʃo	ʃ o	184
492	Portuguese	warm	93	kẽtə	k ẽ t ə	182
493	Romanian	warm	93	kald	k a l d	182
494	Italian	warm	93	tiepido	t ie p i d o	183
# 
495	Spanish	water	94	aɣwa	a ɣ w a	186
496	French	water	94	o	o	187
497	Portuguese	water	94	agwɐ	a g w ɐ	186
498	Romanian	water	94	apə	a p ə	185
499	Italian	water	94	akkwa	a kː w a	186
# 
500	Spanish	we	95	nosotɾos	n o s o t ɾ o s	189
501	French	we	95	nu	n u	188
