# IDS
ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
178	German	the moon	678	1.53	Mond	moːnt	1381
179	French	the moon	678	1.53	lune	lyn	1382
180	Dutch	the moon	678	1.53	maan	maːn	1381
181	English	the moon	678	1.53	moon	muːn	1381
# 
182	German	the lightning	681	1.55	Blitz	blɪʦ	1387
183	French	the lightning	681	1.55	éclair	eklɛʀ	1389
184	Dutch	the lightning	681	1.55	bliksem	blɪksəm	1390
185	English	the lightning	681	1.55	lightning	laɪt#nɪŋ	1388
# 
186	German	the thunder	680	1.56	Donner	dɔnər	1386
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	1386
188	Dutch	the thunder	680	1.56	donder	dɔndər	1386
189	English	the thunder	680	1.56	thunder	θʌndər	1386
# 
190	German	the storm	683	1.58	Sturm	ʃtʊrm	1395
191	French	the storm	683	1.58	orage	ɔʀaʒ	1396
192	French	the storm	683	1.58	tempête	tɑ̃pɛt	1397
193	Dutch	the storm	683	1.58	storm	stɔrm	1395
194	English	the storm	683	1.58	storm	stɔːm	1395
# 
195	German	the rainbow	684	1.59	Regenbogen	reːɡən#boːɡən	1398
196	French	the rainbow	684	1.59	arc-en-ciel	aʀkɑ̃sjɛl	1399
197	Dutch	the rainbow	684	1.59	regenboog	reːɣəm#boːx	1398
198	English	the rainbow	684	1.59	rainbow	reɪn#bəʊ	1398
# 
199	German	the light	461	1.61	licht	lɪxt	927
200	German	the light	461	1.61	Beleuchtung	bə#lɔyx#tʊŋ	929
201	French	the light	461	1.61	lumière	lymjɛʀ	928
202	Dutch	the light	461	1.61	licht	lɪxt	927
203	English	the light	461	1.61	light	laɪt	927
# 
204	German	the darkness	460	1.62	Finsternis	fɪnstər#nɪs	923
205	German	the darkness	460	1.62	Dunkelheit	dʊŋkəl#hait	925
206	French	the darkness	460	1.62	obscurité	ɔpskyʀite	924
207	French	the darkness	460	1.62	ténèbres	tenɛbʀ	926
208	Dutch	the darkness	460	1.62	duisternis	dœystər#nɪs	923
209	English	the darkness	460	1.62	darkness	dɑːk#nɪs	923
# 
210	German	the shade or shadow	459	1.63	schatten	ʃatən	921
211	French	the shade or shadow	459	1.63	ombre	ɔ̃bʀ	922
212	Dutch	the shade or shadow	459	1.63	schaduw	sxaːdyːw	921
213	English	the shade or shadow	459	1.63	shadow	ʃædəʊ	921
214	English	the shade or shadow	459	1.63	shade	ʃeɪd	921
# 
215	German	the dew	458	1.64	Tau	tau	919
216	French	the dew	458	1.64	rosée	ʀoze	920
217	Dutch	the dew	458	1.64	dauw	dɑuw	919
218	English	the dew	458	1.64	dew	djuː	919
# 
219	German	the air	252	1.71	Luft	lʊft	505
220	French	the air	252	1.71	air	ɛʀ	507
221	Dutch	the air	252	1.71	lucht	lʉxt	505
222	English	the air	252	1.71	air	ɛər	506
# 
223	German	the wind	253	1.72	Wind	vɪnt	508
224	French	the wind	253	1.72	vent	vɑ̃	509
225	Dutch	the wind	253	1.72	wind	wɪnt	508
226	English	the wind	253	1.72	wind	wɪnd	508
# 
227	German	the cloud	254	1.73	Wolke	vɔlkə	510
228	French	the cloud	254	1.73	nuage	nyaʒ	512
229	Dutch	the cloud	254	1.73	wolk	wɔlk	510
230	English	the cloud	254	1.73	cloud	klaʊd	511
# 
231	German	the fog	249	1.74	Nebel	neːbəl	497
232	French	the fog	249	1.74	brume	bʀym	499
233	French	the fog	249	1.74	brouillard	bʀujaʀ	499
234	Dutch	the fog	249	1.74	mist	mɪst	500
235	English	the fog	249	1.74	fog	fɔɡ	498
# 
236	German	the rain	250	1.75	regen	reːɡən	501
237	French	the rain	250	1.75	pluie	plɥi	502
238	Dutch	the rain	250	1.75	regen	reːɣə	501
239	English	the rain	250	1.75	rain	reɪn	501
# 
240	German	the snow	251	1.76	Schnee	ʃneː	503
241	French	the snow	251	1.76	neige	nɛʒ	504
242	Dutch	the snow	251	1.76	sneeuw	sneːw	503
243	English	the snow	251	1.76	snow	snəʊ	503
# 
244	German	the weather	256	1.78	Wetter	vɛtər	513
245	French	the weather	256	1.78	temps	tɑ̃	514
246	Dutch	the weather	256	1.78	weer	weːr	513
247	English	the weather	256	1.78	weather	wɛðər	513
# 
248	German	the fire	402	1.81	Feuer	fɔyər	805
249	French	the fire	402	1.81	feu	fø	805
250	Dutch	the fire	402	1.81	vuur	vyːr	805
251	English	the fire	402	1.81	fire	faɪər	805
# 
252	German	the smoke	403	1.83	Rauch	raux	806
253	French	the smoke	403	1.83	fumée	fyme	808
254	Dutch	the smoke	403	1.83	rook	roːk	806
255	English	the smoke	403	1.83	smoke	sməʊk	807
# 
256	German	to light	405	1.86	anzünden	an#ʦʏndən	813
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	813
258	French	to light	405	1.86	allumer	a#lyme	815
259	French	to light	405	1.86	enflammer	ɑ̃#flame	815
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	813
261	English	to light	405	1.86	light	laɪt	814
# 
262	German	to extinguish	182	1.861	auslöschen	aus#lɶːʃən	361
263	French	to extinguish	182	1.861	éteindre	etɛ̃dʀ	363
264	Dutch	to extinguish	182	1.861	doven	doːvə	364
265	English	to extinguish	182	1.861	extinguish	ɪks#tɪŋɡwɪʃ	362
# 
266	German	the match	404	1.87	Streichholz	ʃtraix#hɔlʦ	809
267	German	the match	404	1.87	Zündholz	ʦʏnt#hɔlʦ	809
268	French	the match	404	1.87	allumette	alymɛt	811
269	Dutch	the match	404	1.87	lucifer	lyːsiːfɛr	812
270	English	the match	404	1.87	match	mæʧ	810
# 
271	German	the firewood	401	1.88	Brennholz	brɛn#hɔlʦ	802
272	French	the firewood	401	1.88	bûches	byʃe	804
273	Dutch	the firewood	401	1.88	brandhout	brɑnt#hɑut	802
274	English	the firewood	401	1.88	firewood	faɪə#wʊd	803
# 
275	German	the man	35	2.21	Mann	man	67
276	French	the man	35	2.21	homme	ɔm	68
277	Dutch	the man	35	2.21	man	mɑn	67
278	English	the man	35	2.21	man	mæn	67
# 
279	German	the woman	33	2.22	Frau	frau	61
280	German	the woman	33	2.22	Weib	vaip	64
281	French	the woman	33	2.22	femme	fam	63
282	Dutch	the woman	33	2.22	vrouw	vrɑuw	61
283	English	the woman	33	2.22	woman	wʊmən	62
# 
284	German	male(1)	34	2.23	männlich	mɛn#lɪx	65
285	French	male(1)	34	2.23	mâle	mɑl	66
286	Dutch	male(1)	34	2.23	mannelijk	mɑnə#lək	65
287	English	male(1)	34	2.23	male	meɪl	66
# 
288	German	female(1)	38	2.24	weiblich	vaip#lɪx	76
289	French	female(1)	38	2.24	femelle	fəmɛl	77
290	Dutch	female(1)	38	2.24	vrouwelijk	vrɑuwə#lək	76
291	English	female(1)	38	2.24	female	fiːmeɪl	77
# 
292	German	the boy	39	2.25	Junge	jʊŋə	78
293	German	the boy	39	2.25	Knabe	knaːbə	81
294	French	the boy	39	2.25	garçon	ɡaʀsɔ̃	80
295	Dutch	the boy	39	2.25	jongen	jɔŋə	78
296	English	the boy	39	2.25	boy	bɔɪ	79
# 
297	German	the girl	36	2.26	Mädchen	mɛːtxən	69
298	French	the girl	36	2.26	fille	fij	71
299	Dutch	the girl	36	2.26	meisje	mɛɪsjə	72
300	English	the girl	36	2.26	girl	ɡɜːl	70
# 
301	German	the child(1)	37	2.27	Kind	kɪnt	73
302	French	the child(1)	37	2.27	enfant	ɑ̃fɑ̃	75
303	Dutch	the child(1)	37	2.27	kind	kɪnt	73
304	English	the child(1)	37	2.27	child	ʧaɪld	74
# 
305	German	the baby	32	2.28	Säugling	zɔyk#lɪŋ	58
306	German	the baby	32	2.28	Baby	beːbiː	59
307	French	the baby	32	2.28	enfant	ɑ̃fɑ̃	60
308	French	the baby	32	2.28	bébé	bebe	59
309	Dutch	the baby	32	2.28	baby	beːbiː	59
310	English	the baby	32	2.28	baby	beɪbɪ	59
# 
311	German	the husband	243	2.31	Mann	man	475
312	French	the husband	243	2.31	mari	maʀi	477
313	French	the husband	243	2.31	époux	epu	479
314	Dutch	the husband	243	2.31	echtgenoot	ɛxt#xənoːt	478
315	Dutch	the husband	243	2.31	man	mɑn	475
316	English	the husband	243	2.31	husband	hʌzbənd	476
# 
317	German	the wife	245	2.32	Frau	frau	484
318	German	the wife	245	2.32	Gattin	ɡatɪn	488
319	German	the wife	245	2.32	Gemahlin	ɡə#maːlɪn	490
320	French	the wife	245	2.32	femme	fam	486
321	French	the wife	245	2.32	épouse	epuz	489
322	Dutch	the wife	245	2.32	echtgenote	ɛxt#xənoːtə	487
323	Dutch	the wife	245	2.32	vrouw	vrɑuw	484
324	English	the wife	245	2.32	wife	waɪf	485
# 
325	German	to marry	244	2.33	heiraten	hairaːtən	480
326	French	to marry	244	2.33	épouser	epuze	482
327	Dutch	to marry	244	2.33	trouwen	trɑuwə	483
328	English	to marry	244	2.33	marry	mærɪ	481
# 
329	German	the wedding	241	2.34	Ehe	eː.ə	469
330	German	the wedding	241	2.34	Hochzeit	hɔx#ʦait	473
331	French	the wedding	241	2.34	mariage	maʀjaʒ	471
332	Dutch	the wedding	241	2.34	bruiloft	brœylɔft	472
333	English	the wedding	241	2.34	wedding	wɛdɪŋ	470
# 
334	German	the divorce	296	2.341	Ehescheidung	eː.ə#ʃaidʊŋ	606
335	German	the divorce	296	2.341	Scheidung	ʃaidʊŋ	606
336	French	the divorce	296	2.341	divorce	divɔʀs	607
337	Dutch	the divorce	296	2.341	scheiding	sxɛɪdɪŋ	606
338	English	the divorce	296	2.341	divorce	dɪvɔːs	607
# 
339	German	the father	240	2.35	Vater	faːtər	467
340	French	the father	240	2.35	père	pɛʀ	468
341	Dutch	the father	240	2.35	vader	vaːdər	467
342	English	the father	240	2.35	father	fɑːðər	467
# 
343	German	the mother	242	2.36	Mutter	mʊtər	474
344	French	the mother	242	2.36	mère	mɛʀ	474
345	Dutch	the mother	242	2.36	moeder	muːdər	474
346	English	the mother	242	2.36	mother	mʌðər	474
# 
347	German	the son	449	2.41	Sohn	zoːn	905
348	French	the son	449	2.41	fils	fis	906
349	Dutch	the son	449	2.41	zoon	zoːn	905
350	English	the son	449	2.41	son	sʌn	905
# 
351	German	the child(2)	450	2.43	Kind	kɪnt	907
352	French	the child(2)	450	2.43	enfant	ɑ̃fɑ̃	909
353	Dutch	the child(2)	450	2.43	kind	kɪnt	907
354	English	the child(2)	450	2.43	child	ʧaɪld	908
# 
355	German	the grandfather	452	2.46	Großvater	ɡroːs#faːtər	910
356	French	the grandfather	452	2.46	grand-père	ɡʀɑ̃#pɛʀ	911
357	Dutch	the grandfather	452	2.46	grootvader	xroːt#faːdər	910
358	English	the grandfather	452	2.46	grandfather	ɡrænd#fɑːðər	910
# 
359	German	the old man	289	2.461	Greis	ɡrais	591
360	French	the old man	289	2.461	vieillard	vjɛjaʀ	593
361	Dutch	the old man	289	2.461	man	mɑn	594
362	English	the old man	289	2.461	old man	əʊld#mæn	592
# 
363	German	the grandmother	453	2.47	Großmutter	ɡroːs#mʊtər	912
364	French	the grandmother	453	2.47	grand-mère	ɡʀɑ̃#mɛʀ	912
365	Dutch	the grandmother	453	2.47	grootmoeder	xroːt#muːdər	912
366	English	the grandmother	453	2.47	grandmother	ɡræn#mʌðər	912
# 
367	German	the grandson	454	2.48	Enkel	ɛŋkəl	913
368	French	the grandson	454	2.48	petit-fils	pəti#fis	915
369	Dutch	the grandson	454	2.48	kleinzoon	klɛɪn#zoːn	914
370	English	the grandson	454	2.48	grandson	ɡræn#sʌn	914
# 
371	German	the granddaughter	455	2.49	Enkelin	ɛŋkəlɪn	916
372	French	the granddaughter	455	2.49	petite-fille	pətit#fij	918
373	Dutch	the granddaughter	455	2.49	kleindochter	klɛɪn#dɔxtər	917
374	English	the granddaughter	455	2.49	granddaughter	ɡræn#dɔːtər	917
# 
375	German	the uncle	670	2.51	Onkel	ɔŋkəl	1370
376	French	the uncle	670	2.51	oncle	ɔ̃kl	1370
377	Dutch	the uncle	670	2.51	oom	oːm	1371
378	English	the uncle	670	2.51	uncle	ʌŋkḷ	1370
# 
379	German	the aunt	669	2.52	Tante	tantə	1367
380	French	the aunt	669	2.52	tante	tɑ̃t	1369
381	Dutch	the aunt	669	2.52	tante	tɑntə	1367
382	English	the aunt	669	2.52	aunt	ɑːnt	1368
# 
383	German	the nephew	668	2.53	Neffe	nɛfə	1366
384	French	the nephew	668	2.53	neveu	nəvø	1366
385	Dutch	the nephew	668	2.53	neef	neːf	1366
386	English	the nephew	668	2.53	nephew	nɛvjuː	1366
# 
387	German	the niece	673	2.54	Nichte	nɪxtə	1378
388	French	the niece	673	2.54	nièce	njɛs	1378
389	Dutch	the niece	673	2.54	nicht	nɪxt	1378
390	English	the niece	673	2.54	niece	niːs	1378
# 
391	German	the cousin	672	2.55	Vetter	fɛtər	1374
392	German	the cousin	672	2.55	Kusine	kuːziːnə	1375
393	French	the cousin	672	2.55	cousin	kuzɛ̃	1375
394	Dutch	the cousin	672	2.55	neef	neːf	1376
395	Dutch	the cousin	672	2.55	nicht	nɪxt	1377
396	English	the cousin	672	2.55	cousin	kʌzṇ	1375
# 
397	German	the father-in-law (of a man)	135	2.61	Schwiegervater	ʃviːɡər#faːtər	289
398	French	the father-in-law (of a man)	135	2.61	beau-père	bo#pɛʀ	291
399	Dutch	the father-in-law (of a man)	135	2.61	schoonvader	sxoːn#vaːdər	289
400	English	the father-in-law (of a man)	135	2.61	father-in-law	fɑːðər#ɪn#lɔː	290
# 
401	German	the mother-in-law (of a man)	133	2.62	Schwiegermutter	ʃviːɡər#mʊtər	283
402	French	the mother-in-law (of a man)	133	2.62	belle-mère	bɛl#mɛʀ	285
403	Dutch	the mother-in-law (of a man)	133	2.62	schoonmoeder	sxoːn#muːdər	283
404	English	the mother-in-law (of a man)	133	2.62	mother-in-law	mʌðər#ɪn#lɔː	284
# 
405	German	the son-in-law (of a man)	134	2.63	Schwiegersohn	ʃviːɡər#zoːn	286
406	French	the son-in-law (of a man)	134	2.63	gendre	ʒɑ̃dʀ	288
407	Dutch	the son-in-law (of a man)	134	2.63	schoonzoon	sxoːn#zoːn	286
408	English	the son-in-law (of a man)	134	2.63	son-in-law	sʌn#ɪn#lɔː	287
# 
409	German	the daughter-in-law (of a man)	132	2.64	Schwiegertochter	ʃviːɡər#tɔxtər	279
410	French	the daughter-in-law (of a man)	132	2.64	bru	bʀy	281
411	French	the daughter-in-law (of a man)	132	2.64	belle-fille	bɛl#fij	282
412	Dutch	the daughter-in-law (of a man)	132	2.64	schoondochter	sxoːn#dɔxtər	279
413	English	the daughter-in-law (of a man)	132	2.64	daughter-in-law	dɔːtər#ɪn#lɔː	280
# 
414	German	the stepfather	333	2.71	Stiefvater	ʃtiːf#faːtər	667
415	French	the stepfather	333	2.71	beau-père	bo#pɛʀ	668
416	Dutch	the stepfather	333	2.71	stiefvader	stiː#faːdər	667
417	English	the stepfather	333	2.71	stepfather	stɛp#fɑːðər	667
# 
418	German	the stepmother	335	2.72	Stiefmutter	ʃtiːf#mʊtər	669
419	French	the stepmother	335	2.72	belle-mère	bɛl#mɛʀ	670
420	Dutch	the stepmother	335	2.72	stiefmoeder	stiːf#muːdər	669
421	English	the stepmother	335	2.72	stepmother	stɛp#mʌðər	669
# 
422	German	the stepdaughter	336	2.74	Stieftochter	ʃtiːf#tɔxtər	671
423	French	the stepdaughter	336	2.74	belle-fille	bɛl#fij	672
424	Dutch	the stepdaughter	336	2.74	stiefdochter	stiːv#dɔxtər	671
425	English	the stepdaughter	336	2.74	stepdaughter	stɛp#dɔːtər	671
# 
426	German	the widower	337	2.77	Witwer	vɪtvər	673
427	French	the widower	337	2.77	veuf	vœf	674
428	Dutch	the widower	337	2.77	weduwnaar	weːdyːwn#aːr	675
429	English	the widower	337	2.77	widower	wɪdəʊər	673
# 
430	German	the family	144	2.82	Familie	famiːliː.ə	310
431	French	the family	144	2.82	famille	famij	311
432	Dutch	the family	144	2.82	gezin	xəzɪn	312
433	English	the family	144	2.82	family	fæməlɪ	310
# 
434	German	I	354	2.91	ich	ɪx	724
435	French	I	354	2.91	je	ʒə	726
436	French	I	354	2.91	moi	mwɑ	728
437	Dutch	I	354	2.91	ik	ɪk	727
438	English	I	354	2.91	I	aɪ	725
# 
439	German	you (singular)	353	2.92	du	duː	720
440	German	you (singular)	353	2.92	Sie	ziː	722
441	French	you (singular)	353	2.92	tu	ty	720
442	French	you (singular)	353	2.92	vous	vu	723
443	Dutch	you (singular)	353	2.92	jij	jɛɪ	721
444	English	you (singular)	353	2.92	you	juː	721
# 
445	German	we	351	2.94	wir	viːr	715
446	French	we	351	2.94	nous	nu	717
447	Dutch	we	351	2.94	wij	wɛɪ	716
448	English	we	351	2.94	we	wiː	716
# 
449	German	you (plural)	350	2.95	ihr	iːr	711
450	German	you (plural)	350	2.95	Sie	ziː	714
451	French	you (plural)	350	2.95	vous	vu	713
452	Dutch	you (plural)	350	2.95	jullie	jʉliː	712
453	English	you (plural)	350	2.95	you	juː	712
# 
454	German	they	349	2.96	sie	ziː	708
455	French	they	349	2.96	eux	ø	710
456	Dutch	they	349	2.96	zij	zɛɪ	708
457	English	they	349	2.96	they	ðeɪ	709
# 
458	German	the animal	41	3.11	Tier	tiːr	84
459	French	the animal	41	3.11	animal	animal	85
460	French	the animal	41	3.11	bête	bɛːt	86
461	Dutch	the animal	41	3.11	dier	diːr	84
462	Dutch	the animal	41	3.11	beest	beːst	86
463	English	the animal	41	3.11	animal	ænɪmḷ	85
# 
464	German	the livestock	43	3.15	Vieh	viː	89
