# GER
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
229	Icelandic	full	32	fʏt͡lʏr	f ʏ t͡l ʏ r	68
230	Dutch	full	32	vɔl	v ɔ l	68
231	Norwegian	full	32	fʉl	f ʉ l	68
# 
232	German	give (V)	33	ɡeːbən	ɡ eː b ə n	71
233	English	give (V)	33	ɡɪv	ɡ ɪ v	72
234	Danish	give (V)	33	giˀ	g iˀ	70
235	Swedish	give (V)	33	jiːva	j iː v a	69
236	Icelandic	give (V)	33	cɛːva	c ɛː v a	71
237	Dutch	give (V)	33	xeːvə	x eː v ə	71
238	Norwegian	give (V)	33	jiː	j iː	69
# 
239	German	good	34	ɡuːt	ɡ uː t	73
240	English	good	34	ɡʊd	ɡ ʊ d	73
241	Danish	good	34	goˀ	g oˀ	73
242	Swedish	good	34	guːd	g uː d	73
243	Icelandic	good	34	kouːðʏr	k ouː ð ʏ r	73
244	Dutch	good	34	xuːt	x uː t	73
245	Norwegian	good	34	guː	g uː	73
# 
246	German	green	35	ɡryːn	ɡ r yː n	74
247	English	green	35	ɡriːn	ɡ r iː n	74
248	Danish	green	35	gʁɶnˀ	g ʁ ɶ nˀ	74
249	Swedish	green	35	grøːn	g r øː n	74
250	Icelandic	green	35	krait͡n	k r ai t͡n	74
251	Dutch	green	35	xruːn	x r uː n	74
252	Norwegian	green	35	gɾœn	g ɾ œ n	74
# 
253	German	hair	36	haːr	h aː r	75
254	English	hair	36	hɛər	h ɛə r	75
255	Danish	hair	36	hɒˀ	h ɒˀ	75
256	Swedish	hair	36	hoːr	h oː r	75
257	Icelandic	hair	36	hauːr	h auː r	75
258	Dutch	hair	36	haːr	h aː r	75
259	Norwegian	hair	36	hoːɾ	h oː ɾ	75
# 
260	German	hand	37	hant	h a n t	76
261	English	hand	37	hænd	h æ n d	76
262	Danish	hand	37	hʌnˀ	h ʌ nˀ	76
263	Swedish	hand	37	hanːd	h a nː d	76
264	Icelandic	hand	37	hœnt	h œ n t	76
265	Dutch	hand	37	hɑnt	h ɑ n t	76
266	Norwegian	hand	37	hɔn	h ɔ n	76
# 
267	German	head	38	kɔp͡f	k ɔ p͡f	78
268	English	head	38	hɛd	h ɛ d	77
269	Danish	head	38	hoːəð	h oːə ð	77
270	Swedish	head	38	huːvud	h uː v u d	77
271	Icelandic	head	38	hœvʏð	h œ v ʏ ð	77
272	Dutch	head	38	hoːft	h oː f t	79
273	Norwegian	head	38	huːdə	h uː d ə	77
# 
274	German	hear (V)	39	høːrən	h øː r ə n	80
275	English	hear (V)	39	hɪər	h ɪə r	80
276	Danish	hear (V)	39	høːʌ	h øːʌ	80
277	Swedish	hear (V)	39	høːra	h øː r a	80
278	Icelandic	hear (V)	39	heiːra	h eiː r a	80
279	Dutch	hear (V)	39	hoːrə	h oː r ə	80
280	Norwegian	hear (V)	39	høːɾə	h øː ɾ ə	80
# 
281	German	heart	40	hɛrt͡s	h ɛ r t͡s	82
282	English	heart	40	hɑːrt	h ɑː r t	82
283	Danish	heart	40	jæʁdə	j æ ʁ d ə	81
284	Swedish	heart	40	jɛrta	j ɛ r t a	81
285	Icelandic	heart	40	çar̥ta	ç a r̥ t a	82
286	Dutch	heart	40	hɑrt	h ɑ r t	82
287	Norwegian	heart	40	jæʈə	j æ ʈ ə	81
# 
288	German	horn	41	hɔrn	h ɔ r n	83
289	English	horn	41	hɔːrn	h ɔː r n	83
290	Danish	horn	41	hoʁˀn	h o ʁˀ n	83
291	Swedish	horn	41	hoːrn	h oː r n	83
292	Icelandic	horn	41	hɔrt͡n	h ɔ r t͡n	83
293	Dutch	horn	41	hoːrn	h oː r n	83
294	Norwegian	horn	41	huːɳ	h uː ɳ	83
# 
295	German	I	42	ɪx	ɪ x	85
296	English	I	42	aɪ	aɪ	86
297	Danish	I	42	jɑj	j ɑ j	84
298	Swedish	I	42	jaːg	j aː g	84
299	Icelandic	I	42	jɛɣ	j ɛ ɣ	84
300	Dutch	I	42	ɪk	ɪ k	85
301	Norwegian	I	42	jæj	j æ j	84
# 
302	German	kill (V)	43	tøːtən	t øː t ə n	87
303	English	kill (V)	43	kɪl	k ɪ l	89
304	Danish	kill (V)	43	dʁɛːbə	d ʁ ɛː b ə	88
305	Swedish	kill (V)	43	døːda	d øː d a	87
306	Icelandic	kill (V)	43	trɛːpa	t r ɛː p a	88
307	Dutch	kill (V)	43	doːdə	d oː d ə	87
308	Norwegian	kill (V)	43	dɾeːpə	d ɾ eː p ə	88
309	Swedish	kill (V)	43	drɛpa	d r ɛ p a	88
# 
310	German	knee	44	kniː	k n iː	90
311	English	knee	44	niː	n iː	91
312	Danish	knee	44	knɛˀ	k n ɛˀ	90
313	Swedish	knee	44	knɛː	k n ɛː	90
314	Icelandic	knee	44	kʰniɛː	kʰ n iɛː	90
315	Dutch	knee	44	kniː	k n iː	90
316	Norwegian	knee	44	kneː	k n eː	90
# 
317	German	know (V)	45	vɪsən	v ɪ s ə n	93
318	English	know (V)	45	nəʊ	n əʊ	92
319	Danish	know (V)	45	viːðə	v iː ð ə	93
320	Swedish	know (V)	45	ɕɛnna	ɕ ɛ nː a	92
321	Icelandic	know (V)	45	vɪːta	v ɪː t a	93
322	Dutch	know (V)	45	ʋeːtə	ʋ eː t ə	93
323	Norwegian	know (V)	45	ʋiːtə	ʋ iː t ə	93
324	German	know (V)	45	kɛnən	k ɛ n ə n	92
325	Danish	know (V)	45	kɛnə	k ɛ n ə	92
326	Swedish	know (V)	45	veta	v e t a	93
327	Dutch	know (V)	45	kɛnə	k ɛ n ə	92
328	Norwegian	know (V)	45	çenə	ç e n ə	92
# 
329	German	leaf	46	blat	b l a t	94
330	English	leaf	46	liːf	l iː f	95
331	Danish	leaf	46	blað	b l a ð	94
332	Swedish	leaf	46	blad	b l a d	94
333	Icelandic	leaf	46	plaːð	p l aː ð	94
334	Dutch	leaf	46	blɑt	b l ɑ t	94
335	Norwegian	leaf	46	blɑː	b l ɑː	94
336	Swedish	leaf	46	blad	b l a d	94
337	Icelandic	leaf	46	løyːv	l øyː v	96
338	Norwegian	leaf	46	løːʋ	l øː ʋ	97
# 
339	German	lie (V)	47	liːɡən	l iː ɡ ə n	98
340	English	lie (V)	47	laɪ	l aɪ	98
341	Danish	lie (V)	47	legə	l e g ə	98
342	Swedish	lie (V)	47	ligːa	l i gː a	98
343	Icelandic	lie (V)	47	lɪcːa	l ɪ cː a	98
344	Dutch	lie (V)	47	lɪɣə	l ɪ ɣ ə	98
345	Norwegian	lie (V)	47	ligə	l i g ə	98
# 
346	German	liver	48	leːbər	l eː b ə r	99
347	English	liver	48	lɪvər	l ɪ v ə r	99
348	Danish	liver	48	lewˀʌ	l e wˀ ʌ	99
349	Swedish	liver	48	leːver	l eː v e r	99
350	Icelandic	liver	48	lɪːvʏr	l ɪː v ʏ r	99
351	Dutch	liver	48	leːvər	l eː v ə r	99
352	Norwegian	liver	48	leʋəɾ	l e ʋ ə ɾ	99
# 
353	German	long	49	laŋ	l a ŋ	100
354	English	long	49	lɔŋ	l ɔ ŋ	100
355	Danish	long	49	lɑŋˀ	l ɑ ŋˀ	100
356	Swedish	long	49	loŋː	l o ŋː	100
357	Icelandic	long	49	laŋkʏr	l a ŋ k ʏ r	100
358	Dutch	long	49	lɑŋ	l ɑ ŋ	100
359	Norwegian	long	49	lɑŋ	l ɑ ŋ	100
# 
360	German	louse	50	laus	l au s	101
361	English	louse	50	laʊs	l aʊ s	101
362	Danish	louse	50	luˀs	l uˀ s	101
363	Swedish	louse	50	luːs	l uː s	101
364	Icelandic	louse	50	luːs	l uː s	101
365	Dutch	louse	50	lœys	l œy s	101
366	Norwegian	louse	50	lʉːs	l ʉː s	101
# 
367	German	man	51	man	m a n	102
368	English	man	51	mæn	m æ n	102
369	Danish	man	51	manˀ	m a nˀ	102
370	Swedish	man	51	manː	m a nː	102
371	Icelandic	man	51	maːðʏr	m aː ð ʏ r	102
372	Dutch	man	51	mɑn	m ɑ n	102
373	Norwegian	man	51	mɑn	m ɑ n	102
# 
374	German	many	52	fiːl	f iː l	105
375	English	many	52	mɛnɪ	m ɛ n ɪ	104
376	Danish	many	52	mɑŋən	m ɑ ŋ ə n	104
377	Swedish	many	52	mʏkɛt	m ʏ k ɛ t	103
378	Icelandic	many	52	mɪːcɪð	m ɪː c ɪ ð	103
379	Dutch	many	52	veːl	v eː l	105
380	Norwegian	many	52	mɑŋə	m ɑ ŋ ə	104
381	English	many	52	mʌʧ	m ʌ ʧ	103
382	Swedish	many	52	moŋːa	m o ŋː a	104
383	Norwegian	many	52	meːgət	m eː g ə t	103
# 
384	German	meat	53	flaiʃ	f l ai ʃ	108
385	English	meat	53	miːt	m iː t	109
386	Danish	meat	53	køð	k ø ð	107
387	Swedish	meat	53	ɕøtː	ɕ ø tː	106
388	Icelandic	meat	53	kʰjœːt	kʰ j œː t	107
389	Dutch	meat	53	vleːs	v l eː s	108
390	Norwegian	meat	53	çœt	ç œ t	106
# 
391	German	moon	54	moːnt	m oː n t	110
392	English	moon	54	muːn	m uː n	110
393	Danish	moon	54	mɔːnə	m ɔː n ə	110
394	Swedish	moon	54	moːne	m oː n e	110
395	Icelandic	moon	54	tʰuŋl	tʰ u ŋ l	111
396	Dutch	moon	54	maːn	m aː n	110
397	Norwegian	moon	54	mɑːnə	m ɑː n ə	110
398	Icelandic	moon	54	mauːnɪ	m auː n ɪ	110
# 
399	German	mountain	55	bɛrk	b ɛ r k	112
400	English	mountain	55	maʊntɪn	m aʊ n t ɪ n	114
401	Danish	mountain	55	bjæʁˀw	b j æ ʁˀ w	112
402	Swedish	mountain	55	bɛrːj	b ɛ rː j	112
403	Icelandic	mountain	55	fjat͡l	f j a t͡l	113
404	Dutch	mountain	55	bɛrx	b ɛ r x	112
405	Norwegian	mountain	55	fjel	f j e l	113
406	Danish	mountain	55	fjɛlˀ	f j ɛ lˀ	113
# 
407	German	mouth	56	mʊnt	m ʊ n t	115
408	English	mouth	56	maʊð	m aʊ ð	115
409	Danish	mouth	56	mɔnˀ	m ɔ nˀ	115
410	Swedish	mouth	56	munː	m u nː	115
411	Icelandic	mouth	56	mʏnːʏr	m ʏ nː ʏ r	115
412	Dutch	mouth	56	mɔnt	m ɔ n t	115
413	Norwegian	mouth	56	mʉn	m ʉ n	115
# 
414	German	name	57	naːmə	n aː m ə	118
415	English	name	57	neɪm	n eɪ m	118
416	Danish	name	57	nɑwˀn	n ɑ wˀ n	117
417	Swedish	name	57	namːn	n a mː n	116
418	Icelandic	name	57	napn	n a p n	117
419	Dutch	name	57	naːm	n aː m	118
420	Norwegian	name	57	nɑʋn	n ɑ ʋ n	119
# 
421	German	neck	58	hals	h a l s	120
422	English	neck	58	nɛk	n ɛ k	121
423	Danish	neck	58	halˀs	h a lˀ s	120
424	Swedish	neck	58	halːs	h a lː s	120
425	Icelandic	neck	58	hauls	h au l s	120
426	Dutch	neck	58	hɑls	h ɑ l s	120
427	Norwegian	neck	58	hɑls	h ɑ l s	120
428	Dutch	neck	58	nɛk	n ɛ k	121
# 
429	German	new	59	nɔy	n ɔy	122
430	English	new	59	njuː	n j uː	122
431	Danish	new	59	nyˀ	n yˀ	122
432	Swedish	new	59	nyː	n yː	122
433	Icelandic	new	59	niːr	n iː r	122
434	Dutch	new	59	niːʋ	n iː ʋ	122
435	Norwegian	new	59	nyː	n yː	122
# 
436	German	night	60	naxt	n a x t	123
437	English	night	60	naɪt	n aɪ t	123
438	Danish	night	60	nad	n a d	123
439	Swedish	night	60	natː	n a tː	123
440	Icelandic	night	60	nouʰt	n ouʰ t	123
441	Dutch	night	60	nɑxt	n ɑ x t	123
442	Norwegian	night	60	nɑt	n ɑ t	123
# 
443	German	nose	61	naːzə	n aː z ə	124
444	English	nose	61	nəʊz	n əʊ z	124
445	Danish	nose	61	nɛːsə	n ɛː s ə	124
446	Swedish	nose	61	nɛːsa	n ɛː s a	124
447	Icelandic	nose	61	nɛːv	n ɛː v	125
448	Dutch	nose	61	nœːs	n œː s	124
449	Norwegian	nose	61	neːsə	n eː s ə	124
# 
450	German	not	62	nɪxt	n ɪ x t	127
451	English	not	62	nɔt	n ɔ t	127
452	Danish	not	62	egə	e g ə	126
453	Swedish	not	62	ikːe	i kː e	126
454	Icelandic	not	62	ɛʰcɪ	ɛʰ c ɪ	126
455	Dutch	not	62	niːt	n iː t	127
456	Norwegian	not	62	ikə	i k ə	126
# 
457	German	one	63	ain	ai n	128
458	English	one	63	ʋʌn	ʋ ʌ n	129
459	Danish	one	63	eˀn	eˀ n	128
460	Swedish	one	63	en	e n	128
461	Icelandic	one	63	eit͡n	ei t͡n	128
462	Dutch	one	63	eːn	eː n	128
463	Norwegian	one	63	eːn	eː n	128
# 
464	German	person	64	mɛnʃ	m ɛ n ʃ	130
465	English	person	64	mæn	m æ n	130
466	Danish	person	64	mɛnəsgə	m ɛ n ə s g ə	130
467	Swedish	person	64	mɛniʃa	m ɛ n i ʃ a	130
468	Icelandic	person	64	maːðʏr	m aː ð ʏ r	131
469	Dutch	person	64	mɛns	m ɛ n s	130
470	Norwegian	person	64	menəskə	m e n ə s k ə	130
# 
471	German	rain (V)	65	reːɡən	r eː ɡ ə n	132
472	English	rain (V)	65	reɪn	r eɪ n	132
473	Danish	rain (V)	65	ʁɑjˀn	ʁ ɑ jˀ n	132
474	Swedish	rain (V)	65	reŋːn	r e ŋː n	132
475	Icelandic	rain (V)	65	rɛkn	r ɛ k n	132
476	Dutch	rain (V)	65	reːɣə	r eː ɣ ə	132
477	Norwegian	rain (V)	65	ɾæjnə	ɾ æ j n ə	132
# 
478	German	red	66	roːt	r oː t	133
479	English	red	66	rɛd	r ɛ d	133
480	Danish	red	66	ʁœðˀ	ʁ œ ðˀ	133
481	Swedish	red	66	røːd	r øː d	133
482	Icelandic	red	66	røyːðʏr	r øyː ð ʏ r	133
483	Dutch	red	66	roːt	r oː t	133
# 
484	German	road	67	veːk	v eː k	135
485	English	road	67	rəʊd	r əʊ d	136
486	Danish	road	67	vɑjˀ	v ɑ jˀ	134
487	Swedish	road	67	vɛːg	v ɛː g	134
488	Icelandic	road	67	vekʏr	v e k ʏ r	134
489	Dutch	road	67	ʋɛx	ʋ ɛ x	135
490	English	road	67	ʋeɪ	ʋ eɪ	135
# 
491	German	root	68	vʊrt͡səl	v ʊ r t͡s ə l	138
492	English	root	68	ruːt	r uː t	137
493	Danish	root	68	ʁoˀð	ʁ oˀ ð	137
494	Swedish	root	68	roːt	r oː t	137
495	Icelandic	root	68	rouːt	r ouː t	137
496	Dutch	root	68	ʋɔrtəl	ʋ ɔ r t ə l	138
# 
497	German	round	69	rʊnt	r ʊ n t	139
498	English	round	69	raʊnd	r aʊ n d	139
499	Danish	round	69	ʁɔnˀ	ʁ ɔ nˀ	139
500	Swedish	round	69	runːd	r u nː d	139
501	Icelandic	round	69	kʰriŋlouʰtʏr	kʰ r i ŋ l ouʰ t ʏ r	140
502	Dutch	round	69	rɔnt	r ɔ n t	139
# 
503	German	sand	70	zant	z a n t	141
504	English	sand	70	sænd	s æ n d	141
