# PIE
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
125	Hindi	bird	6	ʧɪɽɪyaː	ʧ ɪ ɽ ɪyaː	50
126	Portuguese	bird	6	avə	a v ə	49
127	Spanish	bird	6	ave	a v e	49
128	Portuguese	bird	6	pasɐru	p a s ɐ r u	46
# 
129	Dutch	bite (V)	7	bɛɪtə	b ɛɪ t ə	52
130	Swedish	bite (V)	7	biːta	b iː t a	52
131	English	bite (V)	7	baɪt	b aɪ t	52
132	German	bite (V)	7	baisən	b ai s ə n	52
133	Spanish	bite (V)	7	moɾðeɾ	m o ɾ ð e ɾ	55
134	Danish	bite (V)	7	biːðə	b iː ð ə	52
135	Bulgarian	bite (V)	7	xəpa	x ə p a	53
136	Greek	bite (V)	7	ðaŋɡono	ð a ŋ ɡ o n o	57
137	Armenian	bite (V)	7	kəʦɛl	k ə ʦ ɛ l	56
138	Romanian	bite (V)	7	muʃka	m u ʃ k a	54
139	Russian	bite (V)	7	kusatʲ	k u s a tʲ	59
140	Polish	bite (V)	7	ssaʨ	sː a ʨ	59
141	Norwegian	bite (V)	7	biːtə	b iː t ə	52
142	French	bite (V)	7	mɔʁdʁ	m ɔ ʁ d ʁ	55
143	Czech	bite (V)	7	kowsat	k o w s a t	59
144	Icelandic	bite (V)	7	piːta	p iː t a	52
145	Italian	bite (V)	7	mɔrdere	m ɔ r d e r e	55
146	Hindi	bite (V)	7	kaːʈnaː	k aː ʈ n aː	58
147	Portuguese	bite (V)	7	murder	m u r d e r	55
# 
148	Dutch	black	8	zʋɑrt	z ʋ ɑ r t	60
149	Swedish	black	8	svartː	s v a r tː	60
150	English	black	8	blæk	b l æ k	69
151	German	black	8	ʃvart͡s	ʃ v a r t͡s	60
152	Spanish	black	8	neɣɾo	n e ɣ ɾ o	63
153	Danish	black	8	sɒːd	s ɒː d	61
154	Bulgarian	black	8	ʧɛrɛn	ʧ ɛ r ɛ n	62
155	Greek	black	8	mavros	m a v r o s	66
156	Armenian	black	8	sɛv	s ɛ v	64
157	Romanian	black	8	neɡru	n e ɡ r u	63
158	Russian	black	8	ʧornɨj	ʧ o r n ɨ j	62
159	Polish	black	8	ʧarnɨ	ʧ a r n ɨ	62
160	Norwegian	black	8	sɔʈ	s ɔ ʈ	61
161	French	black	8	nwaʁ	n w a ʁ	65
162	Czech	black	8	ʧɛrniː	ʧ ɛ r n iː	62
163	Icelandic	black	8	svar̥tʏr	s v a r̥ t ʏ r	60
164	Italian	black	8	nero	n e r o	63
165	Hindi	black	8	kaːlaː	k aː l aː	68
166	Portuguese	black	8	pretu	p r e t u	67
# 
167	Dutch	blood	9	bluːt	b l uː t	70
168	Swedish	blood	9	bloːd	b l oː d	70
169	English	blood	9	blʌd	b l ʌ d	70
170	German	blood	9	bluːt	b l uː t	70
171	Spanish	blood	9	saŋɡɾe	s a ŋ ɡ ɾ e	72
172	Danish	blood	9	bloˀð	b l oˀ ð	70
173	Bulgarian	blood	9	krɤf	k r ɤ f	71
174	Greek	blood	9	ema	e m a	75
175	Armenian	blood	9	ɑɾɪun	ɑ ɾ ɪu n	73
176	Romanian	blood	9	sɨnʤe	s ɨ n ʤ e	72
177	Russian	blood	9	krofʲ	k r o fʲ	71
178	Polish	blood	9	krɛf	k r ɛ f	71
179	Norwegian	blood	9	bluː	b l uː	70
180	French	blood	9	sɑ̃	s ɑ̃	74
181	Czech	blood	9	krɛf	k r ɛ f	71
182	Icelandic	blood	9	plouːθ	p l ouː θ	70
183	Italian	blood	9	saŋɡwe	s a ŋ ɡ w e	72
184	Portuguese	blood	9	sɐ̃gə	s ɐ̃ g ə	72
# 
185	Dutch	bone	10	beːn	b eː n	76
186	Swedish	bone	10	beːn	b eː n	76
187	English	bone	10	bəʊn	b əʊ n	76
188	German	bone	10	knɔxən	k n ɔ x ə n	78
189	Spanish	bone	10	weso	w e s o	79
190	Danish	bone	10	beˀn	b eˀ n	76
191	Bulgarian	bone	10	kɔst	k ɔ s t	77
192	Greek	bone	10	kokalo	k o k a l o	81
193	Armenian	bone	10	voskoɾ	v o s k o ɾ	80
194	Romanian	bone	10	os	o s	79
195	Russian	bone	10	kosʲtʲ	k o sʲ tʲ	77
196	Polish	bone	10	kɔɕʨ	k ɔ ɕ ʨ	77
197	Norwegian	bone	10	beːn	b eː n	76
198	French	bone	10	ɔs	ɔ s	79
199	Czech	bone	10	kost	k o s t	77
200	Icelandic	bone	10	peiːn	p eiː n	76
201	Italian	bone	10	ɔsso	ɔ sː o	79
202	Hindi	bone	10	həɖɖiː	h ə ɖː iː	82
203	Portuguese	bone	10	osu	o s u	79
# 
204	Dutch	breast	11	bɔrst	b ɔ r s t	83
205	Swedish	breast	11	brøst	b r ø s t	83
206	English	breast	11	brɛst	b r ɛ s t	83
207	German	breast	11	brʊst	b r ʊ s t	83
208	Spanish	breast	11	seno	s e n o	86
209	Danish	breast	11	bʁœsd	b ʁ œ s d	83
210	Bulgarian	breast	11	ɡrɤt	ɡ r ɤ t	84
211	Greek	breast	11	stiθos	s t i θ o s	89
212	Armenian	breast	11	kuɾʦkʰ	k u ɾ ʦ kʰ	87
213	Romanian	breast	11	pjept	p j e p t	85
214	Russian	breast	11	ɡrutʲ	ɡ r u tʲ	84
215	Polish	breast	11	pʲɛrɕ	pʲ ɛ r ɕ	83
216	Norwegian	breast	11	bɾyst	b ɾ y s t	83
217	French	breast	11	pwatʁin	p w a t ʁ i n	88
218	Czech	breast	11	pr̩sa	p r̩ s a	83
219	Icelandic	breast	11	b̥rjousd̥	b̥ r j ou s d̥	83
220	Italian	breast	11	seno	s e n o	86
221	Hindi	breast	11	ʧaːtiː	ʧ aː t iː	91
222	Portuguese	breast	11	pɐjtu	p ɐ j t u	90
223	Spanish	breast	11	peʧo	p e ʧ o	90
224	Romanian	breast	11	sɨn	s ɨ n	86
225	French	breast	11	sɛ̃	s ɛ̃	86
226	Italian	breast	11	pɛtto	p ɛ tː o	90
227	Portuguese	breast	11	sɐju	s ɐ j u	86
# 
228	Dutch	burn (V)	12	brɑndə	b r ɑ n d ə	92
229	Swedish	burn (V)	12	brɛnːa	b r ɛ nː a	92
230	English	burn (V)	12	bɜːrn	b ɜː r n	92
231	German	burn (V)	12	brɛnən	b r ɛ n ə n	92
232	Spanish	burn (V)	12	kemaɾ	k e m a ɾ	95
233	Danish	burn (V)	12	bʁanə	b ʁ a n ə	92
234	Bulgarian	burn (V)	12	ɡɔra	ɡ ɔ r a	93
235	Greek	burn (V)	12	ceo	c eo	97
236	Armenian	burn (V)	12	ɑɪɾvɛl	ɑɪ ɾ v ɛ l	96
237	Romanian	burn (V)	12	arde	a r d e	94
238	Russian	burn (V)	12	ʒetʲ	ʒ e tʲ	99
239	Polish	burn (V)	12	paliʨ	p a l i ʨ	100
240	Norwegian	burn (V)	12	bɾenə	b ɾ e n ə	92
241	French	burn (V)	12	bʁyle	b ʁ y l e	92
242	Czech	burn (V)	12	paːlit	p aː l i t	100
243	Icelandic	burn (V)	12	b̥rɛtna	b̥ r ɛ t n a	92
244	Italian	burn (V)	12	bruʧːare	b r u ʧː a r e	101
245	Hindi	burn (V)	12	ʤəlnaː	ʤ ə l n aː	98
246	Portuguese	burn (V)	12	kɐjmar	k ɐ j m a r	95
# 
247	Dutch	claw	13	naːɣəl	n aː ɣ ə l	102
248	Swedish	claw	13	naːgel	n aː g e l	102
249	English	claw	13	neɪl	n eɪ l	102
250	German	claw	13	naːɡəl	n aː ɡ ə l	102
251	Spanish	claw	13	uɲa	u ɲ a	105
252	Danish	claw	13	nɑjˀl	n ɑ jˀ l	102
253	Bulgarian	claw	13	nɔkət	n ɔ k ə t	103
254	Greek	claw	13	niçi	n i ç i	107
255	Armenian	claw	13	jɛʁung	j ɛ ʁ u n g	106
256	Romanian	claw	13	ungje	u n g j e	104
257	Russian	claw	13	noɡətʲ	n o ɡ ə tʲ	103
258	Polish	claw	13	paznɔkʲɛʨ	p a z n ɔ kʲ ɛ ʨ	103
259	Norwegian	claw	13	næjl	n æ j l	102
260	French	claw	13	ɔ̃ɡl	ɔ̃ ɡ l	102
261	Czech	claw	13	nɛɦɛt	n ɛ ɦ ɛ t	103
262	Icelandic	claw	13	nakl	n a k l	102
263	Italian	claw	13	unɡja	u n ɡ j a	104
264	Hindi	claw	13	naːkʰ	n aː kʰ	102
265	Portuguese	claw	13	uɲɐ	u ɲ ɐ	105
# 
266	Dutch	cloud	14	ʋɔlk	ʋ ɔ l k	110
267	Swedish	cloud	14	ɧyː	ɧ yː	108
268	English	cloud	14	klaʊd	k l aʊ d	116
269	German	cloud	14	vɔlkə	v ɔ l k ə	110
270	Spanish	cloud	14	nuβe	n u β e	112
271	Danish	cloud	14	sgyˀ	s g yˀ	108
272	Bulgarian	cloud	14	ɔblək	ɔ b l ə k	109
273	Greek	cloud	14	sinefo	s i n e f o	112
274	Armenian	cloud	14	ɑmp	ɑ m p	113
275	Romanian	cloud	14	nor	n o r	111
276	Russian	cloud	14	obləkə	o b l ə k ə	109
277	Polish	cloud	14	ɔbwɔk	ɔ b w ɔ k	109
278	Norwegian	cloud	14	ʃyː	ʃ yː	108
279	French	cloud	14	nɥaj	n ɥ a j	114
280	Czech	cloud	14	oblak	o b l a k	109
281	Icelandic	cloud	14	sciː	s c iː	108
282	Italian	cloud	14	nuvola	n u v o l a	112
283	Hindi	cloud	14	baːdəl	b aː d ə l	115
284	Portuguese	cloud	14	nuvɐ̃j	n u v ɐ̃ j	112
285	Swedish	cloud	14	moːln	m oː l n	117
# 
286	Dutch	cold	15	kɑut	k ɑu t	118
287	Swedish	cold	15	kalː	k a lː	118
288	English	cold	15	kəʊld	k əʊ l d	118
289	German	cold	15	kalt	k a l t	118
290	Spanish	cold	15	fri.o	f r i o	121
291	Danish	cold	15	kʌlˀ	k ʌ lˀ	118
292	Bulgarian	cold	15	studɛn	s t u d ɛ n	119
293	Greek	cold	15	p͡sixros	p͡s i x r o s	122
294	Romanian	cold	15	reʧe	r e ʧ e	120
295	Russian	cold	15	xɐlodnɨj	x ɐ l o d n ɨ j	124
296	Polish	cold	15	xwɔdnɨ	x w ɔ d n ɨ	124
297	Norwegian	cold	15	kɑl	k ɑ l	118
298	French	cold	15	fʁwa	f ʁ w a	121
299	Czech	cold	15	xladniː	x l a d n iː	124
300	Icelandic	cold	15	kʰaltʏr	kʰ a l t ʏ r	118
301	Italian	cold	15	freddo	f r e dː o	121
302	Hindi	cold	15	ʈʰəɳɖaː	ʈʰ ə ɳ ɖ aː	123
303	Portuguese	cold	15	friw	f r i w	121
304	Romanian	cold	15	frig	f r i g	121
305	Polish	cold	15	ʑimnɨ	ʑ i m n ɨ	125
306	Czech	cold	15	stʊdɛniː	s t ʊ d ɛ n iː	119
# 
307	Dutch	come (V)	16	aːŋkoːmə	aː ŋ k oː m ə	126
308	Swedish	come (V)	16	komːa	k o mː a	126
309	English	come (V)	16	kʌm	k ʌ m	126
310	German	come (V)	16	kɔmən	k ɔ m ə n	126
311	Spanish	come (V)	16	beniɾ	b e n i ɾ	128
312	Danish	come (V)	16	kʌmə	k ʌ m ə	126
313	Bulgarian	come (V)	16	idvam	i d v a m	127
314	Greek	come (V)	16	erxome	e r x o m e	126
315	Armenian	come (V)	16	gɑl	g ɑ l	129
316	Romanian	come (V)	16	veni	v e n i	128
317	Russian	come (V)	16	prʲɪjtʲi	p rʲ ɪ j tʲ i	131
318	Polish	come (V)	16	pʃɨjɕʨ	p ʃ ɨ j ɕ ʨ	132
319	Norwegian	come (V)	16	kɔmə	k ɔ m ə	126
320	French	come (V)	16	vəniʁ	v ə n i ʁ	128
321	Czech	come (V)	16	prɪjiːt	p r ɪ j iː t	131
322	Icelandic	come (V)	16	kʰɔːma	kʰ ɔː m a	126
323	Italian	come (V)	16	venire	v e n i r e	128
324	Hindi	come (V)	16	aːnaː	aː n aː	128
325	Portuguese	come (V)	16	vir	v i r	130
326	Russian	come (V)	16	prʲɪxɐdʲitʲ	p rʲ ɪ x ɐ dʲ i tʲ	133
327	Polish	come (V)	16	pʃɨxɔʥiʨ	p ʃ ɨ x ɔ ʥ i ʨ	133
# 
328	Dutch	die (V)	17	stɛrvə	s t ɛ r v ə	136
329	Swedish	die (V)	17	dø	d ø	134
330	English	die (V)	17	daɪ	d aɪ	134
331	German	die (V)	17	ʃtɛrbən	ʃ t ɛ r b ə n	136
332	Spanish	die (V)	17	moɾiɾ	m o ɾ i ɾ	135
333	Danish	die (V)	17	døˀ	d øˀ	134
334	Bulgarian	die (V)	17	umrɤ	u m r ɤ	135
335	Greek	die (V)	17	peθeno	p e θ e n o	137
336	Armenian	die (V)	17	mɛrnɛl	m ɛ r n ɛ l	135
337	Romanian	die (V)	17	muri	m u r i	135
338	Russian	die (V)	17	umʲɪrʲetʲ	u mʲ ɪ rʲ e tʲ	135
339	Polish	die (V)	17	umʲɛraʨ	u mʲ ɛ r a ʨ	135
340	Norwegian	die (V)	17	døː	d øː	134
341	French	die (V)	17	muʁiʁ	m u ʁ i ʁ	135
342	Czech	die (V)	17	ʊmiːrat	ʊ m iː r a t	135
343	Icelandic	die (V)	17	teiːja	t eiː j a	134
344	Italian	die (V)	17	morire	m o r i r e	135
345	Hindi	die (V)	17	mərnaː	m ə r n aː	135
346	Portuguese	die (V)	17	muʀer	m u ʀ e r	135
# 
347	Dutch	dog	18	hɔnt	h ɔ n t	138
348	Swedish	dog	18	hunːd	h u nː d	138
349	English	dog	18	dɔɡ	d ɔ ɡ	144
350	German	dog	18	hʊnt	h ʊ n t	138
351	Spanish	dog	18	pero	p e r o	141
352	Danish	dog	18	hunˀ	h u nˀ	138
353	Bulgarian	dog	18	kuʧɛ	k u ʧ ɛ	139
354	Greek	dog	18	scilos	s c i l o s	143
355	Armenian	dog	18	ʃun	ʃ u n	138
356	Romanian	dog	18	kɨjne	k ɨ j n e	140
357	Russian	dog	18	sɐbakə	s ɐ b a k ə	145
358	Polish	dog	18	pʲɛs	pʲ ɛ s	146
359	Norwegian	dog	18	hʉn	h ʉ n	138
360	French	dog	18	ʃjɛ̃	ʃ j ɛ̃	142
361	Czech	dog	18	pɛs	p ɛ s	146
362	Icelandic	dog	18	hʏntʏr	h ʏ n t ʏ r	138
363	Italian	dog	18	kane	k a n e	140
364	Hindi	dog	18	kʊttaː	k ʊ tː aː	139
365	Portuguese	dog	18	kɐ̃uː	k ɐ̃uː	139
366	Russian	dog	18	pʲos	pʲ o s	146
# 
367	Dutch	drink (V)	19	drɪŋkə	d r ɪ ŋ k ə	147
368	Swedish	drink (V)	19	drikːa	d r i kː a	147
369	English	drink (V)	19	drɪŋk	d r ɪ ŋ k	147
370	German	drink (V)	19	trɪŋkən	t r ɪ ŋ k ə n	147
371	Spanish	drink (V)	19	beβeɾ	b e β e ɾ	149
372	Danish	drink (V)	19	dʁɛgə	d ʁ ɛ g ə	147
373	Bulgarian	drink (V)	19	pijə	p i j ə	148
374	Greek	drink (V)	19	pino	p i n o	148
375	Armenian	drink (V)	19	χəmɛl	χ ə m ɛ l	150
376	Romanian	drink (V)	19	be.a	b e a	148
377	Russian	drink (V)	19	pʲitʲ	pʲ i tʲ	151
378	Polish	drink (V)	19	piʨ	p i ʨ	151
379	Norwegian	drink (V)	19	dɾikə	d ɾ i k ə	147
380	French	drink (V)	19	bwɑʁ	b w ɑ ʁ	149
381	Czech	drink (V)	19	piːt	p iː t	151
382	Icelandic	drink (V)	19	trɛʰka	t r ɛʰ k a	147
383	Italian	drink (V)	19	bere	b e r e	148
384	Hindi	drink (V)	19	piːnaː	p iː n aː	148
385	Portuguese	drink (V)	19	bəber	b ə b e r	149
# 
386	Dutch	dry	20	droːx	d r oː x	154
387	Swedish	dry	20	torː	t o rː	152
388	English	dry	20	draɪ	d r aɪ	154
389	German	dry	20	trɔkən	t r ɔ k ə n	154
390	Spanish	dry	20	seko	s e k o	153
391	Danish	dry	20	tɶˀʁ	t ɶˀ ʁ	152
392	Bulgarian	dry	20	sux	s u x	153
393	Greek	dry	20	k͡seros	k͡s e r o s	155
394	Romanian	dry	20	sek	s e k	153
395	Russian	dry	20	suxoj	s u x o j	153
396	Polish	dry	20	suxɨ	s u x ɨ	153
397	Norwegian	dry	20	tœɾ	t œ ɾ	152
398	French	dry	20	sɛk	s ɛ k	153
399	Czech	dry	20	sʊxiː	s ʊ x iː	153
400	Icelandic	dry	20	θʏrː	θ ʏ rː	152
401	Italian	dry	20	sekko	s e kː o	153
402	Hindi	dry	20	suːkʰaː	s uː kʰ aː	153
403	Portuguese	dry	20	seku	s e k u	153
404	Romanian	dry	20	uskat	u s k a t	156
405	Italian	dry	20	aʃʃutto	a ʃː u tː o	156
406	Portuguese	dry	20	ẽʃutu	ẽ ʃ u t u	156
# 
407	Dutch	ear	21	oːr	oː r	157
408	Swedish	ear	21	øːra	øː r a	157
409	English	ear	21	ɪər	ɪə r	157
410	German	ear	21	oːr	oː r	157
411	Spanish	ear	21	oɾexa	o ɾ e x a	157
412	Danish	ear	21	øːʌ	øːʌ	158
413	Bulgarian	ear	21	uxɔ	u x ɔ	159
414	Greek	ear	21	afti	a f t i	161
415	Armenian	ear	21	ɑkɑnʤ	ɑ k ɑ n ʤ	160
416	Romanian	ear	21	ureke	u r e k e	157
417	Russian	ear	21	uxə	u x ə	159
418	Polish	ear	21	uxɔ	u x ɔ	159
419	Norwegian	ear	21	øːɾə	øː ɾ ə	157
420	French	ear	21	ɔʁɛj	ɔ ʁ ɛ j	157
421	Czech	ear	21	ʊxo	ʊ x o	159
422	Icelandic	ear	21	eiːra	eiː r a	157
423	Italian	ear	21	ɔrekkjo	ɔ r e kː j o	157
424	Hindi	ear	21	kaːn	k aː n	160
425	Portuguese	ear	21	oreʎɐ	o r e ʎ ɐ	157
# 
426	Dutch	earth	22	aːrdə	aː r d ə	162
427	Swedish	earth	22	joːrd	j oː r d	162
428	English	earth	22	ɜːrθ	ɜː r θ	162
429	German	earth	22	eːrdə	eː r d ə	162
430	Spanish	earth	22	tjera	t j e r a	165
431	Danish	earth	22	joˀʁ	j oˀ ʁ	162
432	Bulgarian	earth	22	zɛmʲə	z ɛ mʲ ə	163
433	Greek	earth	22	ʝi	ʝ i	163
434	Armenian	earth	22	hoʁ	h o ʁ	166
435	Romanian	earth	22	pəmɨnt	p ə m ɨ n t	164
436	Russian	earth	22	zʲɪmlʲa	zʲ ɪ m lʲ a	163
437	Polish	earth	22	ʑɛmʲa	ʑ ɛ mʲ a	163
438	Norwegian	earth	22	juːɾ	j uː ɾ	162
439	French	earth	22	tɛʁ	t ɛ ʁ	165
440	Czech	earth	22	zɛmʲɛ	z ɛ mʲ ɛ	163
441	Icelandic	earth	22	jœrð	j œ r ð	162
442	Italian	earth	22	tɛrra	t ɛ rː a	165
443	Hindi	earth	22	dʱərtiː	dʱ ə r t iː	162
444	Portuguese	earth	22	tɛʀɐ	t ɛ ʀ ɐ	165
# 
445	Dutch	eat (V)	23	eːtə	eː t ə	167
446	Swedish	eat (V)	23	ɛːta	ɛː t a	167
447	English	eat (V)	23	iːt	iː t	167
448	German	eat (V)	23	ɛsən	ɛ s ə n	171
449	Spanish	eat (V)	23	komeɾ	k o m e ɾ	173
450	Danish	eat (V)	23	sbiːsə	s b iː s ə	168
451	Bulgarian	eat (V)	23	jam	j a m	169
452	Greek	eat (V)	23	troɣo	t r o ɣ o	174
453	Armenian	eat (V)	23	utɛl	u t ɛ l	167
454	Romanian	eat (V)	23	mɨnka	m ɨ n k a	172
455	Russian	eat (V)	23	jesʲtʲ	j e sʲ tʲ	176
456	Polish	eat (V)	23	jɛɕʨ	j ɛ ɕ ʨ	176
457	Norwegian	eat (V)	23	spiːsə	s p iː s ə	168
458	French	eat (V)	23	mɑ̃ʒe	m ɑ̃ ʒ e	171
459	Czech	eat (V)	23	jiːst	j iː s t	176
460	Icelandic	eat (V)	23	pɔrða	p ɔ r ð a	170
461	Italian	eat (V)	23	manʤare	m a n ʤ a r e	172
462	Hindi	eat (V)	23	kʰaːnaː	kʰ aː n aː	175
463	Portuguese	eat (V)	23	kumer	k u m e r	173
# 
464	Dutch	egg	24	ɛɪ	ɛɪ	179
465	Swedish	egg	24	egː	e gː	177
466	English	egg	24	ɛɡ	ɛ ɡ	177
467	German	egg	24	ai	ai	179
468	Spanish	egg	24	weβo	w e β o	181
469	Danish	egg	24	ɛˀg	ɛˀ g	177
470	Bulgarian	egg	24	jəiʦɛ	j əi ʦ ɛ	178
471	Greek	egg	24	avɣo	a v ɣ o	181
472	Armenian	egg	24	ʣu	ʣ u	182
473	Romanian	egg	24	ow	o w	180
