# ROM
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
263	Romanian	liver	48	fikat	f i k a t	115
264	Italian	liver	48	feɡato	f e ɡ a t o	115
# 
265	Spanish	long	49	laɾɣo	l a ɾ ɣ o	118
266	French	long	49	lõ	l õ	117
267	Portuguese	long	49	lõgu	l õ g u	117
268	Romanian	long	49	luŋ	l u ŋ	117
269	Italian	long	49	lunɡo	l u n ɡ o	117
# 
270	Spanish	louse	50	pjoxo	p j o x o	122
271	French	louse	50	pu	p u	121
272	Portuguese	louse	50	pi.oʎu	p i o ʎ u	120
273	Romanian	louse	50	pəduke	p ə d u k e	119
274	Italian	louse	50	pidɔkkjo	p i d ɔ kː j o	119
# 
275	Portuguese	man	51	ɔmɐ̃	ɔ m ɐ̃	124
276	Romanian	man	51	bərbat	b ə r b a t	123
277	Romanian	man	51	om	o m	124
# 
278	Spanish	many	52	muʧo	m u ʧ o	125
279	French	many	52	boku	b o k u	126
280	Portuguese	many	52	mũj̃tu	m ũ j̃ t u	125
281	Romanian	many	52	mulʦʲ	m u l ʦʲ	125
282	Italian	many	52	molto	m o l t o	125
# 
283	Spanish	meat	53	kaɾne	k a ɾ n e	127
284	French	meat	53	ʃɛʁ	ʃ ɛ ʁ	128
285	Portuguese	meat	53	karnə	k a r n ə	127
286	Romanian	meat	53	karne	k a r n e	127
287	Italian	meat	53	karne	k a r n e	127
288	French	meat	53	vjɑ̃d	v j ɑ̃ d	129
# 
289	Spanish	moon	54	luna	l u n a	130
290	French	moon	54	lyn	l y n	130
291	Portuguese	moon	54	luɐ	l uɐ	130
292	Romanian	moon	54	lunə	l u n ə	130
293	Italian	moon	54	luna	l u n a	130
# 
294	Spanish	mountain	55	montaɲa	m o n t a ɲ a	131
295	French	mountain	55	mɔ̃taɲ	m ɔ̃ t a ɲ	131
296	Portuguese	mountain	55	mõtə	m õ t ə	131
297	Romanian	mountain	55	munte	m u n t e	131
298	Italian	mountain	55	montaɲɲa	m o n t a ɲː a	131
# 
299	Spanish	mouth	56	boka	b o k a	133
300	French	mouth	56	buʃ	b u ʃ	134
301	Portuguese	mouth	56	bokɐ	b o k ɐ	133
302	Romanian	mouth	56	gurə	g u r ə	132
303	Italian	mouth	56	bokka	b o kː a	133
# 
304	Spanish	name	57	nombɾe	n o m b ɾ e	135
305	French	name	57	nɔ̃	n ɔ̃	135
306	Portuguese	name	57	nomə	n o m ə	135
307	Romanian	name	57	nume	n u m e	135
308	Italian	name	57	nome	n o m e	135
# 
309	Spanish	neck	58	kweʎo	k w e ʎ o	137
310	French	neck	58	ku	k u	136
311	Portuguese	neck	58	kɔlu	k ɔ l u	137
312	Romanian	neck	58	gɨt	g ɨ t	136
313	Italian	neck	58	kɔllo	k ɔ lː o	137
# 
314	Spanish	new	59	nweβo	n w e β o	138
315	French	new	59	nœf	n œ f	138
316	Portuguese	new	59	novu	n o v u	138
317	Romanian	new	59	now	n o w	138
318	Italian	new	59	nwɔvo	n w ɔ v o	138
# 
319	Spanish	night	60	noʧe	n o ʧ e	140
320	French	night	60	nɥi	n ɥ i	141
321	Portuguese	night	60	nojtə	n o j t ə	140
322	Romanian	night	60	nwapte	n w a p t e	139
323	Italian	night	60	nɔtte	n ɔ tː e	140
# 
324	Spanish	nose	61	naɾiθ	n a ɾ i θ	143
325	French	nose	61	ne	n e	142
326	Portuguese	nose	61	nɐriʃ	n ɐ r i ʃ	143
327	Romanian	nose	61	nas	n a s	142
328	Italian	nose	61	naso	n a s o	142
# 
329	Spanish	not	62	no	n o	144
330	French	not	62	nə	n ə	144
331	Portuguese	not	62	nɐ̃w	n ɐ̃ w	144
332	Romanian	not	62	nu	n u	144
333	Italian	not	62	non	n o n	144
# 
334	Spanish	one	63	uno	u n o	145
335	French	one	63	œ̃	œ̃	146
336	Portuguese	one	63	ũ	ũ	146
337	Romanian	one	63	unu	u n u	145
338	Italian	one	63	uno	u n o	145
# 
339	Spanish	person	64	ombɾe	o m b ɾ e	148
340	French	person	64	ɔm	ɔ m	147
341	Portuguese	person	64	ɔmɐ̃	ɔ m ɐ̃	147
342	Romanian	person	64	om	o m	147
343	Italian	person	64	wɔmo	w ɔ m o	147
# 
344	Spanish	rain (V)	65	ʎuβja	ʎ u β j a	152
345	French	rain (V)	65	plɥi	p l ɥ i	149
346	Portuguese	rain (V)	65	ʃuvɐ	ʃ u v ɐ	150
347	Romanian	rain (V)	65	plwaje	p l w a j e	149
348	Italian	rain (V)	65	pjɔʤːa	p j ɔ ʤː a	151
# 
349	Spanish	red	66	roxo	r o x o	153
350	French	red	66	ʁuj	ʁ u j	155
351	Portuguese	red	66	vərmeʎu	v ə r m e ʎ u	154
352	Romanian	red	66	roʃu	r o ʃ u	153
353	Italian	red	66	rosso	r o sː o	153
# 
354	Spanish	road	67	bia	b ia	159
355	French	road	67	ʃɛmɛ̃	ʃ ɛ m ɛ̃	158
356	Portuguese	road	67	əʃtradɐ	ə ʃ t r a d ɐ	157
357	Romanian	road	67	kale	k a l e	156
358	Italian	road	67	strada	s t r a d a	157
359	Portuguese	road	67	viɐ	v iɐ	159
360	Italian	road	67	via	v ia	159
# 
361	Spanish	root	68	ra.iθ	r a i θ	161
362	French	root	68	ʁasin	ʁ a s i n	162
363	Portuguese	root	68	ʀɐ.iʃ	ʀ ɐ i ʃ	161
364	Romanian	root	68	rədəʧinə	r ə d ə ʧ i n ə	160
365	Italian	root	68	radiʧe	r a d i ʧ e	160
# 
366	Spanish	round	69	reðondo	r e ð o n d o	163
367	French	round	69	ʁɔ̃	ʁ ɔ̃	164
368	Portuguese	round	69	ʀədõdu	ʀ ə d õ d u	163
369	Romanian	round	69	rotund	r o t u n d	163
370	Italian	round	69	rotondo	r o t o n d o	163
# 
371	Spanish	sand	70	aɾena	a ɾ e n a	166
372	French	sand	70	sabl	s a b l	165
373	Portuguese	sand	70	ɐrɐjɐ	ɐ r ɐ j ɐ	166
374	Romanian	sand	70	nisip	n i s i p	165
375	Italian	sand	70	sabbja	s a bː j a	165
# 
376	Spanish	say (V)	71	deθiɾ	d e θ i ɾ	168
377	French	say (V)	71	diʁ	d i ʁ	168
378	Portuguese	say (V)	71	dizer	d i z e r	168
379	Romanian	say (V)	71	ziʧe	z i ʧ e	167
380	Italian	say (V)	71	dire	d i r e	168
# 
381	Spanish	see (V)	72	beɾ	b e ɾ	170
382	French	see (V)	72	vwaʁ	v w a ʁ	170
383	Portuguese	see (V)	72	ver	v e r	170
384	Romanian	see (V)	72	vedea	v e d ea	169
385	Italian	see (V)	72	vedere	v e d e r e	169
# 
386	Spanish	seed	73	semiʎa	s e m i ʎ a	171
387	French	seed	73	semɑ̃s	s e m ɑ̃ s	171
388	Portuguese	seed	73	səmẽtə	s ə m ẽ t ə	171
389	Romanian	seed	73	səmɨnʦə	s ə m ɨ n ʦ ə	171
390	Italian	seed	73	seme	s e m e	171
391	French	seed	73	ɡʁɛn	ɡ ʁ ɛ n	172
# 
392	Spanish	sit (V)	74	sentaðo	s e n t a ð o	173
393	French	sit (V)	74	ɛtʁasi	ɛ t ʁ a s i	174
394	Portuguese	sit (V)	74	sẽtar	s ẽ t a r	173
395	Romanian	sit (V)	74	ʃedea	ʃ e d ea	173
396	Italian	sit (V)	74	sedere	s e d e r e	173
# 
397	Spanish	skin	75	pjel	p j e l	175
398	French	skin	75	po	p o	176
399	Portuguese	skin	75	pɛlə	p ɛ l ə	175
400	Romanian	skin	75	pjele	p j e l e	175
401	Italian	skin	75	pɛlle	p ɛ lː e	175
402	Portuguese	skin	75	koru	k o r u	177
# 
403	Spanish	sleep (V)	76	doɾmiɾ	d o ɾ m i ɾ	178
404	French	sleep (V)	76	dɔʁmiʁ	d ɔ ʁ m i ʁ	178
405	Portuguese	sleep (V)	76	durmir	d u r m i r	178
406	Romanian	sleep (V)	76	dormi	d o r m i	178
407	Italian	sleep (V)	76	dormire	d o r m i r e	178
# 
408	Spanish	small	77	pekeɲo	p e k e ɲ o	180
409	French	small	77	pəti	p ə t i	181
410	Portuguese	small	77	pəkenu	p ə k e n u	180
411	Romanian	small	77	mik	m i k	179
412	Italian	small	77	pikkolo	p i kː o l o	180
# 
413	Spanish	smoke	78	umo	u m o	182
414	French	smoke	78	fyme	f y m e	182
415	Portuguese	smoke	78	fumu	f u m u	182
416	Romanian	smoke	78	fum	f u m	182
417	Italian	smoke	78	fumo	f u m o	182
# 
418	Romanian	stand (V)	79	sta	s t a	183
419	Italian	stand (V)	79	stare	s t a r e	183
# 
420	Spanish	star	80	estɾeʎa	e s t ɾ e ʎ a	184
421	French	star	80	etwal	e t w a l	185
422	Portuguese	star	80	əʃtrelɐ	ə ʃ t r e l ɐ	184
423	Romanian	star	80	stea	s t ea	184
424	Italian	star	80	stella	s t e lː a	184
# 
425	Spanish	stone	81	pjeðɾa	p j e ð ɾ a	186
426	French	stone	81	pjɛʁ	p j ɛ ʁ	186
427	Portuguese	stone	81	pɛdrɐ	p ɛ d r ɐ	186
428	Romanian	stone	81	pjatrə	p j a t r ə	186
429	Italian	stone	81	sasso	s a sː o	187
# 
430	Spanish	sun	82	sol	s o l	189
431	French	sun	82	sɔlɛj	s ɔ l ɛ j	189
432	Portuguese	sun	82	sɔl	s ɔ l	189
433	Romanian	sun	82	sware	s w a r e	188
434	Italian	sun	82	sole	s o l e	189
# 
435	Spanish	swim (V)	83	naðaɾ	n a ð a ɾ	190
436	French	swim (V)	83	naʒe	n a ʒ e	190
437	Portuguese	swim (V)	83	nɐdar	n ɐ d a r	190
438	Romanian	swim (V)	83	ɨnota	ɨ n o t a	190
439	Italian	swim (V)	83	nwotare	n w o t a r e	190
# 
440	Spanish	tail	84	kola	k o l a	192
441	French	tail	84	kø	k ø	192
442	Portuguese	tail	84	kawdɐ	k a w d ɐ	191
443	Romanian	tail	84	kwadə	k w a d ə	191
444	Italian	tail	84	koda	k o d a	191
445	Spanish	tail	84	ravo	r a v o	193
446	Portuguese	tail	84	ʀabu	ʀ a b u	193
# 
447	Spanish	that	85	akel	a k e l	194
448	French	that	85	səla	s ə l a	194
449	Portuguese	that	85	ɐkelə	ɐ k e l ə	194
450	Romanian	that	85	aʧel	a ʧ e l	194
451	Italian	that	85	kwello	k w e lː o	194
# 
452	Spanish	this	86	este	e s t e	195
453	French	this	86	səsi	s ə s i	196
454	Portuguese	this	86	əʃtə	ə ʃ t ə	195
455	Romanian	this	86	aʧest	a ʧ e s t	195
456	Italian	this	86	kwesto	k w e s t o	195
# 
457	Spanish	thou	87	tu	t u	197
458	French	thou	87	ty	t y	197
459	Portuguese	thou	87	tu	t u	197
460	Romanian	thou	87	tu	t u	197
461	Italian	thou	87	tu	t u	197
# 
462	Spanish	tongue	88	leŋɡwa	l e ŋ ɡ w a	199
463	French	tongue	88	lɑ̃ɡ	l ɑ̃ ɡ	199
464	Portuguese	tongue	88	lĩgwɐ	l ĩ g w ɐ	199
465	Romanian	tongue	88	limbə	l i m b ə	198
466	Italian	tongue	88	liŋɡwa	l i ŋ ɡ w a	199
# 
467	Spanish	tooth	89	djente	d j e n t e	200
468	French	tooth	89	dɑ̃	d ɑ̃	201
469	Portuguese	tooth	89	dẽtə	d ẽ t ə	200
470	Romanian	tooth	89	dinte	d i n t e	200
471	Italian	tooth	89	dɛnte	d ɛ n t e	200
# 
472	Spanish	tree	90	arvol	a r v o l	202
473	French	tree	90	aʁbʁ	a ʁ b ʁ	202
474	Portuguese	tree	90	arvurə	a r v u r ə	202
475	Romanian	tree	90	arbore	a r b o r e	202
476	Italian	tree	90	albero	a l b e r o	202
# 
477	Spanish	two	91	dos	d o s	203
478	French	two	91	dø	d ø	203
479	Portuguese	two	91	doiʃ	d oi ʃ	203
480	Romanian	two	91	doj	d o j	203
481	Italian	two	91	due	d ue	203
# 
482	Spanish	walk (V)	92	andar	a n d a r	205
483	French	walk (V)	92	vɛ	v ɛ	206
484	Portuguese	walk (V)	92	ɐ̃dar	ɐ̃ d a r	205
485	Romanian	walk (V)	92	umbla	u m b l a	204
486	Italian	walk (V)	92	vo	v o	206
487	Spanish	walk (V)	92	boi	b oi	206
488	French	walk (V)	92	ale	a l e	207
489	Italian	walk (V)	92	andare	a n d a r e	205
# 
490	Spanish	warm	93	kaliðo	k a l i ð o	208
491	French	warm	93	ʃo	ʃ o	210
492	Portuguese	warm	93	kẽtə	k ẽ t ə	208
493	Romanian	warm	93	kald	k a l d	208
494	Italian	warm	93	tiepido	t ie p i d o	209
# 
495	Spanish	water	94	aɣwa	a ɣ w a	212
496	French	water	94	o	o	213
497	Portuguese	water	94	agwɐ	a g w ɐ	212
498	Romanian	water	94	apə	a p ə	211
499	Italian	water	94	akkwa	a kː w a	212
# 
500	Spanish	we	95	nosotɾos	n o s o t ɾ o s	215
501	French	we	95	nu	n u	214
